date,time,high,residual
2015-08-11,10:15:00,0.843,M    -0.059M
2015-08-11,10:30:00,0.856,M    -0.064M
2015-08-11,10:45:00,0.891,M    -0.038M
2015-08-11,11:00:00,0.896,M    -0.034M
2015-08-11,11:15:00,0.914,M    -0.013M
2015-08-11,11:30:00,0.907,M    -0.014M
2015-08-11,11:45:00,0.893,M    -0.020M
2015-08-11,12:00:00,0.878,M    -0.024M
2015-08-11,12:15:00,0.85,M    -0.042M
2015-08-11,12:30:00,0.855,M    -0.033M
2015-08-11,12:45:00,0.856,M    -0.041M
2015-08-11,13:00:00,0.911,M    -0.014M
2015-08-11,13:15:00,0.978,M     0.003M
2015-08-11,13:30:00,1.038,M    -0.008M
2015-08-11,13:45:00,1.09,M    -0.044M
2015-08-11,14:00:00,1.188,M    -0.043M
2015-08-11,14:15:00,1.293,M    -0.038M
2015-08-11,14:30:00,1.393,M    -0.035M
2015-08-11,14:45:00,1.5,M    -0.019M
2015-08-11,15:00:00,1.578,M    -0.024M
2015-08-11,15:15:00,1.641,M    -0.033M
2015-08-11,15:30:00,1.725,M    -0.008M
2015-08-11,15:45:00,1.773,M    -0.003M
2015-08-11,16:00:00,1.786,M    -0.013M
2015-08-11,16:15:00,1.798,M    -0.006M
2015-08-11,16:30:00,1.806,M     0.013M
2015-08-11,16:45:00,1.825,M     0.055M
2015-08-11,17:00:00,1.785,M     0.045M
2015-08-11,17:15:00,1.743,M     0.037M
2015-08-11,17:30:00,1.689,M     0.021M
2015-08-11,17:45:00,1.67,M     0.045M
2015-08-11,18:00:00,1.625,M     0.051M
2015-08-11,18:15:00,1.565,M     0.051M
2015-08-11,18:30:00,1.472,M     0.028M
2015-08-11,18:45:00,1.404,M     0.035M
2015-08-11,19:00:00,1.326,M     0.034M
2015-08-11,19:15:00,1.264,M     0.049M
2015-08-11,19:30:00,1.147,M     0.008M
2015-08-11,19:45:00,1.04,M    -0.024M
2015-08-11,20:00:00,0.975,M    -0.012M
2015-08-11,20:15:00,0.904,M    -0.005M
2015-08-11,20:30:00,0.84,M     0.005M
2015-08-11,20:45:00,0.764,M    -0.007M
2015-08-11,21:00:00,0.7,M    -0.026M
2015-08-11,21:15:00,0.665,M    -0.039M
2015-08-11,21:30:00,0.673,M    -0.034M
2015-08-11,21:45:00,0.689,M    -0.040M
2015-08-11,22:00:00,0.739,M    -0.023M
2015-08-11,22:15:00,0.765,M    -0.028M
2015-08-11,22:30:00,0.772,M    -0.044M
2015-08-11,22:45:00,0.794,M    -0.033M
2015-08-11,23:00:00,0.795,M    -0.030M
2015-08-11,23:15:00,0.785,M    -0.027M
2015-08-11,23:30:00,0.765,M    -0.028M
2015-08-11,23:45:00,0.754,M    -0.015M
2015-08-12,00:00:00,0.74,M    -0.000M
2015-08-12,00:15:00,0.702,M    -0.006M
2015-08-12,00:30:00,0.674,M    -0.001M
2015-08-12,00:45:00,0.639,M    -0.008M
2015-08-12,01:00:00,0.624,M    -0.008M
2015-08-12,01:15:00,0.635,M    -0.003M
2015-08-12,01:30:00,0.675,M     0.004M
2015-08-12,01:45:00,0.745,M     0.012M
2015-08-12,02:00:00,0.823,M     0.002M
2015-08-12,02:15:00,0.895,M    -0.031M
2015-08-12,02:30:00,0.997,M    -0.045M
2015-08-12,02:45:00,1.12,M    -0.040M
2015-08-12,03:00:00,1.24,M    -0.036M
2015-08-12,03:15:00,1.353,M    -0.032M
2015-08-12,03:30:00,1.452,M    -0.032M
2015-08-12,03:45:00,1.535,M    -0.036M
2015-08-12,04:00:00,1.601,M    -0.040M
2015-08-12,04:15:00,1.674,M    -0.017M
2015-08-12,04:30:00,1.692,M    -0.028M
2015-08-12,04:45:00,1.699,M    -0.030M
2015-08-12,05:00:00,1.714,M    -0.010M
2015-08-12,05:15:00,1.702,M    -0.006M
2015-08-12,05:30:00,1.7,M     0.013M
2015-08-12,05:45:00,1.655,M    -0.006M
2015-08-12,06:00:00,1.616,M    -0.014M
2015-08-12,06:15:00,1.572,M    -0.018M
2015-08-12,06:30:00,1.54,M     0.000M
2015-08-12,06:45:00,1.484,M     0.006M
2015-08-12,07:00:00,1.407,M     0.002M
2015-08-12,07:15:00,1.315,M    -0.012M
2015-08-12,07:30:00,1.237,M    -0.007M
2015-08-12,07:45:00,1.154,M    -0.005M
2015-08-12,08:00:00,1.052,M    -0.019M
2015-08-12,08:15:00,0.964,M    -0.015M
2015-08-12,08:30:00,0.858,M    -0.024M
2015-08-12,08:45:00,0.768,M    -0.018M
2015-08-12,09:00:00,0.695,M    -0.004M
2015-08-12,09:15:00,0.608,M    -0.022M
2015-08-12,09:30:00,0.554,M    -0.036M
2015-08-12,09:45:00,0.519,M    -0.064M
2015-08-12,10:00:00,0.515,M    -0.090M
2015-08-12,10:15:00,0.546,M    -0.102M
2015-08-12,10:30:00,0.627,M    -0.075M
2015-08-12,10:45:00,0.678,M    -0.077M
2015-08-12,11:00:00,0.721,M    -0.078M
2015-08-12,11:15:00,0.742,M    -0.090M
2015-08-12,11:30:00,0.742,M    -0.111M
2015-08-12,11:45:00,0.786,M    -0.079M
2015-08-12,12:00:00,0.798,M    -0.070M
2015-08-12,12:15:00,0.796,M    -0.066M
2015-08-12,12:30:00,0.822,M    -0.025M
2015-08-12,12:45:00,0.799,M    -0.025M
2015-08-12,13:00:00,0.775,M    -0.024M
2015-08-12,13:15:00,0.781,M     0.002M
2015-08-12,13:30:00,0.77,M    -0.007M
2015-08-12,13:45:00,0.786,M    -0.013M
2015-08-12,14:00:00,0.827,M    -0.024M
2015-08-12,14:15:00,0.907,M    -0.026M
2015-08-12,14:30:00,1.013,M    -0.025M
2015-08-12,14:45:00,1.109,M    -0.051M
2015-08-12,15:00:00,1.216,M    -0.072M
2015-08-12,15:15:00,1.339,M    -0.078M
2015-08-12,15:30:00,1.453,M    -0.087M
2015-08-12,15:45:00,1.559,M    -0.097M
2015-08-12,16:00:00,1.698,M    -0.060M
2015-08-12,16:15:00,1.802,M    -0.042M
2015-08-12,16:30:00,1.855,M    -0.054M
2015-08-12,16:45:00,1.897,M    -0.054M
2015-08-12,17:00:00,1.947,M    -0.022M
2015-08-12,17:15:00,1.953,M    -0.015M
2015-08-12,17:30:00,1.971,M     0.018M
2015-08-12,17:45:00,1.964,M     0.035M
2015-08-12,18:00:00,1.939,M     0.041M
2015-08-12,18:15:00,1.922,M     0.060M
2015-08-12,18:30:00,1.87,M     0.053M
2015-08-12,18:45:00,1.8,M     0.038M
2015-08-12,19:00:00,1.735,M     0.042M
2015-08-12,19:15:00,1.658,M     0.044M
2015-08-12,19:30:00,1.566,M     0.041M
2015-08-12,19:45:00,1.462,M     0.031M
2015-08-12,20:00:00,1.372,M     0.039M
2015-08-12,20:15:00,1.26,M     0.030M
2015-08-12,20:30:00,1.137,M     0.015M
2015-08-12,20:45:00,1,M    -0.006M
2015-08-12,21:00:00,0.909,M     0.022M
2015-08-12,21:15:00,0.791,M     0.018M
2015-08-12,21:30:00,0.68,M     0.006M
2015-08-12,21:45:00,0.589,M    -0.013M
2015-08-12,22:00:00,0.534,M    -0.029M
2015-08-12,22:15:00,0.539,M    -0.020M
2015-08-12,22:30:00,0.546,M    -0.035M
2015-08-12,22:45:00,0.627,M     0.009M
2015-08-12,23:00:00,0.7,M     0.041M
2015-08-12,23:15:00,0.68,M    -0.012M
2015-08-12,23:30:00,0.661,M    -0.052M
2015-08-12,23:45:00,0.702,M    -0.019M
2015-08-13,00:00:00,0.727,M     0.011M
2015-08-13,00:15:00,0.692,M    -0.010M
2015-08-13,00:30:00,0.658,M    -0.019M
2015-08-13,00:45:00,0.617,M    -0.025M
2015-08-13,01:00:00,0.645,M     0.046M
2015-08-13,01:15:00,0.61,M     0.058M
2015-08-13,01:30:00,0.587,M     0.076M
2015-08-13,01:45:00,0.567,M     0.082M
2015-08-13,02:00:00,0.553,M     0.065M
2015-08-13,02:15:00,0.588,M     0.063M
2015-08-13,02:30:00,0.631,M     0.033M
2015-08-13,02:45:00,0.758,M     0.054M
2015-08-13,03:00:00,0.819,M    -0.015M
2015-08-13,03:15:00,0.952,M    -0.026M
2015-08-13,03:30:00,1.102,M    -0.024M
2015-08-13,03:45:00,1.246,M    -0.026M
2015-08-13,04:00:00,1.385,M    -0.026M
2015-08-13,04:15:00,1.534,M    -0.004M
2015-08-13,04:30:00,1.698,M     0.049M
2015-08-13,04:45:00,1.762,M     0.024M
2015-08-13,05:00:00,1.778,M    -0.026M
2015-08-13,05:15:00,1.831,M    -0.014M
2015-08-13,05:30:00,1.805,M    -0.059M
2015-08-13,05:45:00,1.843,M    -0.024M
2015-08-13,06:00:00,1.906,M     0.048M
2015-08-13,06:15:00,1.849,M     0.006M
2015-08-13,06:30:00,1.826,M     0.004M
2015-08-13,06:45:00,1.869,M     0.075M
2015-08-13,07:00:00,1.78,M     0.026M
2015-08-13,07:15:00,1.693,M    -0.008M
2015-08-13,07:30:00,1.672,M     0.038M
2015-08-13,07:45:00,1.576,M     0.022M
2015-08-13,08:00:00,1.5,M     0.035M
2015-08-13,08:15:00,1.388,M     0.021M
2015-08-13,08:30:00,1.291,M     0.030M
2015-08-13,08:45:00,1.179,M     0.034M
2015-08-13,09:00:00,1.057,M     0.039M
2015-08-13,09:15:00,0.913,M     0.029M
2015-08-13,09:30:00,0.806,M     0.055M
2015-08-13,09:45:00,0.716,M     0.085M
2015-08-13,10:00:00,0.595,M     0.057M
2015-08-13,10:15:00,0.549,M     0.067M
2015-08-13,10:30:00,0.499,M     0.032M
2015-08-13,10:45:00,0.575,M     0.085M
2015-08-13,11:00:00,0.564,M     0.025M
2015-08-13,11:15:00,0.589,M    -0.012M
2015-08-13,11:30:00,0.665,M     0.001M
2015-08-13,11:45:00,0.724,M     0.006M
2015-08-13,12:00:00,0.747,M    -0.013M
2015-08-13,12:15:00,0.774,M    -0.016M
2015-08-13,12:30:00,0.801,M    -0.006M
2015-08-13,12:45:00,0.845,M     0.033M
2015-08-13,13:00:00,0.826,M     0.024M
2015-08-13,13:15:00,0.791,M     0.013M
2015-08-13,13:30:00,0.825,M     0.082M
2015-08-13,13:45:00,0.817,M     0.111M
2015-08-13,14:00:00,0.74,M     0.062M
2015-08-13,14:15:00,0.751,M     0.080M
2015-08-13,14:30:00,0.792,M     0.095M
2015-08-13,14:45:00,0.878,M     0.118M
2015-08-13,15:00:00,0.952,M     0.094M
2015-08-13,15:15:00,1.037,M     0.052M
2015-08-13,15:30:00,1.19,M     0.060M
2015-08-13,15:45:00,1.313,M     0.030M
2015-08-13,16:00:00,1.426,M    -0.011M
2015-08-13,16:15:00,1.574,M    -0.011M
2015-08-13,16:30:00,1.767,M     0.045M
2015-08-13,16:45:00,1.882,M     0.039M
2015-08-13,17:00:00,1.981,M     0.038M
2015-08-13,17:15:00,2.039,M     0.020M
2015-08-13,17:30:00,2.077,M     0.008M
2015-08-13,17:45:00,2.109,M     0.016M
2015-08-13,18:00:00,2.156,M     0.059M
2015-08-13,18:15:00,2.155,M     0.069M
2015-08-13,18:30:00,2.162,M     0.096M
2015-08-13,18:45:00,2.149,M     0.110M
2015-08-13,19:00:00,2.095,M     0.092M
2015-08-13,19:15:00,2.042,M     0.084M
2015-08-13,19:30:00,1.982,M     0.084M
2015-08-13,19:45:00,1.91,M     0.085M
2015-08-13,20:00:00,1.811,M     0.074M
2015-08-13,20:15:00,1.716,M     0.077M
2015-08-13,20:30:00,1.602,M     0.071M
2015-08-13,20:45:00,1.469,M     0.055M
2015-08-13,21:00:00,1.334,M     0.048M
2015-08-13,21:15:00,1.193,M     0.046M
2015-08-13,21:30:00,1.061,M     0.064M
2015-08-13,21:45:00,0.931,M     0.086M
2015-08-13,22:00:00,0.807,M     0.106M
2015-08-13,22:15:00,0.709,M     0.128M
2015-08-13,22:30:00,0.599,M     0.104M
2015-08-13,22:45:00,0.54,M     0.088M
2015-08-13,23:00:00,0.51,M     0.062M
2015-08-13,23:15:00,0.511,M     0.036M
2015-08-13,23:30:00,0.589,M     0.070M
2015-08-13,23:45:00,0.629,M     0.063M
2015-08-14,00:00:00,0.647,M     0.042M
2015-08-14,00:15:00,0.649,M     0.017M
2015-08-14,00:30:00,0.649,M     0.005M
2015-08-14,00:45:00,0.651,M     0.008M
2015-08-14,01:00:00,0.639,M     0.011M
2015-08-14,01:15:00,0.609,M     0.010M
2015-08-14,01:30:00,0.561,M     0.004M
2015-08-14,01:45:00,0.544,M     0.040M
2015-08-14,02:00:00,0.5,M     0.052M
2015-08-14,02:15:00,0.475,M     0.075M
2015-08-14,02:30:00,0.482,M     0.107M
2015-08-14,02:45:00,0.482,M     0.097M
2015-08-14,03:00:00,0.537,M     0.101M
2015-08-14,03:15:00,0.62,M     0.091M
2015-08-14,03:30:00,0.74,M     0.083M
2015-08-14,03:45:00,0.851,M     0.041M
2015-08-14,04:00:00,0.989,M     0.012M
2015-08-14,04:15:00,1.18,M     0.032M
2015-08-14,04:30:00,1.357,M     0.043M
2015-08-14,04:45:00,1.495,M     0.025M
2015-08-14,05:00:00,1.63,M     0.019M
2015-08-14,05:15:00,1.744,M     0.013M
2015-08-14,05:30:00,1.812,M    -0.014M
2015-08-14,05:45:00,1.9,M     0.005M
2015-08-14,06:00:00,1.96,M     0.022M
2015-08-14,06:15:00,1.983,M     0.024M
2015-08-14,06:30:00,1.993,M     0.029M
2015-08-14,06:45:00,1.994,M     0.035M
2015-08-14,07:00:00,1.987,M     0.041M
2015-08-14,07:15:00,1.946,M     0.019M
2015-08-14,07:30:00,1.926,M     0.028M
2015-08-14,07:45:00,1.885,M     0.028M
2015-08-14,08:00:00,1.826,M     0.026M
2015-08-14,08:15:00,1.768,M     0.040M
2015-08-14,08:30:00,1.67,M     0.028M
2015-08-14,08:45:00,1.562,M     0.019M
2015-08-14,09:00:00,1.452,M     0.022M
2015-08-14,09:15:00,1.336,M     0.032M
2015-08-14,09:30:00,1.207,M     0.045M
2015-08-14,09:45:00,1.091,M     0.085M
2015-08-14,10:00:00,0.948,M     0.104M
2015-08-14,10:15:00,0.814,M     0.127M
2015-08-14,10:30:00,0.692,M     0.141M
2015-08-14,10:45:00,0.592,M     0.142M
2015-08-14,11:00:00,0.526,M     0.131M
2015-08-14,11:15:00,0.481,M     0.095M
2015-08-14,11:30:00,0.5,M     0.083M
2015-08-14,11:45:00,0.547,M     0.073M
2015-08-14,12:00:00,0.62,M     0.077M
2015-08-14,12:15:00,0.691,M     0.080M
2015-08-14,12:30:00,0.712,M     0.042M
2015-08-14,12:45:00,0.719,M     0.003M
2015-08-14,13:00:00,0.721,M    -0.026M
2015-08-14,13:15:00,0.729,M    -0.035M
2015-08-14,13:30:00,0.734,M    -0.030M
2015-08-14,13:45:00,0.717,M    -0.031M
2015-08-14,14:00:00,0.703,M    -0.012M
2015-08-14,14:15:00,0.697,M     0.024M
2015-08-14,14:30:00,0.671,M     0.039M
2015-08-14,14:45:00,0.652,M     0.046M
2015-08-14,15:00:00,0.666,M     0.058M
2015-08-14,15:15:00,0.706,M     0.057M
2015-08-14,15:30:00,0.812,M     0.081M
2015-08-14,15:45:00,0.942,M     0.092M
2015-08-14,16:00:00,1.084,M     0.086M
2015-08-14,16:15:00,1.216,M     0.053M
2015-08-14,16:30:00,1.374,M     0.039M
2015-08-14,16:45:00,1.54,M     0.037M
2015-08-14,17:00:00,1.697,M     0.034M
2015-08-14,17:15:00,1.84,M     0.033M
2015-08-14,17:30:00,1.949,M     0.017M
2015-08-14,17:45:00,2.043,M     0.010M
2015-08-14,18:00:00,2.108,M     0.001M
2015-08-14,18:15:00,2.137,M    -0.016M
2015-08-14,18:30:00,2.151,M    -0.024M
2015-08-14,18:45:00,2.154,M    -0.024M
2015-08-14,19:00:00,2.152,M    -0.015M
2015-08-14,19:15:00,2.147,M    -0.000M
2015-08-14,19:30:00,2.116,M    -0.003M
2015-08-14,19:45:00,2.078,M    -0.003M
2015-08-14,20:00:00,2.025,M    -0.006M
2015-08-14,20:15:00,1.955,M    -0.011M
2015-08-14,20:30:00,1.876,M    -0.010M
2015-08-14,20:45:00,1.782,M    -0.009M
2015-08-14,21:00:00,1.67,M    -0.013M
2015-08-14,21:15:00,1.551,M    -0.010M
2015-08-14,21:30:00,1.41,M    -0.016M
2015-08-14,21:45:00,1.258,M    -0.018M
2015-08-14,22:00:00,1.117,M     0.005M
2015-08-14,22:15:00,0.959,M     0.020M
2015-08-14,22:30:00,0.818,M     0.051M
2015-08-14,22:45:00,0.678,M     0.066M
2015-08-14,23:00:00,0.57,M     0.081M
2015-08-14,23:15:00,0.466,M     0.058M
2015-08-14,23:30:00,0.407,M     0.033M
2015-08-14,23:45:00,0.402,M     0.022M
2015-08-15,00:00:00,0.431,M     0.015M
2015-08-15,00:15:00,0.501,M     0.036M
2015-08-15,00:30:00,0.554,M     0.040M
2015-08-15,00:45:00,0.57,M     0.016M
2015-08-15,01:00:00,0.554,M    -0.027M
2015-08-15,01:15:00,0.548,M    -0.044M
2015-08-15,01:30:00,0.544,M    -0.044M
2015-08-15,01:45:00,0.525,M    -0.044M
2015-08-15,02:00:00,0.503,M    -0.032M
2015-08-15,02:15:00,0.472,M    -0.015M
2015-08-15,02:30:00,0.447,M     0.016M
2015-08-15,02:45:00,0.411,M     0.035M
2015-08-15,03:00:00,0.396,M     0.060M
2015-08-15,03:15:00,0.399,M     0.074M
2015-08-15,03:30:00,0.45,M     0.095M
2015-08-15,03:45:00,0.534,M     0.105M
2015-08-15,04:00:00,0.659,M     0.113M
2015-08-15,04:15:00,0.806,M     0.109M
2015-08-15,04:30:00,0.969,M     0.099M
2015-08-15,04:45:00,1.127,M     0.075M
2015-08-15,05:00:00,1.301,M     0.067M
2015-08-15,05:15:00,1.461,M     0.055M
2015-08-15,05:30:00,1.617,M     0.053M
2015-08-15,05:45:00,1.774,M     0.071M
2015-08-15,06:00:00,1.879,M     0.062M
2015-08-15,06:15:00,1.945,M     0.040M
2015-08-15,06:30:00,2.003,M     0.037M
2015-08-15,06:45:00,2.043,M     0.041M
2015-08-15,07:00:00,2.054,M     0.036M
2015-08-15,07:15:00,2.081,M     0.061M
2015-08-15,07:30:00,2.089,M     0.076M
2015-08-15,07:45:00,2.063,M     0.066M
2015-08-15,08:00:00,2.035,M     0.061M
2015-08-15,08:15:00,1.988,M     0.049M
2015-08-15,08:30:00,1.942,M     0.052M
2015-08-15,08:45:00,1.88,M     0.055M
2015-08-15,09:00:00,1.794,M     0.050M
2015-08-15,09:15:00,1.698,M     0.049M
2015-08-15,09:30:00,1.591,M     0.054M
2015-08-15,09:45:00,1.467,M     0.057M
2015-08-15,10:00:00,1.322,M     0.057M
2015-08-15,10:15:00,1.176,M     0.073M
2015-08-15,10:30:00,1.036,M     0.106M
2015-08-15,10:45:00,0.882,M     0.126M
2015-08-15,11:00:00,0.752,M     0.157M
2015-08-15,11:15:00,0.631,M     0.167M
2015-08-15,11:30:00,0.54,M     0.164M
2015-08-15,11:45:00,0.487,M     0.150M
2015-08-15,12:00:00,0.463,M     0.118M
2015-08-15,12:15:00,0.522,M     0.133M
2015-08-15,12:30:00,0.608,M     0.154M
2015-08-15,12:45:00,0.675,M     0.149M
2015-08-15,13:00:00,0.722,M     0.129M
2015-08-15,13:15:00,0.731,M     0.082M
2015-08-15,13:30:00,0.725,M     0.034M
2015-08-15,13:45:00,0.743,M     0.025M
2015-08-15,14:00:00,0.743,M     0.014M
2015-08-15,14:15:00,0.734,M     0.011M
2015-08-15,14:30:00,0.727,M     0.026M
2015-08-15,14:45:00,0.707,M     0.041M
2015-08-15,15:00:00,0.685,M     0.059M
2015-08-15,15:15:00,0.658,M     0.064M
2015-08-15,15:30:00,0.673,M     0.089M
2015-08-15,15:45:00,0.718,M     0.109M
2015-08-15,16:00:00,0.782,M     0.107M
2015-08-15,16:15:00,0.914,M     0.132M
2015-08-15,16:30:00,1.064,M     0.140M
2015-08-15,16:45:00,1.216,M     0.127M
2015-08-15,17:00:00,1.387,M     0.121M
2015-08-15,17:15:00,1.558,M     0.114M
2015-08-15,17:30:00,1.72,M     0.105M
2015-08-15,17:45:00,1.877,M     0.106M
2015-08-15,18:00:00,2.007,M     0.098M
2015-08-15,18:15:00,2.111,M     0.088M
2015-08-15,18:30:00,2.187,M     0.075M
2015-08-15,18:45:00,2.236,M     0.063M
2015-08-15,19:00:00,2.275,M     0.067M
2015-08-15,19:15:00,2.288,M     0.066M
2015-08-15,19:30:00,2.295,M     0.076M
2015-08-15,19:45:00,2.286,M     0.083M
2015-08-15,20:00:00,2.264,M     0.087M
2015-08-15,20:15:00,2.225,M     0.083M
2015-08-15,20:30:00,2.18,M     0.085M
2015-08-15,20:45:00,2.124,M     0.090M
2015-08-15,21:00:00,2.043,M     0.085M
2015-08-15,21:15:00,1.942,M     0.076M
2015-08-15,21:30:00,1.826,M     0.066M
2015-08-15,21:45:00,1.693,M     0.053M
2015-08-15,22:00:00,1.556,M     0.051M
2015-08-15,22:15:00,1.406,M     0.053M
2015-08-15,22:30:00,1.255,M     0.068M
2015-08-15,22:45:00,1.079,M     0.071M
2015-08-15,23:00:00,0.925,M     0.098M
2015-08-15,23:15:00,0.782,M     0.126M
2015-08-15,23:30:00,0.648,M     0.137M
2015-08-15,23:45:00,0.536,M     0.130M
2015-08-16,00:00:00,0.46,M     0.114M
2015-08-16,00:15:00,0.424,M     0.091M
2015-08-16,00:30:00,0.453,M     0.098M
2015-08-16,00:45:00,0.521,M     0.123M
2015-08-16,01:00:00,0.589,M     0.140M
2015-08-16,01:15:00,0.616,M     0.120M
2015-08-16,01:30:00,0.61,M     0.080M
2015-08-16,01:45:00,0.595,M     0.045M
2015-08-16,02:00:00,0.594,M     0.039M
2015-08-16,02:15:00,0.584,M     0.038M
2015-08-16,02:30:00,0.561,M     0.038M
2015-08-16,02:45:00,0.532,M     0.046M
2015-08-16,03:00:00,0.492,M     0.053M
2015-08-16,03:15:00,0.463,M     0.073M
2015-08-16,03:30:00,0.442,M     0.091M
2015-08-16,03:45:00,0.437,M     0.103M
2015-08-16,04:00:00,0.451,M     0.100M
2015-08-16,04:15:00,0.526,M     0.114M
2015-08-16,04:30:00,0.648,M     0.133M
2015-08-16,04:45:00,0.788,M     0.131M
2015-08-16,05:00:00,0.959,M     0.134M
2015-08-16,05:15:00,1.122,M     0.114M
2015-08-16,05:30:00,1.28,M     0.087M
2015-08-16,05:45:00,1.461,M     0.090M
2015-08-16,06:00:00,1.641,M     0.105M
2015-08-16,06:15:00,1.789,M     0.108M
2015-08-16,06:30:00,1.914,M     0.111M
2015-08-16,06:45:00,1.988,M     0.088M
2015-08-16,07:00:00,2.041,M     0.070M
2015-08-16,07:15:00,2.088,M     0.072M
2015-08-16,07:30:00,2.111,M     0.071M
2015-08-16,07:45:00,2.134,M     0.087M
2015-08-16,08:00:00,2.126,M     0.084M
2015-08-16,08:15:00,2.123,M     0.097M
2015-08-16,08:30:00,2.096,M     0.095M
2015-08-16,08:45:00,2.045,M     0.079M
2015-08-16,09:00:00,1.998,M     0.081M
2015-08-16,09:15:00,1.932,M     0.079M
2015-08-16,09:30:00,1.846,M     0.072M
2015-08-16,09:45:00,1.742,M     0.062M
2015-08-16,10:00:00,1.64,M     0.069M
2015-08-16,10:15:00,1.509,M     0.063M
2015-08-16,10:30:00,1.357,M     0.052M
2015-08-16,10:45:00,1.212,M     0.065M
2015-08-16,11:00:00,1.059,M     0.082M
2015-08-16,11:15:00,0.909,M     0.107M
2015-08-16,11:30:00,0.764,M     0.129M
2015-08-16,11:45:00,0.633,M     0.140M
2015-08-16,12:00:00,0.535,M     0.146M
2015-08-16,12:15:00,0.459,M     0.128M
2015-08-16,12:30:00,0.433,M     0.112M
2015-08-16,12:45:00,0.451,M     0.100M
2015-08-16,13:00:00,0.523,M     0.116M
2015-08-16,13:15:00,0.613,M     0.137M
2015-08-16,13:30:00,0.683,M     0.139M
2015-08-16,13:45:00,0.711,M     0.108M
2015-08-16,14:00:00,0.704,M     0.055M
2015-08-16,14:15:00,0.714,M     0.034M
2015-08-16,14:30:00,0.723,M     0.025M
2015-08-16,14:45:00,0.728,M     0.027M
2015-08-16,15:00:00,0.72,M     0.031M
2015-08-16,15:15:00,0.709,M     0.043M
2015-08-16,15:30:00,0.688,M     0.050M
2015-08-16,15:45:00,0.666,M     0.053M
2015-08-16,16:00:00,0.663,M     0.058M
2015-08-16,16:15:00,0.696,M     0.071M
2015-08-16,16:30:00,0.766,M     0.084M
2015-08-16,16:45:00,0.876,M     0.097M
2015-08-16,17:00:00,1.023,M     0.112M
2015-08-16,17:15:00,1.195,M     0.125M
2015-08-16,17:30:00,1.352,M     0.108M
2015-08-16,17:45:00,1.518,M     0.097M
2015-08-16,18:00:00,1.689,M     0.097M
2015-08-16,18:15:00,1.84,M     0.090M
2015-08-16,18:30:00,1.994,M     0.104M
2015-08-16,18:45:00,2.115,M     0.108M
2015-08-16,19:00:00,2.191,M     0.091M
2015-08-16,19:15:00,2.237,M     0.070M
2015-08-16,19:30:00,2.271,M     0.062M
2015-08-16,19:45:00,2.295,M     0.065M
2015-08-16,20:00:00,2.302,M     0.071M
2015-08-16,20:15:00,2.291,M     0.073M
2015-08-16,20:30:00,2.273,M     0.080M
2015-08-16,20:45:00,2.243,M     0.086M
2015-08-16,21:00:00,2.197,M     0.089M
2015-08-16,21:15:00,2.135,M     0.090M
2015-08-16,21:30:00,2.049,M     0.082M
2015-08-16,21:45:00,1.95,M     0.075M
2015-08-16,22:00:00,1.84,M     0.072M
2015-08-16,22:15:00,1.72,M     0.072M
2015-08-16,22:30:00,1.572,M     0.058M
2015-08-16,22:45:00,1.413,M     0.047M
2015-08-16,23:00:00,1.249,M     0.046M
2015-08-16,23:15:00,1.089,M     0.059M
2015-08-16,23:30:00,0.939,M     0.087M
2015-08-16,23:45:00,0.776,M     0.094M
2015-08-17,00:00:00,0.641,M     0.107M
2015-08-17,00:15:00,0.526,M     0.106M
2015-08-17,00:30:00,0.441,M     0.092M
2015-08-17,00:45:00,0.4,M     0.077M
2015-08-17,01:00:00,0.426,M     0.091M
2015-08-17,01:15:00,0.469,M     0.097M
2015-08-17,01:30:00,0.559,M     0.138M
2015-08-17,01:45:00,0.606,M     0.138M
2015-08-17,02:00:00,0.605,M     0.100M
2015-08-17,02:15:00,0.595,M     0.066M
2015-08-17,02:30:00,0.586,M     0.048M
2015-08-17,02:45:00,0.562,M     0.028M
2015-08-17,03:00:00,0.548,M     0.029M
2015-08-17,03:15:00,0.53,M     0.038M
2015-08-17,03:30:00,0.495,M     0.037M
2015-08-17,03:45:00,0.457,M     0.034M
2015-08-17,04:00:00,0.431,M     0.038M
2015-08-17,04:15:00,0.417,M     0.035M
2015-08-17,04:30:00,0.448,M     0.048M
2015-08-17,04:45:00,0.499,M     0.044M
2015-08-17,05:00:00,0.61,M     0.061M
2015-08-17,05:15:00,0.755,M     0.074M
2015-08-17,05:30:00,0.909,M     0.069M
2015-08-17,05:45:00,1.09,M     0.074M
2015-08-17,06:00:00,1.251,M     0.055M
2015-08-17,06:15:00,1.42,M     0.050M
2015-08-17,06:30:00,1.584,M     0.053M
2015-08-17,06:45:00,1.726,M     0.053M
2015-08-17,07:00:00,1.845,M     0.052M
2015-08-17,07:15:00,1.936,M     0.047M
2015-08-17,07:30:00,1.991,M     0.030M
2015-08-17,07:45:00,2.034,M     0.025M
2015-08-17,08:00:00,2.061,M     0.025M
2015-08-17,08:15:00,2.08,M     0.034M
2015-08-17,08:30:00,2.079,M     0.038M
2015-08-17,08:45:00,2.065,M     0.040M
2015-08-17,09:00:00,2.034,M     0.036M
2015-08-17,09:15:00,1.996,M     0.038M
2015-08-17,09:30:00,1.954,M     0.049M
2015-08-17,09:45:00,1.886,M     0.049M
2015-08-17,10:00:00,1.789,M     0.034M
