SITE,PLOT,BRC,DBH_class,Count,Yr,BRC names
72,12,9201960,3,2,1,Sorbus aucuparia
72,12,9201960,4,1,1,Sorbus aucuparia
72,12,9204446,5,1,1,Quercus seedling/sp
72,12,920841,6,1,1,Fraxinus excelsior (c)
72,12,9204445,6,1,1,Betula seedling/sp
72,12,9204446,6,1,1,Quercus seedling/sp
72,13,9204445,1,1,1,Betula seedling/sp
72,13,920557,1,44,1,Corylus avellana
72,13,9204446,2,1,1,Quercus seedling/sp
72,13,9204445,2,3,1,Betula seedling/sp
72,13,920557,2,8,1,Corylus avellana
72,13,9204445,3,3,1,Betula seedling/sp
72,13,920557,4,2,1,Corylus avellana
72,13,9201230,5,1,1,Malus sylvestris
72,13,920557,6,2,1,Corylus avellana
72,13,9204446,7,1,1,Quercus seedling/sp
72,13,9204445,8,1,1,Betula seedling/sp
72,14,9204445,1,5,1,Betula seedling/sp
72,14,9204445,1,6,1,Betula seedling/sp
72,14,920557,1,18,1,Corylus avellana
72,14,920569,2,1,1,Crataegus monogyna
72,14,9204445,2,10,1,Betula seedling/sp
72,14,920557,2,22,1,Corylus avellana
72,14,920569,3,1,1,Crataegus monogyna
72,14,9204446,3,1,1,Quercus seedling/sp
72,14,9204445,3,2,1,Betula seedling/sp
72,14,9204446,4,2,1,Quercus seedling/sp
72,14,9204446,5,2,1,Quercus seedling/sp
72,15,9204446,2,2,1,Quercus seedling/sp
72,15,9204446,3,7,1,Quercus seedling/sp
72,15,9204446,4,6,1,Quercus seedling/sp
51,10,9204446,4,2,2,Quercus seedling/sp
51,10,920841,4,4,2,Fraxinus excelsior (c)
51,10,9205,5,6,2,Acer pseudoplatanus
72,15,9204446,5,3,1,Quercus seedling/sp
72,15,9204446,6,2,1,Quercus seedling/sp
72,16,920557,1,2,1,Corylus avellana
72,16,9204445,2,1,1,Betula seedling/sp
72,16,920557,2,2,1,Corylus avellana
72,16,9204446,2,3,1,Quercus seedling/sp
72,16,9204446,3,10,1,Quercus seedling/sp
72,16,9204445,4,1,1,Betula seedling/sp
72,16,9204446,4,7,1,Quercus seedling/sp
72,16,9204446,5,2,1,Quercus seedling/sp
72,16,9201960,7,1,1,Sorbus aucuparia
73,1,9204445,1,12,1,Betula seedling/sp
73,1,9204446,1,12,1,Quercus seedling/sp
73,1,9204446,1,62,1,Quercus seedling/sp
73,1,9204446,2,2,1,Quercus seedling/sp
73,1,9204446,4,2,1,Quercus seedling/sp
73,1,9204446,5,2,1,Quercus seedling/sp
73,1,9204446,8,1,1,Quercus seedling/sp
73,1,9204446,10,1,1,Quercus seedling/sp
73,2,9204445,1,2,1,Betula seedling/sp
73,2,920557,1,16,1,Corylus avellana
73,2,9204446,4,3,1,Quercus seedling/sp
73,2,9204446,5,2,1,Quercus seedling/sp
73,2,9204446,6,1,1,Quercus seedling/sp
73,2,9204446,8,1,1,Quercus seedling/sp
73,2,9204446,9,1,1,Quercus seedling/sp
73,3,9201470,1,2,1,Picea abies
73,3,9204445,1,4,1,Betula seedling/sp
73,3,9204445,1,8,1,Betula seedling/sp
73,3,9204446,1,8,1,Quercus seedling/sp
51,10,920841,5,8,2,Fraxinus excelsior (c)
51,10,9205,6,2,2,Acer pseudoplatanus
51,10,920841,6,2,2,Fraxinus excelsior (c)
51,10,9204446,6,2,2,Quercus seedling/sp
51,10,9205,7,2,2,Acer pseudoplatanus
51,10,9204446,7,2,2,Quercus seedling/sp
51,11,920557,1,28,2,Corylus avellana
51,11,9205,2,12,2,Acer pseudoplatanus
51,11,920841,3,4,2,Fraxinus excelsior (c)
51,11,9205,3,14,2,Acer pseudoplatanus
51,11,920841,4,2,2,Fraxinus excelsior (c)
51,11,9205,4,6,2,Acer pseudoplatanus
51,11,9205,5,2,2,Acer pseudoplatanus
51,11,920841,6,2,2,Fraxinus excelsior (c)
51,11,9204446,6,2,2,Quercus seedling/sp
51,11,920841,7,6,2,Fraxinus excelsior (c)
51,11,920841,9,2,2,Fraxinus excelsior (c)
51,12,920557,1,28,2,Corylus avellana
51,12,9201023,2,2,2,Ilex aquifolium
51,12,920557,2,20,2,Corylus avellana
51,12,920841,4,4,2,Fraxinus excelsior (c)
51,12,920841,5,6,2,Fraxinus excelsior (c)
51,12,9205,6,2,2,Acer pseudoplatanus
51,12,920841,6,6,2,Fraxinus excelsior (c)
51,12,920841,7,6,2,Fraxinus excelsior (c)
51,12,920841,8,2,2,Fraxinus excelsior (c)
51,13,920569,1,4,2,Crataegus monogyna
51,13,9201960,1,4,2,Sorbus aucuparia
51,13,920557,1,104,2,Corylus avellana
51,13,9205,2,4,2,Acer pseudoplatanus
51,13,920557,2,24,2,Corylus avellana
51,13,920841,4,2,2,Fraxinus excelsior (c)
51,13,9204446,4,2,2,Quercus seedling/sp
51,13,920810,5,2,2,Fagus sylvatica
51,13,920841,5,2,2,Fraxinus excelsior (c)
51,13,9204446,6,2,2,Quercus seedling/sp
51,13,920841,6,4,2,Fraxinus excelsior (c)
73,3,9204446,1,13,1,Quercus seedling/sp
73,3,9204445,2,8,1,Betula seedling/sp
73,3,9204446,2,8,1,Quercus seedling/sp
73,3,9204445,3,2,1,Betula seedling/sp
73,3,9204446,4,3,1,Quercus seedling/sp
73,3,9204446,7,1,1,Quercus seedling/sp
73,4,9204445,1,2,1,Betula seedling/sp
73,4,9204446,1,2,1,Quercus seedling/sp
73,4,920557,1,16,1,Corylus avellana
73,4,920557,2,2,1,Corylus avellana
73,4,9204446,3,1,1,Quercus seedling/sp
73,4,9204446,4,2,1,Quercus seedling/sp
73,4,9204446,5,1,1,Quercus seedling/sp
73,4,9204445,6,1,1,Betula seedling/sp
73,4,9204446,7,1,1,Quercus seedling/sp
73,4,9204446,11,1,1,Quercus seedling/sp
73,5,9204546,1,2,1,Pinus sp./seedling
73,5,9204445,1,4,1,Betula seedling/sp
73,5,9204446,1,5,1,Quercus seedling/sp
73,5,9204445,1,10,1,Betula seedling/sp
73,5,9204446,1,12,1,Quercus seedling/sp
73,5,920557,1,42,1,Corylus avellana
73,5,9204445,2,13,1,Betula seedling/sp
73,5,9204445,3,3,1,Betula seedling/sp
73,5,9204445,4,2,1,Betula seedling/sp
73,5,9204445,5,1,1,Betula seedling/sp
73,5,9204446,5,1,1,Quercus seedling/sp
73,6,9204445,1,2,1,Betula seedling/sp
73,6,9204446,1,2,1,Quercus seedling/sp
73,6,920557,1,26,1,Corylus avellana
73,6,9204446,3,1,1,Quercus seedling/sp
73,6,9204446,5,2,1,Quercus seedling/sp
73,6,9204446,6,3,1,Quercus seedling/sp
73,6,9204446,7,1,1,Quercus seedling/sp
73,6,9204445,10,1,1,Betula seedling/sp
73,7,9204446,1,1,1,Quercus seedling/sp
73,7,9204446,3,1,1,Quercus seedling/sp
73,7,9204446,4,6,1,Quercus seedling/sp
73,7,9204446,6,1,1,Quercus seedling/sp
73,7,9204446,7,1,1,Quercus seedling/sp
73,8,9204446,1,2,1,Quercus seedling/sp
73,8,9204445,1,4,1,Betula seedling/sp
73,8,9204445,2,1,1,Betula seedling/sp
73,8,9204446,2,1,1,Quercus seedling/sp
73,8,9204446,3,7,1,Quercus seedling/sp
73,8,9204446,4,8,1,Quercus seedling/sp
73,8,9204446,5,2,1,Quercus seedling/sp
73,9,9204445,3,2,1,Betula seedling/sp
73,9,9204446,3,9,1,Quercus seedling/sp
73,9,9204446,4,9,1,Quercus seedling/sp
73,9,9204445,5,1,1,Betula seedling/sp
73,9,9204446,6,1,1,Quercus seedling/sp
73,10,9204558,1,1,1,Salix seedling/sp
73,10,9201788,1,2,1,Salix caprea
73,10,9204445,1,3,1,Betula seedling/sp
73,10,9201788,2,1,1,Salix caprea
73,10,9204445,2,3,1,Betula seedling/sp
73,10,9204558,2,4,1,Salix seedling/sp
51,13,920841,7,4,2,Fraxinus excelsior (c)
51,14,9205,1,6,2,Acer pseudoplatanus
51,14,920569,1,8,2,Crataegus monogyna
51,14,920557,1,16,2,Corylus avellana
51,14,920810,2,2,2,Fagus sylvatica
51,14,920557,2,4,2,Corylus avellana
51,14,9205,2,5,2,Acer pseudoplatanus
51,14,9205,3,1,2,Acer pseudoplatanus
51,14,9205,4,2,2,Acer pseudoplatanus
51,14,920841,5,1,2,Fraxinus excelsior (c)
73,10,9204445,3,1,1,Betula seedling/sp
73,11,920557,1,4,1,Corylus avellana
73,11,9204446,4,2,1,Quercus seedling/sp
73,11,9204445,5,1,1,Betula seedling/sp
73,11,9204446,5,3,1,Quercus seedling/sp
73,11,9204446,6,1,1,Quercus seedling/sp
73,11,9204446,7,1,1,Quercus seedling/sp
73,11,9204446,10,1,1,Quercus seedling/sp
73,12,9204446,1,2,1,Quercus seedling/sp
73,12,9204446,3,3,1,Quercus seedling/sp
73,12,9204446,4,2,1,Quercus seedling/sp
73,12,9204446,6,1,1,Quercus seedling/sp
73,12,9204446,7,1,1,Quercus seedling/sp
73,13,9204445,3,1,1,Betula seedling/sp
73,13,9204446,3,1,1,Quercus seedling/sp
73,13,9204446,4,3,1,Quercus seedling/sp
73,13,9204445,5,2,1,Betula seedling/sp
73,13,9204445,6,1,1,Betula seedling/sp
73,13,9204446,10,1,1,Quercus seedling/sp
73,14,9204446,1,2,1,Quercus seedling/sp
73,14,9204446,1,6,1,Quercus seedling/sp
73,14,9204445,3,1,1,Betula seedling/sp
73,14,9204446,3,3,1,Quercus seedling/sp
73,14,9204446,4,8,1,Quercus seedling/sp
73,14,9204446,5,3,1,Quercus seedling/sp
73,14,9204446,8,1,1,Quercus seedling/sp
73,15,9204446,1,4,1,Quercus seedling/sp
73,15,9204445,2,1,1,Betula seedling/sp
73,15,9204446,2,1,1,Quercus seedling/sp
73,15,9204445,3,2,1,Betula seedling/sp
73,15,9204446,3,2,1,Quercus seedling/sp
73,15,9204445,4,3,1,Betula seedling/sp
73,15,9204446,4,4,1,Quercus seedling/sp
73,15,9204446,5,1,1,Quercus seedling/sp
73,15,9204445,5,2,1,Betula seedling/sp
73,16,9204446,1,24,1,Quercus seedling/sp
73,16,9204445,3,3,1,Betula seedling/sp
73,16,9204446,3,4,1,Quercus seedling/sp
73,16,9204445,4,3,1,Betula seedling/sp
73,16,9204446,4,6,1,Quercus seedling/sp
73,16,9204446,5,1,1,Quercus seedling/sp
73,16,9204445,6,1,1,Betula seedling/sp
74,1,9204445,1,2,2,Betula seedling/sp
74,1,9204446,1,2,2,Quercus seedling/sp
74,1,9204445,1,10,2,Betula seedling/sp
74,1,9201687,1,18,1,Rhododendron ponticum
74,1,9204445,2,2,2,Betula seedling/sp
74,1,9204445,3,1,1,Betula seedling/sp
74,1,9204445,3,1,2,Betula seedling/sp
74,1,9204445,4,1,2,Betula seedling/sp
74,2,9201960,3,1,1,Sorbus aucuparia
74,2,9204445,3,1,1,Betula seedling/sp
74,2,9201960,4,1,1,Sorbus aucuparia
74,2,9204445,4,1,1,Betula seedling/sp
74,2,9204446,5,1,1,Quercus seedling/sp
74,2,9204445,5,2,1,Betula seedling/sp
74,2,9204446,6,1,1,Quercus seedling/sp
74,2,9204446,7,2,2,Quercus seedling/sp
74,2,9204446,10,1,2,Quercus seedling/sp
74,3,9201687,1,2,2,Rhododendron ponticum
74,3,9204446,3,1,1,Quercus seedling/sp
74,3,9204445,3,1,2,Betula seedling/sp
74,3,9204446,3,2,2,Quercus seedling/sp
74,3,9204446,4,4,2,Quercus seedling/sp
74,3,9204446,4,6,1,Quercus seedling/sp
74,3,9204446,5,3,1,Quercus seedling/sp
74,3,9204446,5,4,2,Quercus seedling/sp
74,3,9204446,6,3,1,Quercus seedling/sp
51,14,9204446,6,2,2,Quercus seedling/sp
74,3,9204446,6,5,2,Quercus seedling/sp
74,3,9204446,7,1,1,Quercus seedling/sp
74,4,9204446,2,2,2,Quercus seedling/sp
74,4,9204446,3,5,2,Quercus seedling/sp
74,4,9204446,4,3,1,Quercus seedling/sp
74,4,9204446,4,4,2,Quercus seedling/sp
74,4,9204446,5,1,1,Quercus seedling/sp
74,4,9204446,5,4,2,Quercus seedling/sp
74,4,9204446,6,1,1,Quercus seedling/sp
74,4,9204446,6,1,2,Quercus seedling/sp
74,4,9204446,7,1,1,Quercus seedling/sp
74,5,9204445,2,2,1,Betula seedling/sp
74,5,9204445,3,1,1,Betula seedling/sp
74,5,9204446,3,1,1,Quercus seedling/sp
74,5,9204446,3,5,2,Quercus seedling/sp
74,5,9204445,4,1,1,Betula seedling/sp
74,5,9204446,4,2,2,Quercus seedling/sp
74,5,9204446,5,5,2,Quercus seedling/sp
74,5,9204446,6,1,2,Quercus seedling/sp
74,6,920569,2,1,1,Crataegus monogyna
74,6,9204446,3,1,1,Quercus seedling/sp
74,6,9201960,3,3,1,Sorbus aucuparia
74,6,92077,4,1,1,Alnus glutinosa
74,6,920841,4,1,1,Fraxinus excelsior (c)
74,6,9204446,4,1,1,Quercus seedling/sp
74,6,9204445,4,1,2,Betula seedling/sp
74,6,920569,5,1,1,Crataegus monogyna
74,6,9204445,5,1,1,Betula seedling/sp
74,6,920841,5,2,1,Fraxinus excelsior (c)
74,6,9204446,5,3,2,Quercus seedling/sp
74,6,9204446,6,2,2,Quercus seedling/sp
74,6,9204446,7,1,1,Quercus seedling/sp
74,6,9204446,7,2,2,Quercus seedling/sp
74,7,9204446,3,1,1,Quercus seedling/sp
74,7,9204446,3,1,2,Quercus seedling/sp
74,7,9204446,4,5,2,Quercus seedling/sp
74,7,9204446,5,1,2,Quercus seedling/sp
74,7,9204446,6,3,2,Quercus seedling/sp
74,8,9204445,1,1,1,Betula seedling/sp
74,8,9204445,2,2,1,Betula seedling/sp
74,8,9204445,3,1,1,Betula seedling/sp
74,8,9204446,3,2,1,Quercus seedling/sp
74,8,9201960,4,1,1,Sorbus aucuparia
74,8,9204445,4,1,1,Betula seedling/sp
74,8,9204446,4,1,1,Quercus seedling/sp
74,8,9204446,4,1,2,Quercus seedling/sp
74,8,9204446,5,2,1,Quercus seedling/sp
74,8,9204446,6,2,1,Quercus seedling/sp
74,8,9204446,6,3,2,Quercus seedling/sp
74,8,9204446,8,1,2,Quercus seedling/sp
74,9,9204446,8,1,2,Quercus seedling/sp
74,10,9204446,3,1,1,Quercus seedling/sp
74,10,9204446,4,1,1,Quercus seedling/sp
74,10,9204446,5,3,2,Quercus seedling/sp
74,10,9204446,6,1,1,Quercus seedling/sp
74,11,9204446,2,1,1,Quercus seedling/sp
74,11,9204446,3,3,1,Quercus seedling/sp
74,11,9204446,4,2,1,Quercus seedling/sp
74,11,9204445,5,1,1,Betula seedling/sp
74,11,9204446,5,5,1,Quercus seedling/sp
74,11,9204446,6,1,1,Quercus seedling/sp
74,12,9201960,1,2,1,Sorbus aucuparia
74,12,9204445,1,3,1,Betula seedling/sp
74,12,9201960,2,1,1,Sorbus aucuparia
74,12,9204446,2,1,1,Quercus seedling/sp
74,12,9201960,3,1,1,Sorbus aucuparia
74,12,9204446,3,1,1,Quercus seedling/sp
74,12,9204445,3,2,1,Betula seedling/sp
74,12,9204446,4,3,1,Quercus seedling/sp
74,12,9204446,5,3,1,Quercus seedling/sp
74,12,920841,6,1,1,Fraxinus excelsior (c)
74,12,9204446,6,2,1,Quercus seedling/sp
74,13,9201960,1,2,2,Sorbus aucuparia
74,13,9204445,1,2,2,Betula seedling/sp
74,13,92077,1,5,1,Alnus glutinosa
74,13,9204445,1,8,1,Betula seedling/sp
74,13,9204445,2,2,2,Betula seedling/sp
74,13,9204445,3,1,2,Betula seedling/sp
74,13,92077,5,1,1,Alnus glutinosa
74,13,920841,5,1,1,Fraxinus excelsior (c)
74,13,9204446,6,2,1,Quercus seedling/sp
74,13,9204446,7,1,1,Quercus seedling/sp
74,13,9204446,7,1,2,Quercus seedling/sp
74,13,9204446,8,1,2,Quercus seedling/sp
74,13,920841,9,1,1,Fraxinus excelsior (c)
74,14,9204445,1,4,2,Betula seedling/sp
74,14,9204445,1,8,2,Betula seedling/sp
74,14,9204445,1,22,2,Betula seedling/sp
74,14,9204446,5,1,1,Quercus seedling/sp
74,14,9204446,6,1,1,Quercus seedling/sp
74,14,9204446,7,1,2,Quercus seedling/sp
74,14,9204446,7,2,1,Quercus seedling/sp
74,14,9204446,8,1,1,Quercus seedling/sp
74,14,9204446,8,1,2,Quercus seedling/sp
74,14,9204445,9,1,1,Betula seedling/sp
74,14,9204446,9,1,1,Quercus seedling/sp
74,14,9204446,9,1,2,Quercus seedling/sp
74,14,9204446,11,1,2,Quercus seedling/sp
74,15,9204445,2,1,1,Betula seedling/sp
74,15,9204446,2,1,1,Quercus seedling/sp
74,15,9204445,3,5,1,Betula seedling/sp
74,15,9204445,4,1,1,Betula seedling/sp
74,15,9204446,5,3,1,Quercus seedling/sp
74,15,9204446,8,1,1,Quercus seedling/sp
74,16,9204446,4,1,1,Quercus seedling/sp
74,16,9204446,7,1,1,Quercus seedling/sp
75,1,9204314,1,2,2,Ulmus sp.
75,1,9204314,1,15,2,Ulmus sp.
75,1,920841,1,22,2,Fraxinus excelsior (c)
75,1,920557,1,26,1,Corylus avellana
75,1,9204314,1,30,2,Ulmus sp.
75,1,920841,1,40,1,Fraxinus excelsior (c)
75,1,920557,1,82,2,Corylus avellana
75,1,920557,4,2,1,Corylus avellana
75,1,9205,9,2,1,Acer pseudoplatanus
75,1,9204446,12,1,2,Quercus seedling/sp
75,1,9204446,14,1,2,Quercus seedling/sp
75,2,920841,1,2,1,Fraxinus excelsior (c)
75,2,9201960,1,4,2,Sorbus aucuparia
75,2,9204314,1,4,2,Ulmus sp.
75,2,9204314,1,5,1,Ulmus sp.
75,2,920557,1,62,2,Corylus avellana
75,2,920557,1,88,1,Corylus avellana
75,2,9204314,2,2,1,Ulmus sp.
75,2,9204314,2,2,2,Ulmus sp.
75,2,920557,2,10,1,Corylus avellana
75,2,9204314,3,1,1,Ulmus sp.
75,2,9204314,5,1,2,Ulmus sp.
75,2,920841,8,1,1,Fraxinus excelsior (c)
75,2,9204446,10,1,1,Quercus seedling/sp
75,2,9204446,10,1,2,Quercus seedling/sp
75,2,9204446,11,2,2,Quercus seedling/sp
75,2,920841,14,2,2,Fraxinus excelsior (c)
75,2,920841,16,1,2,Fraxinus excelsior (c)
75,3,9204445,1,2,1,Betula seedling/sp
75,3,9201023,1,2,2,Ilex aquifolium
75,3,920841,1,10,2,Fraxinus excelsior (c)
75,3,9204446,1,12,1,Quercus seedling/sp
75,3,920557,1,14,2,Corylus avellana
75,3,920841,1,20,2,Fraxinus excelsior (c)
75,3,920841,1,24,2,Fraxinus excelsior (c)
75,3,9204314,1,28,2,Ulmus sp.
75,3,9204314,1,56,2,Ulmus sp.
75,3,920557,1,220,1,Corylus avellana
75,3,9201960,2,1,1,Sorbus aucuparia
75,3,9204314,2,1,2,Ulmus sp.
75,3,9204445,2,2,1,Betula seedling/sp
75,3,9204558,2,2,1,Salix seedling/sp
75,3,9201960,3,1,1,Sorbus aucuparia
75,3,9204445,3,1,1,Betula seedling/sp
75,3,9204446,3,1,1,Quercus seedling/sp
75,3,9204314,3,4,2,Ulmus sp.
75,3,9204445,5,1,1,Betula seedling/sp
75,3,920557,5,2,1,Corylus avellana
75,3,9204446,6,1,1,Quercus seedling/sp
75,3,9205,8,1,2,Acer pseudoplatanus
75,3,9204314,8,1,2,Ulmus sp.
75,3,920557,9,2,1,Corylus avellana
75,3,9204446,11,1,2,Quercus seedling/sp
75,4,9201960,1,1,1,Sorbus aucuparia
75,4,9204314,1,3,2,Ulmus sp.
75,4,920841,1,4,2,Fraxinus excelsior (c)
75,4,9204314,1,6,2,Ulmus sp.
75,4,920557,1,48,2,Corylus avellana
75,4,920557,1,58,1,Corylus avellana
75,4,920841,2,1,1,Fraxinus excelsior (c)
75,4,9204314,2,1,2,Ulmus sp.
75,4,920557,2,2,2,Corylus avellana
75,4,920557,2,4,1,Corylus avellana
75,4,9201960,2,4,1,Sorbus aucuparia
75,4,9201960,4,1,1,Sorbus aucuparia
75,4,9204314,4,1,2,Ulmus sp.
75,4,9201960,5,1,1,Sorbus aucuparia
75,4,9204314,5,1,2,Ulmus sp.
75,4,920841,5,2,1,Fraxinus excelsior (c)
75,4,92077,7,1,1,Alnus glutinosa
75,4,920841,10,1,1,Fraxinus excelsior (c)
75,5,9204314,1,2,2,Ulmus sp.
75,5,9204314,1,4,1,Ulmus sp.
75,5,9204314,1,4,2,Ulmus sp.
75,5,920841,1,32,2,Fraxinus excelsior (c)
75,5,920557,1,52,2,Corylus avellana
75,5,920557,2,4,2,Corylus avellana
75,5,920841,3,1,1,Fraxinus excelsior (c)
75,5,920841,4,2,1,Fraxinus excelsior (c)
75,5,9204446,4,2,1,Quercus seedling/sp
75,5,920841,5,1,1,Fraxinus excelsior (c)
75,5,920841,7,1,1,Fraxinus excelsior (c)
75,5,9204314,7,1,1,Ulmus sp.
75,6,9201960,1,1,1,Sorbus aucuparia
75,6,9204445,1,6,2,Betula seedling/sp
75,6,9201960,1,12,2,Sorbus aucuparia
75,6,9204446,2,1,1,Quercus seedling/sp
75,6,9201960,2,5,1,Sorbus aucuparia
75,6,9201960,3,1,1,Sorbus aucuparia
75,6,9204445,3,1,1,Betula seedling/sp
75,6,9204445,4,3,1,Betula seedling/sp
75,6,920841,5,1,2,Fraxinus excelsior (c)
75,6,9204445,5,4,1,Betula seedling/sp
75,6,9204445,6,2,1,Betula seedling/sp
75,6,9204446,7,2,2,Quercus seedling/sp
75,6,920841,8,1,2,Fraxinus excelsior (c)
75,6,9204446,8,1,2,Quercus seedling/sp
75,7,9204314,1,1,1,Ulmus sp.
75,7,920841,1,2,1,Fraxinus excelsior (c)
75,7,920557,1,10,1,Corylus avellana
75,7,920557,1,80,2,Corylus avellana
75,7,920569,2,1,1,Crataegus monogyna
75,7,920841,2,1,1,Fraxinus excelsior (c)
75,7,9201960,2,1,2,Sorbus aucuparia
75,7,920557,2,4,2,Corylus avellana
75,7,920557,2,8,1,Corylus avellana
75,7,9201960,3,1,2,Sorbus aucuparia
75,7,920841,3,2,1,Fraxinus excelsior (c)
75,7,920557,3,6,1,Corylus avellana
75,7,920841,4,1,2,Fraxinus excelsior (c)
75,7,9201960,4,1,2,Sorbus aucuparia
75,7,920841,6,2,2,Fraxinus excelsior (c)
75,7,9204446,7,1,2,Quercus seedling/sp
75,7,9204446,9,1,2,Quercus seedling/sp
75,8,9201960,1,1,1,Sorbus aucuparia
75,8,9201960,1,2,2,Sorbus aucuparia
75,8,920557,1,4,1,Corylus avellana
75,8,920557,1,36,2,Corylus avellana
75,8,9204446,2,1,1,Quercus seedling/sp
75,8,920841,2,1,2,Fraxinus excelsior (c)
75,8,920557,2,2,1,Corylus avellana
75,8,9201960,2,4,1,Sorbus aucuparia
75,8,920841,3,1,2,Fraxinus excelsior (c)
75,8,920841,3,2,1,Fraxinus excelsior (c)
75,8,9201960,3,2,1,Sorbus aucuparia
75,8,920841,4,1,1,Fraxinus excelsior (c)
75,8,9201960,4,1,1,Sorbus aucuparia
75,8,9204446,4,1,2,Quercus seedling/sp
75,8,9204445,4,2,1,Betula seedling/sp
75,8,920841,5,1,1,Fraxinus excelsior (c)
75,8,9204446,5,1,1,Quercus seedling/sp
75,8,920841,6,2,2,Fraxinus excelsior (c)
75,8,920841,7,1,2,Fraxinus excelsior (c)
75,8,9204446,7,1,2,Quercus seedling/sp
75,8,9204446,10,1,2,Quercus seedling/sp
75,9,9204445,1,2,1,Betula seedling/sp
75,9,920569,1,2,2,Crataegus monogyna
75,9,9201960,1,14,2,Sorbus aucuparia
75,9,920557,1,42,2,Corylus avellana
75,9,9201960,3,1,1,Sorbus aucuparia
75,9,9204446,3,2,2,Quercus seedling/sp
75,9,9204446,4,1,1,Quercus seedling/sp
75,9,9204446,5,1,2,Quercus seedling/sp
75,9,920841,5,3,2,Fraxinus excelsior (c)
75,9,9204446,6,1,1,Quercus seedling/sp
75,9,920841,6,1,2,Fraxinus excelsior (c)
75,9,9204446,7,1,1,Quercus seedling/sp
75,9,920841,7,1,2,Fraxinus excelsior (c)
75,9,9204446,9,1,1,Quercus seedling/sp
75,9,9204446,9,1,2,Quercus seedling/sp
75,10,9201705,1,4,1,Rosa seedling/sp
75,10,9201960,1,4,2,Sorbus aucuparia
75,10,9201023,1,6,2,Ilex aquifolium
75,10,920557,1,46,1,Corylus avellana
75,10,92077,2,1,1,Alnus glutinosa
75,10,920557,2,6,1,Corylus avellana
75,10,92077,3,1,1,Alnus glutinosa
75,10,9204446,5,1,2,Quercus seedling/sp
75,10,92077,6,1,1,Alnus glutinosa
75,10,9204446,7,2,2,Quercus seedling/sp
75,10,9204446,8,2,2,Quercus seedling/sp
75,10,9204446,9,2,2,Quercus seedling/sp
75,10,9204445,10,1,1,Betula seedling/sp
75,10,9204446,10,1,1,Quercus seedling/sp
75,10,9204446,10,1,2,Quercus seedling/sp
75,10,9204445,14,1,1,Betula seedling/sp
75,11,9205,1,2,2,Acer pseudoplatanus
75,11,9201023,1,2,2,Ilex aquifolium
75,11,920841,1,4,2,Fraxinus excelsior (c)
75,11,920557,1,88,2,Corylus avellana
75,11,920557,2,2,2,Corylus avellana
75,11,9204445,3,1,2,Betula seedling/sp
75,11,9204446,3,1,2,Quercus seedling/sp
75,11,9204446,4,1,2,Quercus seedling/sp
75,11,9204445,5,2,1,Betula seedling/sp
75,11,9204445,5,3,2,Betula seedling/sp
75,11,9204446,5,3,2,Quercus seedling/sp
75,11,9204446,6,2,2,Quercus seedling/sp
75,11,9204445,7,1,2,Betula seedling/sp
75,12,920569,1,2,2,Crataegus monogyna
75,12,920569,1,4,2,Crataegus monogyna
75,12,920557,1,18,1,Corylus avellana
75,12,920841,1,18,2,Fraxinus excelsior (c)
75,12,920557,1,48,2,Corylus avellana
75,12,9204314,9,1,1,Ulmus sp.
75,13,920557,1,2,1,Corylus avellana
75,13,920841,1,2,1,Fraxinus excelsior (c)
75,13,9205,1,4,2,Acer pseudoplatanus
75,13,920841,1,4,2,Fraxinus excelsior (c)
75,13,9204314,1,6,2,Ulmus sp.
75,13,9204314,1,8,2,Ulmus sp.
75,13,920557,1,12,2,Corylus avellana
75,13,9204314,2,1,2,Ulmus sp.
75,13,9205,2,7,2,Acer pseudoplatanus
75,13,9205,3,1,1,Acer pseudoplatanus
75,13,920841,3,1,1,Fraxinus excelsior (c)
75,13,9205,3,5,2,Acer pseudoplatanus
75,13,9201960,4,2,1,Sorbus aucuparia
75,13,9205,4,4,2,Acer pseudoplatanus
75,13,9205,5,6,2,Acer pseudoplatanus
75,13,9205,9,1,1,Acer pseudoplatanus
75,13,9204314,9,1,2,Ulmus sp.
75,14,920841,1,1,1,Fraxinus excelsior (c)
75,14,920841,1,2,1,Fraxinus excelsior (c)
75,14,9204314,1,2,2,Ulmus sp.
75,14,92077,1,3,2,Alnus glutinosa
75,14,920841,1,4,2,Fraxinus excelsior (c)
75,14,9204314,1,9,2,Ulmus sp.
75,14,9204314,1,18,2,Ulmus sp.
75,14,920557,1,38,2,Corylus avellana
75,14,9201960,2,1,1,Sorbus aucuparia
75,14,92077,2,1,2,Alnus glutinosa
75,14,920841,2,2,1,Fraxinus excelsior (c)
75,14,9204314,3,1,1,Ulmus sp.
75,14,92077,3,1,2,Alnus glutinosa
75,14,920841,4,2,1,Fraxinus excelsior (c)
75,14,92077,4,3,2,Alnus glutinosa
75,14,92077,5,1,1,Alnus glutinosa
75,14,92077,5,1,2,Alnus glutinosa
75,14,9204314,6,1,1,Ulmus sp.
75,14,92077,7,1,2,Alnus glutinosa
75,14,920841,10,1,1,Fraxinus excelsior (c)
75,14,92077,11,1,2,Alnus glutinosa
75,15,92077,1,2,1,Alnus glutinosa
75,15,920569,1,2,1,Crataegus monogyna
75,15,9204314,1,5,2,Ulmus sp.
75,15,920841,1,6,2,Fraxinus excelsior (c)
