Site,Plot,alpha,cover,allelos,lba,som,pH,amtrees,amcover,nvc,ms,flag
1,1,12,81,0,0.539961237,17.2,3.8,0,1,W10,em,t
1,2,12,119.5,0,4.80663676,17.4,3.9,0,1,W10,em,t
1,3,13,107,0,1.537416905,11.3,4.3,341.6482011,12,W10,em,t
1,4,8,19,0,1.083849465,19.5,3.9,0,2,W10,em,t
1,5,16,98,0,1.462804079,8.4,4.5,322.013247,13,W10,em,t
1,6,19,100.5,0,1.502073987,42.2,4.1,0,4,W10,em,t
1,7,25,82.5,0,1.315541924,14.7,4.2,0,2,W10,em,t
1,8,16,9,1,1.743583923,33.2,4.2,78.53981634,163,W10,em,t
1,9,29,97,3,0.960149255,16.3,5.3,282.7433388,15,W10,em,t
1,10,17,31.5,2,1.470658061,11.8,4.8,255.2544031,35,W10,em,t
1,11,18,18.5,0,0.675442421,27.1,4.2,0,4,W10,em,t
1,12,21,53.5,7,1.072068493,12.8,5.2,310.2322745,3,W8,am,t
1,13,15,97,0,1.003346154,16.4,4,0,12,W10,em,t
1,14,14,63.5,0,1.574723318,20,4.1,0,4,W10,em,t
1,15,13,76.5,0,1.623810703,35.5,4,0,3,W10,em,t
1,16,9,89,1,0.645989989,12.2,4.3,70.68583471,3,W21,am,o
2,1,20,16,0,1.280199006,6.7,5,0,25,W10,em,t
2,2,8,48,3,1.521708942,12.9,4.2,51.05088062,33,W10,em,t
2,3,13,8,0,0.567450173,7.9,4.2,0,6,W10,em,t
2,4,12,12,1,1.384264263,8.9,4.2,23.5619449,53,W10,em,t
2,5,2,16,0,0.490873852,10.4,4.3,0,1,W10,em,t
2,6,27,41,0,1.694496538,5.9,8.5,0,35,W10,em,t
2,7,13,12.5,4,3.581415625,7.3,5.5,255.2544031,6,W10,em,t
2,9,1,10,0,2.326742059,17.7,4.1,0,1,W15,em,t
2,10,3,6.5,0,0.255254403,11.2,4.4,19.63495408,3,W16,em,t
2,11,16,19.5,2,0.746128255,17.2,4.5,54.97787144,6,W10,em,t
2,12,24,59,2,2.238384766,12.6,5.3,7.853981634,3,W10,em,t
2,13,26,117,0,,6.3,4.9,,5,OV27,am,o
2,14,20,115,1,2.051852702,20.2,4.3,176.7145868,3,W10,em,t
2,15,2,5.5,2,0.206167018,7.8,4.4,0,1,W10,em,t
2,16,3,16,1,1.663080611,14.5,4.2,0,81,W16,em,t
3,1,4,2.5,4,0.885536429,7.629428,5.472,1142.754328,2,OV27,am,o
3,2,22,62.5,0,0.720602815,7.686926,5.505,620.4645491,2,OV27,am,o
3,3,11,87.5,1,1.307687942,10.09634,4.439,98.17477042,12,W10,em,t
3,4,12,42,0,1.093666943,7.927597,4.611,0,11,W10,em,t
3,5,19,67,1,1.178097245,10.67299,5.397,687.223393,20,OV27,am,o
3,6,16,93.5,0,0.750055246,10.21175,4.861,0,14,W10,em,t
3,7,15,44.5,0,0.056941367,16.32373,4.678,7.853981634,14,W10,em,t
3,8,8,14.5,0,0.404480054,13.05068,4.053,94.24777961,4,W10,em,t
3,9,7,4.5,1,1.3685563,8.425762,4.877,168.8606051,5,OV27,am,o
3,10,3,80.5,0,0.331830724,10.08697,3.888,0,11,W10,em,t
3,11,8,6.5,0,2.915790682,10.65224,5.517,270.9623664,14,W10,em,t
3,12,12,17.5,0,2.446515279,8.378712,5.41,117.8097245,8,W10,em,t
3,13,4,121.5,0,0.891426915,11.09014,4.144,0,32,W16,em,t
3,14,1,100,1,0,,,0,0,W10,em,t
3,15,9,94,1,1.288052988,12.35835,4.72,0,15,W10,em,t
3,16,5,112.5,0,0.402516559,10.17873,4.167,0,13,W16,em,t
4,1,15,88,3,1.270381529,9.513527,6.462,172.7875959,31,W8,am,t
4,2,15,63.5,1,0.918915851,9.966352,5.646,149.225651,21,W10,em,t
4,3,14,84.5,2,0.634209017,5.518415,4.662,109.9557429,32,W10,em,t
4,4,6,46.5,0,0,21.76138,3.671,0,62,W10,em,t
4,5,12,77,1,0.343611696,13.61378,6.649,7.853981634,31,W10,em,t
4,6,10,77,7,2.059706684,14.38618,7.048,357.3561643,13,W8,am,t
4,7,6,80.5,4,0.320049752,15.20257,7.71,172.7875959,30,W8,am,t
4,8,13,108.5,3,0.214021,5.103715,5.486,125.6637061,42,W8,am,t
4,9,9,82.5,4,0.07264933,9.823525,7.193,7.853981634,1,W21,am,o
4,10,13,97.5,4,0.186532064,7.957003,6.409,66.75884389,110,W21,am,o
4,11,14,99.5,0,0,4.317585,7.375,0,1,OV21,am,o
4,12,13,118,0,2.76263804,9.226386,7.572,82.46680716,0,W21,am,o
4,13,9,66,1,1.627737694,20.66582,4.891,117.8097245,30,W10,em,t
4,14,8,116,3,0.585121632,9.157294,7.119,157.0796327,20,W8,am,t
4,15,10,121,2,1.268418034,9.231349,5.958,109.9557429,1,OV27,am,o
4,16,7,91,1,1.592394776,12.6735,6.637,62.83185307,21,W10,em,t
5,1,6,97.5,0,,10.8,8.3,,1,SD5,am,d
5,2,51,83.5,0,,8.7,8.5,,7,MG1,am,o
5,3,10,134,0,1.013163631,29.5,4,0,43,W10,em,t
5,4,3,80.5,0,0.773617191,14,4,0,92,W10,em,t
5,5,13,75.5,1,1.676825079,17.5,4,0,61,W10,em,t
5,6,47,112,0,,6.4,6.3,,13,OV27,am,o
5,7,34,87.5,0,0.720602815,10.6,4.7,0,20,W10,em,t
5,8,11,70,1,2.758711049,22.7,7.4,78.53981634,3,W8,am,t
5,9,13,86,2,0.088357293,19.5,7.7,27.48893572,1,W13,am,t
5,10,12,101,0,,13.1,8.4,,0,OV10,am,o
5,11,3,101,,,10.1,8.1,,,OV41,am,o
5,12,16,167.5,,0.375027623,22.2,8.3,380.9181092,,W8,am,t
5,13,29,146.5,5,1.808379271,13.6,5.2,322.013247,1,W10,em,t
5,14,4,96.5,,,8.1,5.3,,,OV24,am,o
5,15,25,141,1,1.376410281,9.6,5.5,43.19689899,22,W10,em,t
5,16,16,39.5,0,0.958185759,16.5,4,0,53,W10,em,t
6,1,13,111.5,0,2.797980957,10.4,4.3,82.46680716,4,W10,em,t
6,2,20,81.5,4,0.850193512,12,8.8,483.0198705,23,W21,am,o
6,3,23,93,2,1.309651437,7.1,5.9,200.2765317,32,W8,am,t
6,4,13,8.5,7,1.863357143,10.4,4.9,286.6703296,154,W10,em,t
6,5,17,37.5,2,1.03476208,9.5,5.6,62.83185307,131,W10,em,t
6,6,11,10,4,4.535674394,16,4.9,82.46680716,24,W10,em,t
6,7,13,6.5,5,2.354230995,11,4.6,380.9181092,6,W10,em,t
6,8,11,7.5,2,4.221515128,14.9,5.6,51.05088062,16,W10,em,t
6,9,20,35,2,2.034181243,12.2,5.9,113.8827337,6,W8,am,t
6,10,16,18,0,0.45749443,12.2,5.5,0,6,W10,em,t
6,11,38,109,0,0.019634954,8.1,7.2,0,30,OV26,am,o
6,12,15,91.5,0,0.327903733,16,5.1,0,55,W10,em,t
6,13,11,15,0,0.392699082,9.5,5,0,6,W10,em,t
6,14,16,45.5,1,0.408407045,11.4,5.4,125.6637061,26,W21,am,o
6,15,24,87,1,0.435895981,5.8,5.5,11.78097245,57,W10,em,t
6,16,23,45,3,1.504037483,10.6,5,39.26990817,145,W8,am,t
7,1,10,89.5,2,1.235038612,31.80999,6.426,341.6482011,5,W10,em,t
7,2,15,92,5,1.829977721,10.26605,5.563,333.7942194,3,W8,am,t
7,3,10,99.5,5,1.413716694,10.0632,5.837,270.9623664,3,W8,am,t
7,4,11,125.5,6,0.871791961,29.02214,6.8,420.1880174,13,W8,am,t
7,5,11,79.5,6,1.113301897,21.77347,5.652,341.6482011,4,W8,am,t
7,6,8,78.5,3,0.651880476,20.09992,6.031,278.816348,5,W8,am,t
7,7,9,79.5,5,1.217367153,17.48639,6.275,353.4291735,1,OV27,am,o
7,8,12,97,5,1.068141502,10.81046,6.793,895.3539063,4,W10,em,t
7,9,14,92,0,,14.63222,6.293,,31,OV27,am,o
7,10,7,103,,0.441786467,12.97588,6.431,58.90486225,,OV27,am,o
7,11,8,100,,,10.92863,6.208,,,OV24,am,o
7,12,11,94.5,5,0.814850595,12.83384,6.853,400.5530633,3,W8,am,t
7,13,8,103,,,11.25348,6.194,,,MG10,am,o
7,14,14,88,5,0.901244392,10.29779,5.606,545.8517236,3,W8,am,t
7,15,11,75.5,5,0.808960108,9.501641,5.813,231.6924582,3,W8,am,t
7,16,15,107.5,5,0.712748833,9.84413,6.486,176.7145868,4,W8,am,t
8,1,45,84,5,0.592975613,15.3,8.3,208.1305133,76,W8,am,t
8,2,26,54.5,3,3.224059461,16.5,4.7,314.1592654,123,W8,am,t
8,3,31,60.5,5,1.164352777,14.2,5.4,219.9114858,75,W8,am,t
8,4,42,52,3,1.472621556,10.4,5.4,282.7433388,25,W8,am,t
8,5,26,64.5,3,1.606139244,14.2,6.3,1193.805208,123,W8,am,t
8,6,32,54.5,3,1.050470044,23.9,5.7,243.4734307,134,W21,am,o
8,7,33,16.5,1,0.669551934,10.1,5.4,164.9336143,5,W10,em,t
8,8,30,50,3,0.700967861,17.4,5,329.8672286,44,W12,am,t
8,9,31,49.5,2,3.987859175,11.1,4.6,82.46680716,128,W8,am,t
8,10,26,44.5,5,4.213661147,13.6,5.6,1244.856089,21,W8,am,t
8,11,28,50.5,6,2.399391389,13.7,5.7,475.1658889,11,W8,am,t
8,12,30,58,4,8.39001588,15.4,5.1,557.632696,13,W8,am,t
8,13,32,126,2,1.278235511,14.7,5.5,274.8893572,30,W21,am,o
8,14,20,53,4,3.899501881,14.9,5.7,663.6614481,41,W8,am,t
8,15,16,98.5,2,1.955641427,16.7,7,604.7565858,4,W8,am,t
8,16,35,54,0,14.59466137,13.5,6.3,333.7942194,36,W8,am,t
9,1,8,68,1,4.804673265,5.099701,7.775,333.7942194,51,W21,am,o
9,2,5,71,2,1.317505419,17.26151,6.989,286.6703296,80,W21,am,o
9,3,11,47.5,0,1.12900986,10.60852,7.33,176.7145868,40,W12,am,t
9,4,6,46,2,5.925829143,14.69954,5.85,161.0066235,31,OV27,am,o
9,5,12,52.5,3,2.972732048,9.422451,7.233,498.7278338,31,W12,am,t
9,6,8,32,1,2.727295122,10.80035,4.424,43.19689899,100,OV27,am,o
9,7,8,97,2,3.328124717,11.20451,6.943,514.435797,2,W8,am,t
9,8,7,110.5,5,0.989601686,7.88677,7.454,294.5243113,20,W21,am,o
9,9,6,95.5,3,0.869828466,7.611024,7.092,286.6703296,21,W21,am,o
9,10,6,85.5,3,0.137444679,12.08915,7.259,121.7367153,10,OV27,am,o
9,11,10,92,3,0.779507677,7.257754,7.469,125.6637061,1,W21,am,o
9,12,9,101.5,3,1.142754328,11.10354,7.114,200.2765317,21,W21,am,o
9,13,6,81.5,0,0.331830724,9.10192,7.595,204.2035225,30,W13,am,t
9,14,9,48,1,0.710785338,12.13323,6.593,270.9623664,50,OV27,am,o
9,15,18,41.5,1,0.971930227,5.68993,7.952,435.8959807,80,OV27,am,o
9,16,5,50.5,3,0.314159265,7.693527,3.761,153.1526419,121,W21,am,o
10,1,13,86.5,,0.021598449,13.5,6.6,0,,OV24,am,o
10,2,8,24,4,2.607521902,13.3,8.8,510.5088062,6,W8,am,t
10,3,9,95,0,0.610647072,14.9,8.8,0,5,W8,am,t
10,4,2,95.5,0,1.290016483,18.2,8.6,0,1,W13,am,t
10,5,3,71,0,1.651299639,23.2,8.5,0,1,W13,am,t
10,6,10,99.5,6,1.315541924,14.1,7.6,325.9402378,1,W21,am,o
10,7,6,57.5,1,1.1545353,13.8,8.6,27.48893572,1,W13,am,t
10,8,13,15.5,3,0.155116137,10.4,8.6,0,2,W13,am,t
10,9,7,104,4,3.495021827,11.9,8.6,282.7433388,2,W13,am,t
10,10,16,58,4,0.536034247,5.4,5,322.013247,3,W21,am,o
10,11,24,97,1,0.104065257,13.1,8.1,66.75884389,1,W8,am,t
10,12,15,86,2,0.88946342,8.3,6,793.252145,4,W21,am,o
10,13,19,71.5,6,1.297870465,9.3,7.7,439.8229715,4,W8,am,t
10,14,8,4,5,0.693113879,19.5,8.8,373.0641276,3,W21,am,o
10,15,5,92,1,0.954258769,13.3,8.7,274.8893572,4,W8,am,t
10,16,7,83,1,0.783434668,11.6,8.8,200.2765317,3,W13,am,t
11,1,13,26,1,2.085232124,12.4,4.5,106.0287521,83,W8,am,t
11,2,18,69.5,6,2.089159115,11.2,5,400.5530633,21,W8,am,t
11,3,14,62,4,5.248423227,11.9,4.4,451.603944,3,W21,am,o
11,4,13,8.5,1,1.739656932,19.1,4,19.63495408,121,W10,em,t
11,5,18,74.5,3,0.844303026,12.2,4.6,215.9844949,62,W10,em,t
11,6,24,12.5,2,2.778346003,12.4,4,109.9557429,181,W10,em,t
11,7,12,8,3,2.666426765,21.8,4.2,168.8606051,101,W10,em,t
11,8,18,38.5,0,1.822123739,9.2,4.3,66.75884389,161,W10,em,t
11,9,14,13,4,2.884374755,10.8,4.1,294.5243113,181,OV27,am,o
11,10,21,21,3,1.026908099,10.1,5.1,137.4446786,172,OV27,am,o
11,11,6,13.5,5,1.193805208,11.4,4.6,380.9181092,181,W21,am,o
11,12,23,56.5,3,3.015928947,8.2,4.4,176.7145868,151,W10,em,t
11,13,14,22,6,2.417062848,10.1,4.5,408.407045,181,OV27,am,o
11,14,16,13.5,6,1.765182372,11.3,4.5,373.0641276,81,W10,em,t
11,15,11,16.5,0,2.456332756,13.9,4.2,0,180,W10,em,t
11,16,15,17,7,1.619883712,12.1,5.2,349.5021827,121,W8,am,t
12,1,9,69,2,2.988440012,13.9,8.3,90.32078879,44,W8,am,t
12,2,20,102,3,0.031415927,22.5,7.9,259.1813939,11,OV27,am,o
12,3,12,100.5,1,0.023561945,20.4,8.2,15.70796327,2,W21,am,o
12,4,21,90,2,0.571377164,30.8,8,180.6415776,24,W12,am,t
12,5,27,43.5,4,0.502654825,32.4,8,223.8384766,23,W6,d,w
12,6,16,78,1,2.876520773,18.4,8.2,149.225651,4,W21,am,o
12,7,17,148,4,0.771653696,20.3,8.2,219.9114858,3,W21,am,o
12,8,15,12,1,1.10741141,20.9,8.3,90.32078879,36,W21,am,o
12,9,20,85,7,1.29590697,32.1,6.7,435.8959807,6,W8,am,t
12,10,6,52.5,6,0.463384916,38.1,8.3,757.9092277,66,W8,am,t
12,11,14,96,3,0.137444679,32.1,8.4,102.1017612,16,W8,am,t
12,12,18,94,5,2.829396884,27.3,6.7,380.9181092,12,W21,am,o
12,13,13,65.5,6,2.144136986,30.7,7.7,380.9181092,4,W21,am,o
12,14,12,71.5,7,1.352848336,22.8,8.4,863.9379797,13,W8,am,t
12,15,8,93.5,3,0.956222264,28,8,121.7367153,6,W8,am,t
12,16,7,87.5,1,0.779507677,36.1,8.2,106.0287521,3,OV27,am,o
13,1,26,87.5,0,,4.1,7.3,,2,OV21,am,o
13,2,9,50.5,0,,4.3,8.2,,1,OV24,am,o
13,3,7,68,,,3.8,7.4,,,OV20,am,o
13,4,8,67.5,,3.153373626,39.6,4,0,,W10,em,t
13,5,4,51.5,0,1.643445657,8.4,4.5,0,2,W10,em,t
13,6,14,8,1,0.168860605,23.2,7.6,117.8097245,133,W21,am,o
13,7,5,62,,,5.1,8.3,,,OV24,am,o
13,8,12,23.5,2,0.706858347,10,5.6,176.7145868,92,W10,em,t
13,9,7,88,0,1.708241005,7.6,4.8,0,2,W10,em,t
13,10,27,155.5,5,0.522289779,19.2,7,318.0862562,56,OV27,am,o
13,11,4,3.5,2,1.41568019,14.4,4.5,27.48893572,32,W10,em,t
13,12,11,85,0,2.652682297,21.4,4.2,0,2,W10,em,t
13,13,4,66.5,1,2.104867078,20,4,0,5,W10,em,t
13,14,5,4.5,10,2.71551415,11.1,4.4,1079.922475,14,W21,am,o
13,15,9,74,2,4.647593632,15.5,4.4,298.4513021,3,W10,em,t
13,16,6,48.5,4,4.141011817,13.3,4.2,671.5154297,42,W10,em,t
14,1,9,29,6,0.677405916,8.46,4.34,596.9026042,12,OV27,am,o
14,2,27,29.5,6,0.345575192,29.19,4.594,7.853981634,5,OV27,am,o
14,3,1,0.5,4,5.827654372,58.25,4.395,129.590697,1,W16,em,t
14,4,3,2,0,0.738274274,19.24,4.055,31.41592654,171,W16,em,t
14,5,2,1,0,0.771653696,34.37,4.167,58.90486225,160,W10,em,t
14,6,2,1.5,0,0.422151513,27.41,4.212,31.41592654,130,W16,em,t
14,7,1,0.5,5,0.969966732,50.71,3.817,23.5619449,141,OV27,am,o
14,8,1,1,,3.69922535,69.69,3.701,0,,W16,em,t
14,9,2,1,0,3.779728661,8.84,3.936,141.3716694,3,W16,em,t
14,11,2,1,3,0.636172512,9.39,4.138,0,2,W16,em,t
14,12,4,7,2,2.244275252,18.8,4.355,325.9402378,94,OV27,am,o
14,16,1,1,0,3.324197727,9.58,3.741,78.53981634,142,W12,am,t
15,2,5,86,0,0.237582944,24.99725,4.094,43.19689899,1,W10,em,t
15,3,12,96.5,,1.906554042,8.584799,5.394,365.210146,,OV27,am,o
15,4,10,124,,3.231913442,7.707662,6.386,361.2831552,,OV27,am,o
15,5,6,92.5,,3.581415625,10.56018,5.473,573.3406593,,OV27,am,o
15,6,10,107.5,,1.829977721,9.28091,6.238,176.7145868,,OV27,am,o
15,7,8,97,0,1.482439033,10.02935,6.492,392.6990817,1,OV27,am,o
15,8,8,91.5,,1.405862712,10.61288,6.758,424.1150082,,OV27,am,o
15,9,10,113,,2.008655803,12.20613,5.223,475.1658889,,OV27,am,o
15,10,4,102,,6.827073535,10.20529,5.72,270.9623664,,W16,em,t
15,11,5,101,0,1.547234382,13.67606,6.472,561.5596868,1,W6,d,w
15,12,3,65,0,3.483240855,9.636364,4.704,322.013247,1,W10,em,t
15,13,7,97,,2.464186738,10.07418,5.453,341.6482011,,OV27,am,o
15,14,15,55,1,3.671736414,7.754063,6.198,141.3716694,0,W6,d,w
15,15,23,120.5,0,3.968224221,6.267421,6.619,0,3,OV27,am,o
15,16,8,103.5,0,2.18929738,10.91272,4.604,0,0,W10,em,t
16,1,13,40.5,0,2.193224371,10.9,4.5,66.75884389,23,W14,em,t
16,2,25,123,2,2.057743188,8.8,4.2,514.435797,15,W10,em,t
16,3,9,100.5,2,2.487748683,7.4,4.1,404.4800541,14,W10,em,t
16,4,19,59.5,0,2.242311756,38.5,4,192.42255,63,W10,em,t
16,5,6,53,0,1.496183501,24.6,4.2,212.0575041,4,W10,em,t
16,6,24,47,3,1.278235511,6.6,4.4,188.4955592,103,W21,am,o
16,7,9,63.5,6,2.234457775,9.5,4.4,302.3782929,91,W21,am,o
16,8,11,56,4,0.689186888,9.9,8.4,204.2035225,4,W21,am,o
16,9,10,94,0,4.013384615,11.3,4.1,54.97787144,5,W10,em,t
16,10,6,67.5,0,1.939933464,11.5,4.1,78.53981634,12,W10,em,t
16,11,16,77,1,2.375829444,18.3,4.1,74.61282552,43,W10,em,t
16,12,12,47,2,3.182826057,16.1,4.5,247.4004215,144,W10,em,t
16,13,23,73,2,0.064795348,9.8,5.1,145.2986602,116,W12,am,t
16,14,19,48,2,2.481858196,10.3,4.7,369.1371368,24,W12,am,t
16,15,10,114,0,0.675442421,6.1,4.8,11.78097245,23,W10,em,t
16,16,15,68,2,0.806996613,8.4,4.1,109.9557429,45,W10,em,t
17,1,4,90.5,2,2.660536279,39.01952,3.444,400.5530633,41,W10,em,t
17,2,9,37.5,1,1.621847207,16.93376,3.685,137.4446786,110,W10,em,t
17,3,15,75,4,3.218168975,16.9873,6.9,247.4004215,42,W8,am,t
17,4,4,51,2,2.599667921,36.49062,3.083,47.1238898,41,W16,em,t
17,5,3,1.5,0,1.411753199,58.2242,3.678,7.853981634,10,W16,em,t
17,6,6,27,0,1.068141502,52.39947,3.16,329.8672286,50,W16,em,t
17,7,10,102,4,0.620464549,7.947159,5.635,98.17477042,41,W21,am,o
17,8,8,36.5,2,2.929535149,23.65896,4.076,58.90486225,71,W10,em,t
17,9,7,71.5,1,0.567450173,6.271155,5.129,15.70796327,42,W10,em,t
17,10,13,59,1,1.759291886,8.795606,7.355,270.9623664,51,W8,am,t
17,11,6,36,1,1.480475538,6.684134,4.182,141.3716694,61,W10,em,t
17,12,9,52.5,2,1.500110492,10.73411,7.055,180.6415776,10,W8,am,t
17,13,2,40.5,7,1.327322896,6.976975,6.684,376.9911184,21,W21,am,o
17,14,20,85,5,0.437859476,15.40005,7.22,255.2544031,22,W8,am,t
17,16,8,57,3,0.789325154,21.62367,7.342,184.5685684,51,W10,em,t
18,1,5,3.5,0,2.619302875,10.47967,4.562,596.9026042,32,W10,em,t
18,2,4,22,0,1.244856089,14.19863,4.666,7.853981634,22,W16,em,t
18,3,4,17.5,1,3.257438883,14.73931,4.683,125.6637061,33,OV27,am,o
18,4,6,4,1,0.102101761,16.60653,4.346,106.0287521,22,W8,am,t
18,5,4,11.5,1,0.453567439,28.29183,4.612,19.63495408,80,W8,am,t
18,6,23,69,1,7.288494956,12.65981,4.945,70.68583471,3,W21,am,o
18,7,14,34,1,1.474585052,16.56098,4.754,235.619449,92,W10,em,t
18,8,8,153.5,,,10.21347,6.493,,,MG7,am,o
18,9,19,43.5,7,2.727295122,10.21636,5.672,404.4800541,55,W12,am,t
18,10,13,42,2,0.675442421,16.85477,5.746,270.9623664,93,W8,am,t
18,11,26,50.5,3,0.977820713,12.24286,5.69,420.1880174,82,W8,am,t
18,12,17,45.5,5,0.567450173,18.20875,6.468,294.5243113,112,W21,am,o
18,13,17,28,5,0.396626073,11.41204,5.424,345.5751919,35,OV27,am,o
18,14,8,14.5,1,1.623810703,20.06044,5.019,212.0575041,115,OV27,am,o
18,15,17,77,0,6.181083546,12.94882,5.014,70.68583471,2,W10,em,t
18,16,14,51,,6.257659867,18.05456,5.155,486.9468613,,MG7,am,o
19,1,10,79,1,2.177516408,26.52319,6.761,408.407045,12,W8,am,t
19,2,10,15.5,3,0.430005494,20.20539,6.524,263.1083847,18,W8,am,t
19,3,13,22.5,3,0.836449044,14.42472,6.529,219.9114858,6,W10,em,t
19,4,7,13,1,1.105447915,16.9108,6.886,54.97787144,24,W10,em,t
19,5,9,21,3,0.850193512,20.52819,7.286,329.8672286,24,W8,am,t
19,6,10,56.5,0,0.437859476,23.91858,6.861,102.1017612,28,W10,em,t
19,7,18,46,0,0.818777585,18.38341,6.935,62.83185307,62,W8,am,t
19,8,10,20,1,1.63362818,15.0636,6.765,23.5619449,15,W8,am,t
19,9,5,3,1,1.678788574,15.33122,6.753,47.1238898,17,W10,em,t
19,10,9,11.5,4,1.433351648,14.13171,5.705,231.6924582,41,W10,em,t
19,11,8,15,0,2.100940087,13.10544,5.154,0,23,W10,em,t
19,12,5,3,5,2.381719931,14.95673,6.131,318.0862562,61,W10,em,t
19,14,11,12.5,3,1.973312886,15.4488,6.272,369.1371368,50,W8,am,t
19,15,17,50.5,1,0.797179136,34.94772,6.333,39.26990817,6,W8,am,t
19,16,10,20,2,0.524253274,40.43497,6.41,247.4004215,4,W10,em,t
20,1,19,84,0,,12.67,7.044,,2,OV27,am,o
20,2,2,85.5,,1.718058482,16.66,7.708,200.2765317,,OV27,am,o
20,3,27,42.5,0,0.164933614,10.3,7.104,7.853981634,94,W12,am,t
20,4,21,37,1,0.610647072,14.67,7.081,145.2986602,174,W12,am,t
20,5,9,80,2,1.564905841,10.22,6.16,82.46680716,80,W12,am,t
20,6,4,61,5,1.755364895,13.39,7.349,475.1658889,2,W13,am,t
20,7,4,91,5,1.138827337,12.18,7.855,278.816348,3,W13,am,t
20,8,5,58,2,1.309651437,10.35,6.571,192.42255,6,OV27,am,o
20,9,19,14,2,2.635010838,12.3,7.988,172.7875959,7,OV27,am,o
20,10,12,87,0,0.875718952,9.65,7.595,0,11,W12,am,t
20,11,29,81,1,0.076576321,15.1,8.325,7.853981634,93,W8,am,t
20,12,20,48,5,0.846266521,7.83,5.374,54.97787144,113,W12,am,t
20,13,10,55.5,0,0.873755457,17.5,7.4,0,113,W13,am,t
20,14,24,67,1,0.176714587,16.7,8.671,369.1371368,102,W12,am,t
20,15,25,18,4,0.058904862,12.5,6.008,180.6415776,32,OV27,am,o
20,16,35,54.5,3,0.985674695,11.4,7.061,153.1526419,32,OV27,am,o
21,1,18,125,,0.767726705,10.8,5.9,239.5464398,,W21,am,o
21,2,16,97,6,1.496183501,10.8,6.1,400.5530633,2,W21,am,o
21,3,17,93,5,2.847068342,11.1,5.3,447.6769531,3,W8,am,t
21,4,9,134,3,2.352267499,11.4,6.1,239.5464398,1,W21,am,o
21,5,23,142,4,0.771653696,8.5,6.2,585.1216317,3,W8,am,t
21,6,15,142,,3.196570525,9.6,6.1,596.9026042,,W8,am,t
21,7,17,113.5,0,,8.4,5.7,,41,S5,am,w
21,8,13,101,3,2.336559536,12.9,5,392.6990817,2,W21,am,o
21,9,25,112.5,5,0.543888228,7.4,5.1,215.9844949,2,W21,am,o
21,10,4,111,,0.979784209,10.3,6.3,863.9379797,,W8,am,t
21,11,4,101,,1.384264263,12.7,6.4,325.9402378,,W8,am,t
21,12,9,114,4,1.904590546,11.2,6.2,349.5021827,0,W21,am,o
21,13,10,104.5,7,2.57021549,6.6,5.4,483.0198705,0,W21,am,o
21,14,10,114,5,2.536836068,8.8,4.9,388.7720909,4,W8,am,t
21,15,13,105.5,1,2.452405765,19.6,4.5,133.5176878,3,W10,em,t
21,16,13,109,6,1.315541924,13.4,4.7,459.4579256,11,W21,am,o
22,1,7,52,0,0,7.300007,6.319,0,0,W13,am,t
22,2,13,32.5,1,0.19242255,14.64929,6.631,282.7433388,44,W8,am,t
22,3,16,36,2,0.206167018,16.81795,6.78,94.24777961,163,W8,am,t
22,4,12,27,3,0.55174221,11.23596,8.249,43.19689899,10,W6,d,w
22,5,8,85.5,5,0.043196899,9.677181,7.145,90.32078879,62,W13,am,t
22,6,7,99,4,1.215403658,11.5514,8.175,459.4579256,3,OV27,am,o
22,7,7,58.5,1,0.569413668,12.39967,7.562,153.1526419,64,W21,am,o
22,8,14,56,1,1.613993226,9.210278,7.391,223.8384766,120,OV27,am,o
22,9,9,43.5,4,1.372483291,15.79635,7.363,396.6260725,47,OV27,am,o
22,10,12,76,3,2.097013096,12.41386,7.148,70.68583471,27,W8,am,t
22,11,12,57,7,1.816233253,15.91189,6.7,369.1371368,123,W21,am,o
22,12,9,74.5,2,0.029452431,11.80539,8.64,86.39379797,52,W21,am,o
22,13,11,40,5,1.545270886,10.28576,7.494,239.5464398,125,W8,am,t
22,14,20,117,0,0,8.672353,7.328,0,10,OV27,am,o
22,15,9,39,6,4.111559385,11.05834,7.624,353.4291735,146,W8,am,t
22,16,10,29.5,2,2.134319509,10.9855,6.883,247.4004215,61,OV27,am,o
23,1,21,80,3,2.656609288,7.1,4.5,58.90486225,146,W21,am,o
23,2,11,25,1,1.600248758,7.8,5.1,74.61282552,166,W10,em,t
23,3,17,10,1,1.606139244,8.1,5.6,161.0066235,184,W10,em,t
23,4,10,12.5,2,1.333213382,6.8,5.4,58.90486225,47,W10,em,t
23,5,10,27,0,4.048727532,6,5,215.9844949,108,W10,em,t
23,6,27,29.5,5,0.677405916,11,6.6,263.1083847,176,W10,em,t
23,7,16,29,3,0.241509935,7.5,6.2,58.90486225,182,W8,am,t
23,8,29,62,1,1.588467785,7.9,5.6,74.61282552,98,W8,am,t
23,9,18,54,2,2.151990968,6.4,5.4,94.24777961,102,W8,am,t
23,10,11,35,1,1.350884841,6.4,5.4,74.61282552,135,W10,em,t
23,11,32,40,1,3.43808046,11.7,6.4,47.1238898,128,W8,am,t
23,12,29,49,2,2.95506059,7.6,5.5,117.8097245,86,W8,am,t
23,13,47,75.5,1,1.792671308,6.3,5.1,153.1526419,93,W10,em,t
23,14,25,44,2,1.839795198,5.1,5.3,82.46680716,116,W10,em,t
