Site,Plot,Nest,cover,Amalgams,Yr
91,6,1,5.0,920432.0,2
91,6,1,100.0,920983.0,2
91,6,1,50.0,9101619.0,2
91,6,1,10.0,9201067.0,2
91,6,1,10.0,9201728.0,2
91,6,5,50.0,820351.0,2
91,6,5,50.0,920109.0,2
91,6,5,50.0,920412.0,2
91,6,5,50.0,920640.0,2
91,6,5,50.0,2000070.0,2
91,6,5,50.0,8201103.0,2
91,6,5,50.0,9201899.0,2
91,6,5,50.0,20000228.0,2
91,7,3,100.0,820351.0,2
91,7,3,100.0,820507.0,2
91,7,3,50.0,920466.0,2
91,7,3,100.0,920627.0,2
91,7,3,100.0,920687.0,2
91,7,3,50.0,9201899.0,2
91,7,5,50.0,920640.0,2
91,7,5,100.0,920984.0,2
91,7,5,50.0,8201255.0,2
91,7,5,50.0,9201241.0,2
91,7,5,50.0,9201748.0,2
91,7,5,100.0,9201767.0,2
91,7,5,50.0,9202126.0,2
91,7,5,50.0,9202198.0,2
91,7,5,50.0,200001583.0,2
91,7,1,30.0,92040.0,2
91,7,1,15.0,8201146.0,2
91,7,1,25.0,9101619.0,2
91,7,1,5.0,9201067.0,2
91,7,1,5.0,9201728.0,2
91,7,1,50.0,9202173.0,2
91,7,2,50.0,810812.0,2
91,7,2,100.0,820533.0,2
91,7,2,5.0,920121.0,2
91,7,2,50.0,920404.0,2
91,7,2,100.0,920467.0,2
91,7,2,5.0,920983.0,2
91,7,2,50.0,9201495.0,2
91,7,2,50.0,9201687.0,2
91,7,2,50.0,9201753.0,2
91,7,2,50.0,9204445.0,2
91,7,2,50.0,9204446.0,2
91,7,2,100.0,9205049.0,2
91,7,2,100.0,200001593.0,2
91,7,4,100.0,920432.0,2
91,7,4,50.0,9201015.0,2
91,8,2,50.0,92046.0,2
91,8,2,50.0,820395.0,2
91,8,2,5.0,910665.0,2
91,8,2,100.0,920109.0,2
91,8,2,50.0,920695.0,2
91,8,2,50.0,920841.0,2
91,8,2,100.0,920862.0,2
91,8,2,100.0,8101323.0,2
91,8,2,100.0,9201210.0,2
91,8,2,100.0,9202005.0,2
91,8,2,50.0,9202215.0,2
91,8,2,100.0,200001583.0,2
91,8,2,20.0,200001593.0,2
91,8,3,5.0,920687.0,2
91,8,3,50.0,920931.0,2
91,8,3,100.0,920983.0,2
91,8,3,100.0,2000070.0,2
91,8,3,50.0,8201103.0,2
91,8,3,50.0,9201067.0,2
91,8,3,5.0,9202172.0,2
91,8,3,50.0,200001595.0,2
91,8,4,50.0,910211.0,2
91,8,4,50.0,920150.0,2
91,8,4,100.0,920412.0,2
91,8,4,50.0,920764.0,2
91,8,4,50.0,920925.0,2
91,8,4,50.0,9201610.0,2
91,8,4,50.0,9201753.0,2
91,8,4,5.0,200001537.0,2
91,8,5,50.0,910717.0,2
91,8,5,50.0,920250.0,2
91,8,5,50.0,920918.0,2
91,8,5,50.0,920968.0,2
91,8,5,50.0,9201363.0,2
91,8,1,100.0,920331.0,2
91,8,1,40.0,920404.0,2
91,8,1,5.0,920513.0,2
91,8,1,100.0,920873.0,2
91,8,1,100.0,8201146.0,2
91,8,1,10.0,9101619.0,2
91,8,1,100.0,9201188.0,2
91,8,1,15.0,9201728.0,2
91,8,1,5.0,9202126.0,2
91,9,2,50.0,92039.0,2
91,9,2,50.0,910211.0,2
91,9,2,50.0,910665.0,2
91,9,2,100.0,920109.0,2
91,9,2,100.0,920513.0,2
91,9,2,50.0,920882.0,2
91,9,2,50.0,8201146.0,2
91,9,2,5.0,9201728.0,2
91,9,2,50.0,9201865.0,2
91,9,2,50.0,9201947.0,2
91,9,2,5.0,9202126.0,2
91,9,1,10.0,92046.0,2
91,9,1,50.0,910717.0,2
91,9,1,100.0,920331.0,2
91,9,1,25.0,920404.0,2
91,9,1,5.0,920506.0,2
91,9,1,5.0,920931.0,2
91,9,1,100.0,9201067.0,2
91,9,1,50.0,9201296.0,2
91,9,1,10.0,9201660.0,2
91,9,1,5.0,9201753.0,2
91,9,1,100.0,9202007.0,2
91,9,1,50.0,9202168.0,2
91,9,1,10.0,9204443.0,2
91,9,1,10.0,200001593.0,2
91,9,3,50.0,820395.0,2
91,9,3,100.0,920412.0,2
91,9,3,100.0,920421.0,2
91,9,3,50.0,920873.0,2
91,9,3,15.0,9101619.0,2
91,9,3,50.0,9201221.0,2
91,9,3,100.0,9202005.0,2
91,9,3,50.0,9202032.0,2
91,9,4,50.0,920627.0,2
91,9,4,50.0,920867.0,2
91,9,4,50.0,920925.0,2
91,9,4,50.0,9201305.0,2
91,9,4,100.0,200001583.0,2
91,9,5,50.0,820389.0,2
91,9,5,50.0,920125.0,2
91,9,5,50.0,920862.0,2
91,9,5,50.0,920983.0,2
91,9,5,50.0,9201607.0,2
91,9,5,50.0,9202166.0,2
91,10,4,100.0,820382.0,2
91,10,3,100.0,820351.0,2
91,10,3,50.0,9201023.0,2
91,10,2,50.0,820184.0,2
91,10,2,100.0,820374.0,2
91,10,2,100.0,820449.0,2
91,10,2,5.0,9201687.0,2
91,10,1,50.0,9201484.0,2
91,11,5,100.0,920862.0,2
91,11,5,100.0,9201728.0,2
91,11,2,5.0,8201146.0,2
91,11,1,100.0,820351.0,2
91,11,1,10.0,820374.0,2
91,11,1,15.0,820382.0,2
91,11,3,50.0,910211.0,2
91,11,3,50.0,910244.0,2
91,11,3,100.0,8101323.0,2
91,11,3,5.0,9201687.0,2
91,11,4,50.0,820449.0,2
91,11,4,50.0,920841.0,2
91,11,4,50.0,200001583.0,2
91,12,3,50.0,920169.0,2
91,12,3,50.0,920810.0,2
91,12,3,50.0,5502912.0,2
91,12,3,50.0,5505338.0,2
91,12,1,25.0,92040.0,2
91,12,1,50.0,820351.0,2
91,12,1,5.0,820485.0,2
91,12,1,100.0,920983.0,2
91,12,1,55.0,9101619.0,2
91,12,1,5.0,9201728.0,2
91,12,1,50.0,9204446.0,2
91,12,2,100.0,820184.0,2
91,12,2,100.0,820206.0,2
91,12,2,5.0,920309.0,2
91,12,2,50.0,9201067.0,2
91,12,2,50.0,9201484.0,2
91,12,2,50.0,9201495.0,2
91,12,2,100.0,9204445.0,2
91,12,2,100.0,9205049.0,2
91,12,4,50.0,92042.0,2
91,12,4,50.0,920467.0,2
91,12,4,100.0,9201687.0,2
91,12,4,50.0,9201960.0,2
91,12,5,50.0,920405.0,2
91,12,5,50.0,9201610.0,2
91,13,3,10.0,820374.0,2
91,13,3,50.0,8201213.0,2
91,13,3,100.0,9201687.0,2
91,13,3,50.0,9204445.0,2
91,13,3,50.0,9204842.0,2
91,13,2,100.0,820184.0,2
91,13,2,50.0,9202039.0,2
91,13,1,100.0,820351.0,2
91,13,1,35.0,9101619.0,2
91,13,1,100.0,9201728.0,2
91,13,4,50.0,920810.0,2
91,13,5,50.0,820141.0,2
91,13,5,50.0,9201960.0,2
91,14,5,50.0,820184.0,2
91,14,5,50.0,8201146.0,2
91,14,5,50.0,9101619.0,2
91,14,4,50.0,9201687.0,2
91,14,3,50.0,820351.0,2
91,14,3,50.0,820374.0,2
91,16,2,100.0,9205.0,2
91,16,2,100.0,820382.0,2
91,16,2,100.0,920952.0,2
91,16,2,5.0,9101619.0,2
91,16,2,50.0,9201753.0,2
91,16,2,50.0,9202032.0,2
91,16,2,50.0,9202126.0,2
91,16,2,5.0,200001583.0,2
91,16,5,100.0,92046.0,2
91,16,5,50.0,820449.0,2
91,16,5,50.0,920873.0,2
91,16,5,50.0,920931.0,2
91,16,5,100.0,9201694.0,2
91,16,5,50.0,9201867.0,2
91,16,1,100.0,920331.0,2
91,16,1,25.0,920687.0,2
91,16,1,100.0,920841.0,2
91,16,1,50.0,920918.0,2
91,16,1,100.0,8201103.0,2
91,16,1,10.0,8201146.0,2
91,16,1,50.0,9201023.0,2
91,16,1,100.0,9201728.0,2
91,16,1,100.0,9202172.0,2
91,16,1,5.0,200001537.0,2
91,16,1,100.0,200001593.0,2
91,16,3,50.0,8201147.0,2
91,16,4,100.0,820599.0,2
91,16,4,50.0,910211.0,2
91,16,4,50.0,920176.0,2
91,16,4,50.0,920421.0,2
92,1,1,50.0,920412.0,2
92,1,1,100.0,920952.0,2
92,1,1,50.0,9201188.0,2
92,1,1,5.0,200001583.0,2
92,1,2,100.0,820599.0,2
92,1,2,50.0,910244.0,2
92,1,3,100.0,8201214.0,2
92,1,3,50.0,9201728.0,2
92,1,5,50.0,920404.0,2
92,2,2,100.0,910211.0,2
92,2,2,100.0,920513.0,2
92,2,2,100.0,920627.0,2
92,2,1,100.0,820599.0,2
92,2,1,100.0,910244.0,2
92,2,1,50.0,910662.0,2
92,2,1,5.0,920412.0,2
92,2,1,100.0,920952.0,2
92,2,1,50.0,9201728.0,2
92,2,1,100.0,200001583.0,2
92,3,2,50.0,910211.0,2
92,3,2,5.0,920627.0,2
92,3,2,50.0,920918.0,2
92,3,2,100.0,920925.0,2
92,3,2,100.0,9201660.0,2
92,3,2,100.0,9201705.0,2
92,3,1,100.0,820599.0,2
92,3,1,100.0,910244.0,2
92,3,1,60.0,920412.0,2
92,3,1,100.0,920513.0,2
92,3,1,100.0,8201146.0,2
92,3,1,5.0,9201728.0,2
92,3,1,100.0,200001583.0,2
92,3,3,50.0,920250.0,2
92,3,4,100.0,820395.0,2
92,3,4,100.0,8101323.0,2
92,4,1,50.0,820599.0,2
92,4,1,100.0,910244.0,2
92,4,1,100.0,910665.0,2
92,4,1,100.0,920250.0,2
92,4,1,100.0,920513.0,2
92,4,1,100.0,8201146.0,2
92,4,1,50.0,8201214.0,2
92,4,1,100.0,9201705.0,2
92,4,1,35.0,9201728.0,2
92,4,2,100.0,200001583.0,2
92,4,3,50.0,9205.0,2
92,4,4,100.0,910662.0,2
92,5,1,100.0,820599.0,2
92,5,1,5.0,920627.0,2
92,5,1,100.0,920952.0,2
92,5,1,100.0,8201146.0,2
92,5,1,5.0,9101619.0,2
92,5,1,100.0,9201188.0,2
92,5,1,60.0,9201728.0,2
92,5,1,5.0,200001583.0,2
92,5,2,50.0,910662.0,2
92,5,5,50.0,910244.0,2
92,5,5,100.0,920841.0,2
92,6,2,15.0,820599.0,2
92,6,2,50.0,920250.0,2
92,6,2,100.0,9201188.0,2
92,6,2,100.0,9202168.0,2
92,6,2,50.0,200001537.0,2
92,6,2,100.0,200001583.0,2
92,6,1,50.0,92040.0,2
92,6,1,100.0,910662.0,2
92,6,1,20.0,920513.0,2
92,6,1,5.0,920952.0,2
92,6,1,15.0,8201146.0,2
92,6,1,50.0,9201413.0,2
92,6,1,5.0,9201728.0,2
92,6,3,100.0,920925.0,2
92,6,3,10.0,8201214.0,2
92,6,4,50.0,910244.0,2
92,6,4,50.0,920412.0,2
92,6,4,100.0,920627.0,2
92,6,4,100.0,9201705.0,2
92,7,1,100.0,910244.0,2
92,7,1,100.0,920952.0,2
92,7,1,100.0,9101619.0,2
92,7,1,100.0,9201188.0,2
92,7,1,80.0,9201728.0,2
92,7,1,5.0,200001583.0,2
92,7,3,50.0,820599.0,2
92,7,3,50.0,920687.0,2
92,7,2,50.0,8201214.0,2
92,7,2,100.0,9201023.0,2
92,7,4,100.0,92039.0,2
92,7,4,100.0,920933.0,2
92,7,5,50.0,920627.0,2
92,8,2,50.0,910211.0,2
92,8,2,100.0,9202005.0,2
92,8,4,50.0,200001676.0,2
92,8,1,15.0,820599.0,2
92,8,1,100.0,920250.0,2
92,8,1,5.0,920412.0,2
92,8,1,100.0,920513.0,2
92,8,1,10.0,920627.0,2
92,8,1,100.0,920918.0,2
92,8,1,100.0,920925.0,2
92,8,1,10.0,920952.0,2
92,8,1,100.0,8101323.0,2
92,8,1,100.0,9201188.0,2
92,8,1,100.0,9201221.0,2
92,8,1,100.0,9201413.0,2
92,8,1,100.0,9201660.0,2
92,8,1,20.0,9201728.0,2
92,8,1,100.0,9202172.0,2
92,8,1,100.0,200001537.0,2
92,8,1,100.0,200001583.0,2
92,9,1,50.0,820184.0,2
92,9,1,100.0,910244.0,2
92,9,1,100.0,920421.0,2
92,9,1,100.0,9201023.0,2
92,9,1,25.0,9201728.0,2
92,9,2,50.0,820382.0,2
92,9,2,100.0,920952.0,2
92,9,2,50.0,9201307.0,2
92,9,2,25.0,200001583.0,2
92,9,3,100.0,9201188.0,2
92,10,1,100.0,920952.0,2
92,10,1,25.0,920984.0,2
92,10,1,100.0,9201023.0,2
92,10,1,100.0,9201188.0,2
92,10,1,25.0,9201728.0,2
92,10,1,25.0,200001583.0,2
92,10,4,100.0,8201214.0,2
92,11,1,100.0,92039.0,2
92,11,1,100.0,92040.0,2
92,11,1,30.0,920984.0,2
92,11,1,40.0,9101619.0,2
92,11,1,100.0,9201023.0,2
92,11,1,100.0,9201188.0,2
92,11,1,100.0,9201307.0,2
92,11,1,20.0,9201728.0,2
92,11,1,10.0,200001583.0,2
92,11,2,100.0,8201214.0,2
92,12,2,30.0,920412.0,2
92,12,2,100.0,920421.0,2
92,12,2,5.0,9201067.0,2
92,12,3,100.0,920513.0,2
92,12,3,100.0,9201413.0,2
92,12,3,50.0,9201705.0,2
92,12,4,50.0,9201259.0,2
92,12,4,100.0,9202005.0,2
92,12,1,15.0,92040.0,2
92,12,1,100.0,910211.0,2
92,12,1,20.0,920627.0,2
92,12,1,100.0,920925.0,2
92,12,1,100.0,920933.0,2
92,12,1,100.0,9201221.0,2
92,12,1,100.0,9201660.0,2
92,12,1,20.0,9201728.0,2
92,12,1,100.0,9202172.0,2
92,12,1,100.0,200001537.0,2
92,12,5,100.0,920952.0,2
92,13,2,50.0,910244.0,2
92,13,2,100.0,910662.0,2
92,13,2,100.0,920513.0,2
92,13,5,100.0,9205.0,2
92,13,1,100.0,820599.0,2
92,13,1,50.0,920412.0,2
92,13,1,25.0,920687.0,2
92,13,1,10.0,920952.0,2
92,13,1,100.0,9201188.0,2
92,13,1,55.0,9201728.0,2
92,13,1,100.0,200001583.0,2
92,14,1,100.0,820599.0,2
92,14,1,100.0,910211.0,2
92,14,1,100.0,920421.0,2
92,14,1,100.0,920513.0,2
92,14,1,5.0,920687.0,2
92,14,1,100.0,920918.0,2
92,14,1,100.0,920952.0,2
92,14,1,100.0,8201146.0,2
92,14,1,20.0,9201728.0,2
92,14,1,100.0,9202172.0,2
92,14,3,50.0,920105.0,2
92,14,4,50.0,920412.0,2
92,14,4,50.0,9202034.0,2
92,14,4,100.0,200001537.0,2
92,14,2,100.0,910244.0,2
92,14,2,100.0,910662.0,2
92,14,2,50.0,920250.0,2
92,14,2,50.0,920506.0,2
92,14,2,100.0,920627.0,2
92,14,2,100.0,8101323.0,2
92,14,2,100.0,9201221.0,2
92,14,2,100.0,9201413.0,2
92,14,2,100.0,9202005.0,2
92,14,2,100.0,200001583.0,2
92,14,2,50.0,200001595.0,2
92,15,1,5.0,920412.0,2
92,15,1,10.0,920687.0,2
92,15,1,100.0,920925.0,2
92,15,1,100.0,920952.0,2
92,15,1,100.0,200001537.0,2
92,15,3,100.0,920421.0,2
92,15,3,100.0,200001595.0,2
92,15,2,5.0,920513.0,2
92,15,2,100.0,920918.0,2
92,15,2,100.0,9201188.0,2
92,15,2,20.0,9201728.0,2
92,15,5,50.0,9201867.0,2
92,15,4,10.0,92040.0,2
92,15,4,100.0,910211.0,2
92,15,4,100.0,910662.0,2
92,15,4,100.0,920506.0,2
92,15,4,50.0,9201023.0,2
92,15,4,50.0,9201705.0,2
92,15,4,100.0,9202172.0,2
92,16,1,5.0,910211.0,2
92,16,1,100.0,910662.0,2
92,16,1,25.0,920687.0,2
92,16,1,100.0,8201146.0,2
92,16,1,100.0,9201023.0,2
92,16,1,20.0,9201728.0,2
92,16,2,5.0,910244.0,2
92,16,2,100.0,920513.0,2
92,16,2,100.0,920627.0,2
92,16,2,100.0,920918.0,2
92,16,2,100.0,9201221.0,2
92,16,2,100.0,9201705.0,2
92,16,2,100.0,200001537.0,2
92,16,2,100.0,200001595.0,2
92,16,3,100.0,920925.0,2
92,16,3,50.0,9201729.0,2
92,16,3,5.0,200001583.0,2
92,16,4,100.0,9201188.0,2
92,16,4,50.0,9201259.0,2
93,1,4,50.0,910665.0,2
93,1,4,100.0,9201188.0,2
93,1,1,25.0,920952.0,2
93,1,1,100.0,9201728.0,2
93,1,1,100.0,200001141.0,2
93,1,3,100.0,820382.0,2
93,1,3,50.0,910244.0,2
93,1,3,50.0,920432.0,2
93,1,3,100.0,920841.0,2
93,1,3,20.0,9101619.0,2
93,2,1,100.0,820382.0,2
93,2,1,5.0,920687.0,2
93,2,1,20.0,920952.0,2
93,2,1,100.0,9101619.0,2
93,2,2,50.0,9201221.0,2
93,2,2,50.0,9201728.0,2
93,2,3,50.0,9205.0,2
93,3,1,100.0,9205.0,2
93,3,1,100.0,920687.0,2
93,3,1,5.0,920952.0,2
93,3,1,100.0,9101619.0,2
93,3,5,100.0,9201188.0,2
93,4,1,100.0,820351.0,2
93,4,1,10.0,920952.0,2
93,4,1,5.0,9101619.0,2
93,4,4,100.0,910665.0,2
93,4,4,50.0,9201188.0,2
93,4,5,50.0,920432.0,2
93,4,5,50.0,9101466.0,2
93,4,5,50.0,9201259.0,2
93,4,3,100.0,820382.0,2
93,4,3,100.0,9201728.0,2
93,5,1,30.0,920952.0,2
93,5,1,100.0,8201146.0,2
93,5,4,50.0,200001583.0,2
93,5,5,50.0,9101619.0,2
93,6,2,100.0,9101619.0,2
93,6,3,100.0,910662.0,2
93,6,3,100.0,9201728.0,2
93,6,1,40.0,920952.0,2
93,6,1,5.0,9201291.0,2
93,7,2,5.0,920506.0,2
93,7,2,100.0,8101323.0,2
93,7,2,50.0,9104651.0,2
93,7,1,100.0,9101466.0,2
93,7,1,25.0,9201291.0,2
93,7,1,5.0,9202126.0,2
93,7,5,50.0,9201219.0,2
93,8,1,5.0,910211.0,2
93,8,1,5.0,910662.0,2
93,8,1,10.0,920513.0,2
93,8,1,10.0,920687.0,2
93,8,1,40.0,920862.0,2
93,8,1,100.0,9101466.0,2
93,8,1,100.0,9201728.0,2
93,8,3,100.0,9201291.0,2
93,8,3,100.0,9201867.0,2
93,8,2,100.0,9201221.0,2
93,8,4,5.0,8201214.0,2
93,9,3,100.0,910665.0,2
93,9,3,50.0,9101619.0,2
93,9,3,50.0,200001141.0,2
93,9,2,50.0,920862.0,2
93,9,2,100.0,9201188.0,2
93,9,1,100.0,820382.0,2
93,9,1,100.0,820599.0,2
93,9,1,50.0,910662.0,2
93,9,1,20.0,920952.0,2
93,9,1,100.0,8101323.0,2
93,9,1,100.0,8201146.0,2
93,9,1,100.0,9104651.0,2
93,9,1,50.0,9201728.0,2
93,9,1,100.0,200001537.0,2
93,9,1,50.0,200001583.0,2
93,9,4,50.0,200001595.0,2
93,9,5,50.0,92046.0,2
93,10,4,50.0,910662.0,2
93,10,1,100.0,92039.0,2
93,10,1,100.0,92040.0,2
93,10,1,100.0,92082.0,2
93,10,1,100.0,920952.0,2
93,10,1,100.0,920968.0,2
93,10,1,2.0,9201221.0,2
93,10,1,5.0,9201291.0,2
93,10,1,100.0,9201660.0,2
93,10,1,25.0,9201728.0,2
93,10,1,30.0,9202126.0,2
93,10,1,25.0,9204547.0,2
93,10,1,100.0,9204583.0,2
93,10,1,100.0,200001537.0,2
93,10,3,100.0,920477.0,2
93,10,3,100.0,9201188.0,2
93,10,2,100.0,920506.0,2
93,10,2,50.0,920868.0,2
93,10,5,50.0,2000070.0,2
93,11,5,50.0,910662.0,2
93,11,3,100.0,910211.0,2
93,11,2,100.0,920833.0,2
93,11,2,100.0,9201660.0,2
93,11,1,20.0,920506.0,2
93,11,1,100.0,920513.0,2
93,11,1,100.0,920841.0,2
93,11,1,20.0,920952.0,2
93,11,1,20.0,9201728.0,2
93,11,1,5.0,9202172.0,2
93,11,1,100.0,200001583.0,2
93,11,4,100.0,920862.0,2
93,12,5,50.0,910211.0,2
93,12,5,100.0,8101323.0,2
93,12,1,20.0,820599.0,2
93,12,1,25.0,920841.0,2
93,12,1,100.0,8201146.0,2
93,12,1,100.0,200001537.0,2
93,12,1,5.0,200001583.0,2
93,12,2,50.0,910662.0,2
93,12,2,100.0,920952.0,2
93,12,2,100.0,9201291.0,2
93,12,4,100.0,8201103.0,2
93,12,4,100.0,8201147.0,2
93,13,1,10.0,920952.0,2
93,13,1,5.0,8201146.0,2
93,13,1,40.0,9201291.0,2
93,13,3,50.0,9201259.0,2
93,13,3,50.0,9202126.0,2
93,13,2,100.0,910662.0,2
93,13,2,50.0,920931.0,2
93,13,2,100.0,200001583.0,2
93,13,4,50.0,9201728.0,2
93,13,4,50.0,9201867.0,2
93,14,1,100.0,820382.0,2
93,14,1,100.0,910665.0,2
93,14,1,35.0,920862.0,2
93,14,1,20.0,9201259.0,2
93,14,1,20.0,9201291.0,2
93,14,1,50.0,9201867.0,2
93,14,1,100.0,9202126.0,2
93,14,2,100.0,920640.0,2
93,15,1,60.0,9101619.0,2
93,15,1,100.0,9201188.0,2
93,15,1,5.0,9201728.0,2
93,15,2,5.0,920432.0,2
93,15,2,100.0,920695.0,2
93,15,2,100.0,8201146.0,2
93,15,2,10.0,200001583.0,2
93,16,2,100.0,820382.0,2
93,16,2,50.0,910244.0,2
93,16,2,100.0,920952.0,2
93,16,1,100.0,910662.0,2
93,16,1,5.0,910665.0,2
93,16,1,100.0,9201209.0,2
93,16,1,10.0,200001583.0,2
93,16,4,50.0,9201728.0,2
93,16,3,50.0,920513.0,2
94,1,2,50.0,9205.0,2
94,1,2,100.0,920183.0,2
94,1,2,50.0,920240.0,2
94,1,2,50.0,920513.0,2
94,1,2,50.0,920841.0,2
94,1,2,50.0,9204445.0,2
94,1,1,100.0,920810.0,2
94,1,1,100.0,9201023.0,2
94,1,5,50.0,92064.0,2
94,1,5,50.0,920176.0,2
94,1,5,50.0,920918.0,2
94,1,5,50.0,920952.0,2
94,1,5,50.0,9201611.0,2
94,1,5,50.0,9201960.0,2
94,1,5,50.0,9202126.0,2
94,1,5,50.0,9204752.0,2
94,1,4,50.0,920873.0,2
94,1,4,100.0,9201263.0,2
94,1,4,50.0,9201296.0,2
94,2,5,50.0,920240.0,2
94,2,5,50.0,920250.0,2
94,2,5,50.0,9201660.0,2
94,2,5,50.0,9201748.0,2
94,2,2,50.0,9201202.0,2
94,2,2,50.0,9201611.0,2
94,2,2,50.0,9204530.0,2
94,2,4,50.0,9205.0,2
94,2,4,50.0,920918.0,2
94,2,4,50.0,9201488.0,2
94,2,4,100.0,9202005.0,2
94,2,4,5.0,9202126.0,2
94,2,1,10.0,920421.0,2
94,2,1,20.0,920513.0,2
94,2,1,100.0,920810.0,2
94,2,1,50.0,920841.0,2
94,2,1,5.0,920873.0,2
94,2,1,100.0,920925.0,2
94,2,1,40.0,9201296.0,2
94,2,1,50.0,9201728.0,2
94,2,1,5.0,200001593.0,2
94,2,3,50.0,820382.0,2
94,2,3,50.0,8201146.0,2
94,2,3,50.0,9201023.0,2
94,2,3,50.0,9201067.0,2
94,2,3,5.0,9201753.0,2
94,2,3,50.0,9202012.0,2
94,2,3,50.0,9202034.0,2
94,2,3,50.0,9202172.0,2
94,2,3,50.0,9202180.0,2
94,2,3,50.0,9204446.0,2
94,3,4,50.0,920176.0,2
94,3,4,50.0,920873.0,2
94,3,4,50.0,8201146.0,2
94,3,4,50.0,8201147.0,2
94,3,4,50.0,9201748.0,2
94,3,4,50.0,9201867.0,2
94,3,5,50.0,920952.0,2
94,3,5,50.0,9201188.0,2
94,3,5,50.0,200001593.0,2
94,3,1,50.0,9205.0,2
94,3,1,100.0,92064.0,2
94,3,1,60.0,920687.0,2
94,3,1,100.0,920810.0,2
94,3,1,50.0,920841.0,2
94,3,1,100.0,9201263.0,2
94,3,1,100.0,9201296.0,2
94,3,1,100.0,9201413.0,2
94,3,1,50.0,9201819.0,2
94,3,3,50.0,9201960.0,2
94,3,3,5.0,9202126.0,2
94,3,2,100.0,920513.0,2
94,3,2,50.0,920918.0,2
94,3,2,50.0,9201023.0,2
94,3,2,50.0,9201728.0,2
94,3,2,50.0,9204583.0,2
94,3,2,50.0,200001595.0,2
94,4,4,50.0,8201146.0,2
94,4,2,50.0,9201611.0,2
94,4,1,50.0,9201960.0,2
94,4,1,50.0,9204446.0,2
94,4,5,50.0,9205.0,2
94,5,5,50.0,920404.0,2
94,5,5,50.0,920824.0,2
94,5,5,50.0,9201495.0,2
94,5,3,50.0,920240.0,2
94,5,3,50.0,920925.0,2
94,5,3,50.0,9201221.0,2
94,5,3,50.0,9201306.0,2
94,5,3,50.0,9201728.0,2
94,5,2,50.0,820184.0,2
94,5,2,50.0,820382.0,2
94,5,2,100.0,920627.0,2
94,5,2,5.0,920984.0,2
94,5,2,50.0,8201103.0,2
94,5,2,50.0,8201146.0,2
94,5,2,50.0,8201214.0,2
94,5,2,100.0,9101619.0,2
94,5,2,50.0,9204583.0,2
94,5,4,50.0,920513.0,2
94,5,4,50.0,2000070.0,2
94,5,4,50.0,9201296.0,2
94,5,4,50.0,9201522.0,2
94,5,4,50.0,9201610.0,2
94,5,4,50.0,9201748.0,2
94,5,4,50.0,9201753.0,2
94,5,4,50.0,9202012.0,2
94,5,4,50.0,9202172.0,2
94,5,4,50.0,9204555.0,2
94,5,4,5.0,200001593.0,2
94,5,1,50.0,920810.0,2
94,6,2,50.0,820382.0,2
94,6,1,50.0,920810.0,2
94,6,1,50.0,8201214.0,2
94,6,1,100.0,9201023.0,2
94,6,3,50.0,820184.0,2
94,6,3,50.0,8201103.0,2
94,7,1,50.0,920810.0,2
94,7,2,50.0,820184.0,2
94,7,2,50.0,9201023.0,2
94,7,5,50.0,820382.0,2
94,7,3,50.0,8201103.0,2
94,7,3,50.0,8201214.0,2
94,8,3,50.0,9205.0,2
94,8,2,50.0,820382.0,2
94,8,2,50.0,8201146.0,2
94,8,5,50.0,820184.0,2
94,8,1,50.0,920810.0,2
94,8,1,50.0,9201611.0,2
94,9,4,50.0,920176.0,2
94,9,4,50.0,920361.0,2
94,9,4,50.0,920477.0,2
94,9,4,50.0,920513.0,2
94,9,4,50.0,920528.0,2
94,9,4,50.0,920569.0,2
94,9,4,100.0,920862.0,2
94,9,4,50.0,920918.0,2
94,9,4,50.0,8201103.0,2
94,9,4,50.0,9201611.0,2
94,9,4,50.0,9202173.0,2
94,9,3,50.0,920810.0,2
94,9,3,50.0,9201753.0,2
94,9,2,50.0,910662.0,2
94,9,2,100.0,920250.0,2
94,9,2,100.0,8201214.0,2
94,9,2,50.0,9201015.0,2
94,9,2,50.0,9201202.0,2
94,9,2,50.0,9201867.0,2
94,9,2,50.0,9202126.0,2
94,9,2,50.0,200001583.0,2
94,9,1,5.0,92039.0,2
94,9,1,50.0,920405.0,2
94,9,1,50.0,920421.0,2
94,9,1,50.0,920522.0,2
94,9,1,10.0,920627.0,2
94,9,1,50.0,920764.0,2
94,9,1,50.0,920838.0,2
94,9,1,10.0,920983.0,2
94,9,1,100.0,920984.0,2
94,9,1,50.0,8201146.0,2
94,9,1,50.0,9201067.0,2
94,9,1,50.0,9201296.0,2
94,9,1,80.0,9201728.0,2
94,9,1,50.0,9202034.0,2
94,9,1,5.0,200001593.0,2
94,9,1,50.0,200001595.0,2
94,10,2,50.0,920569.0,2
94,10,2,50.0,920918.0,2
94,10,2,50.0,2000070.0,2
94,10,2,50.0,9201611.0,2
94,10,2,50.0,9201753.0,2
94,10,2,50.0,9204446.0,2
94,10,2,50.0,200001593.0,2
94,10,4,50.0,920513.0,2
94,10,4,50.0,8201146.0,2
94,10,4,50.0,9201023.0,2
94,10,4,50.0,9202126.0,2
94,10,4,50.0,9202140.0,2
94,10,1,50.0,920169.0,2
94,10,1,50.0,920557.0,2
94,10,1,20.0,920687.0,2
94,10,1,50.0,920810.0,2
94,10,1,5.0,9101619.0,2
94,10,1,50.0,9201188.0,2
94,10,1,10.0,9201263.0,2
