Site,Plot,Nest,cover,Amalgams,Yr,species,flag,alpha
57,7,1,20.0,92040.0,2,Agrostis capillaris,2.0,13
57,9,1,10.0,92040.0,2,Agrostis capillaris,2.0,16
57,11,1,25.0,92040.0,2,Agrostis capillaris,2.0,7
58,1,1,10.0,92040.0,2,Agrostis capillaris,2.0,21
58,2,1,10.0,92040.0,2,Agrostis capillaris,2.0,17
58,4,1,20.0,92040.0,2,Agrostis capillaris,2.0,14
58,5,2,10.0,92040.0,2,Agrostis capillaris,2.0,10
58,6,1,25.0,92040.0,2,Agrostis capillaris,2.0,12
58,8,1,25.0,92040.0,2,Agrostis capillaris,2.0,11
58,9,1,50.0,92040.0,2,Agrostis capillaris,2.0,13
58,10,1,100.0,92040.0,2,Agrostis capillaris,2.0,6
58,11,1,70.0,92040.0,2,Agrostis capillaris,2.0,9
58,12,1,10.0,92040.0,2,Agrostis capillaris,2.0,12
58,13,1,5.0,92040.0,2,Agrostis capillaris,2.0,14
58,14,1,100.0,92040.0,2,Agrostis capillaris,2.0,9
58,15,1,50.0,92040.0,2,Agrostis capillaris,2.0,24
58,16,1,100.0,92040.0,2,Agrostis capillaris,2.0,14
59,2,1,5.0,92040.0,2,Agrostis capillaris,2.0,24
59,3,1,15.0,92040.0,2,Agrostis capillaris,2.0,22
59,4,4,100.0,92040.0,2,Agrostis capillaris,2.0,19
59,11,1,10.0,92040.0,2,Agrostis capillaris,2.0,29
60,9,5,50.0,92040.0,2,Agrostis capillaris,2.0,13
60,10,1,50.0,92040.0,2,Agrostis capillaris,2.0,14
60,11,2,100.0,92040.0,2,Agrostis capillaris,2.0,11
60,14,5,50.0,92040.0,2,Agrostis capillaris,2.0,18
61,1,4,25.0,92040.0,2,Agrostis capillaris,2.0,20
61,9,1,5.0,92040.0,2,Agrostis capillaris,2.0,17
61,11,1,50.0,92040.0,2,Agrostis capillaris,2.0,17
61,12,3,15.0,92040.0,2,Agrostis capillaris,2.0,14
61,15,1,10.0,92040.0,2,Agrostis capillaris,2.0,7
61,16,4,20.0,92040.0,2,Agrostis capillaris,2.0,18
62,1,2,5.0,92040.0,2,Agrostis capillaris,2.0,7
62,2,4,25.0,92040.0,2,Agrostis capillaris,2.0,6
62,3,1,40.0,92040.0,2,Agrostis capillaris,2.0,21
62,4,1,10.0,92040.0,2,Agrostis capillaris,2.0,9
62,5,1,20.0,92040.0,2,Agrostis capillaris,2.0,5
62,7,1,10.0,92040.0,2,Agrostis capillaris,2.0,11
62,8,1,40.0,92040.0,2,Agrostis capillaris,2.0,13
62,9,1,50.0,92040.0,2,Agrostis capillaris,2.0,7
62,11,1,20.0,92040.0,2,Agrostis capillaris,2.0,26
62,12,1,25.0,92040.0,2,Agrostis capillaris,2.0,12
62,13,1,5.0,92040.0,2,Agrostis capillaris,2.0,29
62,14,1,15.0,92040.0,2,Agrostis capillaris,2.0,4
62,15,1,10.0,92040.0,2,Agrostis capillaris,2.0,15
62,16,1,25.0,92040.0,2,Agrostis capillaris,2.0,22
63,1,4,100.0,92040.0,2,Agrostis capillaris,2.0,29
63,12,1,10.0,92040.0,2,Agrostis capillaris,2.0,30
64,3,1,5.0,92040.0,2,Agrostis capillaris,2.0,15
64,16,2,100.0,92040.0,2,Agrostis capillaris,2.0,17
66,2,1,60.0,92040.0,2,Agrostis capillaris,2.0,36
66,3,1,5.0,92040.0,2,Agrostis capillaris,2.0,15
66,4,1,20.0,92040.0,2,Agrostis capillaris,2.0,21
66,5,3,100.0,92040.0,2,Agrostis capillaris,2.0,20
66,6,2,100.0,92040.0,2,Agrostis capillaris,2.0,15
66,8,1,20.0,92040.0,2,Agrostis capillaris,2.0,13
66,9,1,100.0,92040.0,2,Agrostis capillaris,2.0,43
66,10,1,10.0,92040.0,2,Agrostis capillaris,2.0,23
66,11,3,100.0,92040.0,2,Agrostis capillaris,2.0,30
66,12,1,60.0,92040.0,2,Agrostis capillaris,2.0,39
66,14,1,5.0,92040.0,2,Agrostis capillaris,2.0,12
66,15,4,50.0,92040.0,2,Agrostis capillaris,2.0,22
66,16,1,50.0,92040.0,2,Agrostis capillaris,2.0,25
67,4,1,25.0,92040.0,2,Agrostis capillaris,2.0,9
67,7,2,50.0,92040.0,2,Agrostis capillaris,2.0,4
67,8,3,50.0,92040.0,2,Agrostis capillaris,2.0,14
67,9,2,50.0,92040.0,2,Agrostis capillaris,2.0,8
67,11,1,30.0,92040.0,2,Agrostis capillaris,2.0,8
67,16,2,100.0,92040.0,2,Agrostis capillaris,2.0,7
68,1,1,50.0,92040.0,2,Agrostis capillaris,2.0,24
68,13,2,5.0,92040.0,2,Agrostis capillaris,2.0,24
69,8,1,5.0,92040.0,2,Agrostis capillaris,2.0,13
72,1,1,80.0,92040.0,2,Agrostis capillaris,2.0,30
72,2,1,50.0,92040.0,2,Agrostis capillaris,2.0,13
72,3,1,5.0,92040.0,2,Agrostis capillaris,2.0,13
72,4,1,100.0,92040.0,2,Agrostis capillaris,2.0,11
72,6,3,50.0,92040.0,2,Agrostis capillaris,2.0,23
72,7,1,50.0,92040.0,2,Agrostis capillaris,2.0,10
72,8,1,5.0,92040.0,2,Agrostis capillaris,2.0,15
72,9,1,60.0,92040.0,2,Agrostis capillaris,2.0,11
72,10,1,15.0,92040.0,2,Agrostis capillaris,2.0,11
72,11,1,5.0,92040.0,2,Agrostis capillaris,2.0,15
72,12,2,15.0,92040.0,2,Agrostis capillaris,2.0,12
72,13,3,5.0,92040.0,2,Agrostis capillaris,2.0,14
72,15,1,100.0,92040.0,2,Agrostis capillaris,2.0,5
72,16,4,100.0,92040.0,2,Agrostis capillaris,2.0,8
73,1,1,5.0,92040.0,2,Agrostis capillaris,2.0,12
73,2,1,50.0,92040.0,2,Agrostis capillaris,2.0,17
73,3,1,10.0,92040.0,2,Agrostis capillaris,2.0,21
73,4,1,100.0,92040.0,2,Agrostis capillaris,2.0,18
73,5,1,50.0,92040.0,2,Agrostis capillaris,2.0,6
73,6,1,45.0,92040.0,2,Agrostis capillaris,2.0,10
73,7,1,30.0,92040.0,2,Agrostis capillaris,2.0,9
73,8,1,100.0,92040.0,2,Agrostis capillaris,2.0,9
73,10,4,15.0,92040.0,2,Agrostis capillaris,2.0,12
73,11,1,35.0,92040.0,2,Agrostis capillaris,2.0,12
73,12,1,50.0,92040.0,2,Agrostis capillaris,2.0,9
73,14,1,5.0,92040.0,2,Agrostis capillaris,2.0,12
73,15,1,10.0,92040.0,2,Agrostis capillaris,2.0,9
74,1,1,100.0,92040.0,2,Agrostis capillaris,2.0,44
74,2,1,5.0,92040.0,2,Agrostis capillaris,2.0,22
74,5,3,5.0,92040.0,2,Agrostis capillaris,2.0,10
74,6,1,5.0,92040.0,2,Agrostis capillaris,2.0,21
74,8,2,100.0,92040.0,2,Agrostis capillaris,2.0,14
74,11,1,20.0,92040.0,2,Agrostis capillaris,2.0,20
74,12,1,0.0,92040.0,2,Agrostis capillaris,2.0,14
74,15,5,50.0,92040.0,2,Agrostis capillaris,2.0,27
75,1,1,50.0,92040.0,2,Agrostis capillaris,2.0,22
75,7,1,50.0,92040.0,2,Agrostis capillaris,2.0,16
75,11,2,100.0,92040.0,2,Agrostis capillaris,2.0,16
76,2,4,100.0,92040.0,2,Agrostis capillaris,2.0,18
76,8,5,50.0,92040.0,2,Agrostis capillaris,2.0,12
76,15,1,5.0,92040.0,2,Agrostis capillaris,2.0,25
77,2,2,100.0,92040.0,2,Agrostis capillaris,2.0,16
77,3,1,100.0,92040.0,2,Agrostis capillaris,2.0,20
77,4,3,5.0,92040.0,2,Agrostis capillaris,2.0,29
77,6,3,5.0,92040.0,2,Agrostis capillaris,2.0,23
77,9,2,50.0,92040.0,2,Agrostis capillaris,2.0,12
77,10,1,5.0,92040.0,2,Agrostis capillaris,2.0,13
77,11,5,100.0,92040.0,2,Agrostis capillaris,2.0,16
77,12,1,100.0,92040.0,2,Agrostis capillaris,2.0,30
77,15,2,100.0,92040.0,2,Agrostis capillaris,2.0,17
78,9,4,100.0,92040.0,2,Agrostis capillaris,2.0,5
78,10,5,100.0,92040.0,2,Agrostis capillaris,2.0,2
78,11,1,100.0,92040.0,2,Agrostis capillaris,2.0,2
78,15,2,100.0,92040.0,2,Agrostis capillaris,2.0,5
79,5,1,100.0,92040.0,2,Agrostis capillaris,2.0,14
79,9,1,10.0,92040.0,2,Agrostis capillaris,2.0,12
79,10,1,100.0,92040.0,2,Agrostis capillaris,2.0,14
79,11,5,100.0,92040.0,2,Agrostis capillaris,2.0,7
79,12,1,40.0,92040.0,2,Agrostis capillaris,2.0,20
79,13,4,5.0,92040.0,2,Agrostis capillaris,2.0,10
79,14,1,100.0,92040.0,2,Agrostis capillaris,2.0,28
79,15,1,20.0,92040.0,2,Agrostis capillaris,2.0,24
80,9,1,5.0,92040.0,2,Agrostis capillaris,2.0,20
80,11,1,35.0,92040.0,2,Agrostis capillaris,2.0,25
80,12,1,10.0,92040.0,2,Agrostis capillaris,2.0,21
80,14,5,100.0,92040.0,2,Agrostis capillaris,2.0,27
81,8,3,100.0,92040.0,2,Agrostis capillaris,2.0,29
81,9,1,50.0,92040.0,2,Agrostis capillaris,2.0,16
81,11,1,50.0,92040.0,2,Agrostis capillaris,2.0,25
81,12,5,10.0,92040.0,2,Agrostis capillaris,2.0,22
81,13,5,50.0,92040.0,2,Agrostis capillaris,2.0,20
81,14,1,10.0,92040.0,2,Agrostis capillaris,2.0,11
81,15,1,10.0,92040.0,2,Agrostis capillaris,2.0,17
81,16,2,100.0,92040.0,2,Agrostis capillaris,2.0,19
82,1,1,15.0,92040.0,2,Agrostis capillaris,2.0,18
82,2,4,100.0,92040.0,2,Agrostis capillaris,2.0,14
82,3,2,100.0,92040.0,2,Agrostis capillaris,2.0,10
82,4,5,100.0,92040.0,2,Agrostis capillaris,2.0,13
82,5,1,100.0,92040.0,2,Agrostis capillaris,2.0,8
82,6,3,100.0,92040.0,2,Agrostis capillaris,2.0,7
82,8,5,100.0,92040.0,2,Agrostis capillaris,2.0,9
82,11,5,100.0,92040.0,2,Agrostis capillaris,2.0,21
82,12,2,100.0,92040.0,2,Agrostis capillaris,2.0,17
82,13,3,100.0,92040.0,2,Agrostis capillaris,2.0,19
82,14,1,5.0,92040.0,2,Agrostis capillaris,2.0,11
82,16,1,100.0,92040.0,2,Agrostis capillaris,2.0,9
83,1,1,100.0,92040.0,2,Agrostis capillaris,2.0,26
83,2,1,30.0,92040.0,2,Agrostis capillaris,2.0,32
83,3,3,5.0,92040.0,2,Agrostis capillaris,2.0,25
83,4,3,100.0,92040.0,2,Agrostis capillaris,2.0,33
83,5,1,5.0,92040.0,2,Agrostis capillaris,2.0,65
83,6,1,10.0,92040.0,2,Agrostis capillaris,2.0,41
83,7,1,10.0,92040.0,2,Agrostis capillaris,2.0,37
83,8,1,5.0,92040.0,2,Agrostis capillaris,2.0,20
83,9,1,15.0,92040.0,2,Agrostis capillaris,2.0,19
83,10,1,15.0,92040.0,2,Agrostis capillaris,2.0,14
83,11,3,15.0,92040.0,2,Agrostis capillaris,2.0,21
83,13,2,100.0,92040.0,2,Agrostis capillaris,2.0,36
83,14,3,15.0,92040.0,2,Agrostis capillaris,2.0,24
83,15,1,5.0,92040.0,2,Agrostis capillaris,2.0,48
85,1,1,25.0,92040.0,2,Agrostis capillaris,2.0,9
85,3,1,40.0,92040.0,2,Agrostis capillaris,2.0,12
85,4,1,30.0,92040.0,2,Agrostis capillaris,2.0,10
85,5,1,30.0,92040.0,2,Agrostis capillaris,2.0,9
85,6,1,5.0,92040.0,2,Agrostis capillaris,2.0,8
85,7,1,50.0,92040.0,2,Agrostis capillaris,2.0,11
85,8,1,30.0,92040.0,2,Agrostis capillaris,2.0,11
85,9,1,5.0,92040.0,2,Agrostis capillaris,2.0,12
85,10,3,10.0,92040.0,2,Agrostis capillaris,2.0,10
85,11,1,10.0,92040.0,2,Agrostis capillaris,2.0,13
85,12,1,15.0,92040.0,2,Agrostis capillaris,2.0,14
85,13,1,100.0,92040.0,2,Agrostis capillaris,2.0,22
85,14,4,50.0,92040.0,2,Agrostis capillaris,2.0,6
85,15,3,100.0,92040.0,2,Agrostis capillaris,2.0,18
85,16,1,15.0,92040.0,2,Agrostis capillaris,2.0,14
86,1,1,20.0,92040.0,2,Agrostis capillaris,2.0,11
86,2,1,100.0,92040.0,2,Agrostis capillaris,2.0,14
86,5,1,5.0,92040.0,2,Agrostis capillaris,2.0,15
86,7,1,100.0,92040.0,2,Agrostis capillaris,2.0,24
86,7,1,25.0,92040.0,2,Agrostis capillaris,2.0,24
86,8,1,5.0,92040.0,2,Agrostis capillaris,2.0,6
86,9,1,15.0,92040.0,2,Agrostis capillaris,2.0,8
86,10,1,100.0,92040.0,2,Agrostis capillaris,2.0,9
86,11,2,5.0,92040.0,2,Agrostis capillaris,2.0,17
86,14,2,10.0,92040.0,2,Agrostis capillaris,2.0,8
86,15,1,20.0,92040.0,2,Agrostis capillaris,2.0,9
86,16,3,50.0,92040.0,2,Agrostis capillaris,2.0,12
87,1,1,10.0,92040.0,2,Agrostis capillaris,2.0,8
87,2,1,15.0,92040.0,2,Agrostis capillaris,2.0,9
87,3,2,10.0,92040.0,2,Agrostis capillaris,2.0,6
87,4,2,15.0,92040.0,2,Agrostis capillaris,2.0,12
87,5,1,10.0,92040.0,2,Agrostis capillaris,2.0,15
87,8,1,10.0,92040.0,2,Agrostis capillaris,2.0,9
87,9,1,20.0,92040.0,2,Agrostis capillaris,2.0,13
87,10,1,100.0,92040.0,2,Agrostis capillaris,2.0,7
87,11,1,15.0,92040.0,2,Agrostis capillaris,2.0,9
87,12,2,40.0,92040.0,2,Agrostis capillaris,2.0,11
87,13,2,100.0,92040.0,2,Agrostis capillaris,2.0,8
87,15,1,5.0,92040.0,2,Agrostis capillaris,2.0,4
87,16,1,35.0,92040.0,2,Agrostis capillaris,2.0,10
88,3,5,50.0,92040.0,2,Agrostis capillaris,2.0,15
91,2,1,40.0,92040.0,2,Agrostis capillaris,2.0,20
91,6,1,20.0,92040.0,2,Agrostis capillaris,2.0,26
91,7,1,30.0,92040.0,2,Agrostis capillaris,2.0,25
91,12,1,25.0,92040.0,2,Agrostis capillaris,2.0,11
92,6,1,50.0,92040.0,2,Agrostis capillaris,2.0,11
92,11,1,100.0,92040.0,2,Agrostis capillaris,2.0,6
92,12,1,15.0,92040.0,2,Agrostis capillaris,2.0,15
92,15,4,10.0,92040.0,2,Agrostis capillaris,2.0,13
93,10,1,100.0,92040.0,2,Agrostis capillaris,2.0,15
94,15,5,50.0,92040.0,2,Agrostis capillaris,2.0,11
95,1,1,100.0,92040.0,2,Agrostis capillaris,2.0,14
95,2,2,100.0,92040.0,2,Agrostis capillaris,2.0,22
95,3,1,100.0,92040.0,2,Agrostis capillaris,2.0,16
95,4,1,100.0,92040.0,2,Agrostis capillaris,2.0,24
95,5,1,5.0,92040.0,2,Agrostis capillaris,2.0,18
95,9,2,100.0,92040.0,2,Agrostis capillaris,2.0,12
95,10,2,5.0,92040.0,2,Agrostis capillaris,2.0,7
95,13,5,50.0,92040.0,2,Agrostis capillaris,2.0,8
95,14,5,50.0,92040.0,2,Agrostis capillaris,2.0,13
96,4,1,100.0,92040.0,2,Agrostis capillaris,2.0,12
96,5,2,5.0,92040.0,2,Agrostis capillaris,2.0,18
96,7,4,100.0,92040.0,2,Agrostis capillaris,2.0,10
96,8,4,5.0,92040.0,2,Agrostis capillaris,2.0,13
96,9,2,5.0,92040.0,2,Agrostis capillaris,2.0,7
96,10,4,100.0,92040.0,2,Agrostis capillaris,2.0,6
96,12,4,100.0,92040.0,2,Agrostis capillaris,2.0,20
96,13,1,5.0,92040.0,2,Agrostis capillaris,2.0,14
97,15,4,50.0,92040.0,2,Agrostis capillaris,2.0,20
98,1,5,50.0,92040.0,2,Agrostis capillaris,2.0,31
98,6,5,50.0,92040.0,2,Agrostis capillaris,2.0,21
98,9,2,100.0,92040.0,2,Agrostis capillaris,2.0,19
98,10,3,100.0,92040.0,2,Agrostis capillaris,2.0,31
98,14,1,5.0,92040.0,2,Agrostis capillaris,2.0,42
98,15,1,100.0,92040.0,2,Agrostis capillaris,2.0,38
101,6,1,100.0,92040.0,2,Agrostis capillaris,2.0,6
101,12,3,50.0,92040.0,2,Agrostis capillaris,2.0,16
101,13,1,100.0,92040.0,2,Agrostis capillaris,2.0,8
101,14,4,50.0,92040.0,2,Agrostis capillaris,2.0,12
101,16,4,50.0,92040.0,2,Agrostis capillaris,2.0,18
102,3,1,50.0,92040.0,2,Agrostis capillaris,2.0,2
102,4,5,50.0,92040.0,2,Agrostis capillaris,2.0,5
102,6,1,50.0,92040.0,2,Agrostis capillaris,2.0,15
102,9,2,50.0,92040.0,2,Agrostis capillaris,2.0,4
1,4,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,13
1,14,5,100.0,920250.0,1,Brachypodium sylvaticum,0.0,18
3,9,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,21
4,1,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,27
4,2,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,25
4,3,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,21
4,4,2,5.0,920250.0,1,Brachypodium sylvaticum,0.0,10
4,5,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,29
4,6,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,30
4,7,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,24
4,8,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,24
4,10,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,27
4,11,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,40
4,12,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,24
4,13,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,18
4,14,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,28
4,15,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,22
4,16,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,17
5,1,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,22
5,2,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,26
5,6,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,22
5,10,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,13
5,11,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,19
5,12,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,29
5,13,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,33
5,15,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,17
6,2,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,18
6,16,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,16
7,2,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,17
7,3,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
7,4,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,12
7,8,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,16
7,9,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,25
7,16,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,23
8,1,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0,27
8,2,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,23
8,3,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,29
8,4,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,26
8,5,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,32
8,6,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,30
8,7,1,10.0,920250.0,1,Brachypodium sylvaticum,0.0,27
8,8,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,21
8,9,4,100.0,920250.0,1,Brachypodium sylvaticum,0.0,34
8,10,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,24
8,13,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,30
8,14,4,100.0,920250.0,1,Brachypodium sylvaticum,0.0,25
8,16,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,22
9,1,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,21
9,3,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,11
9,5,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,24
9,6,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
9,7,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
9,8,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,7
9,11,1,10.0,920250.0,1,Brachypodium sylvaticum,0.0,22
9,12,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,17
9,13,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
9,14,1,20.0,920250.0,1,Brachypodium sylvaticum,0.0,19
9,15,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
10,2,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,11
10,3,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,15
10,8,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,21
10,10,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
10,11,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,24
10,12,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,19
10,13,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,32
10,14,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,7
10,15,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0,15
10,16,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,15
11,1,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,29
11,16,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,17
12,3,3,50.0,920250.0,1,Brachypodium sylvaticum,0.0,10
12,6,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,18
12,8,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,22
12,10,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,10
12,14,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,21
12,15,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,29
13,3,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,17
14,12,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,19
15,2,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,17
15,4,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,23
15,6,4,100.0,920250.0,1,Brachypodium sylvaticum,0.0,40
15,7,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,26
15,10,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,25
15,12,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,19
15,13,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,26
17,1,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,38
17,2,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,21
17,3,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,30
17,4,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,8
17,7,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,22
17,8,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,35
17,9,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,15
17,10,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,20
17,11,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,20
17,12,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,25
17,13,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,18
17,14,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,25
17,15,3,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
17,16,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,20
18,6,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,21
18,9,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
18,10,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,19
18,11,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,17
18,12,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,30
18,13,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,17
18,15,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,24
18,16,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,20
19,1,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,24
19,2,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0,17
19,3,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,42
19,4,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,13
19,5,2,15.0,920250.0,1,Brachypodium sylvaticum,0.0,15
19,6,2,5.0,920250.0,1,Brachypodium sylvaticum,0.0,18
19,7,4,100.0,920250.0,1,Brachypodium sylvaticum,0.0,24
19,13,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,13
19,15,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,16
19,16,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,17
20,3,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,15
20,8,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,39
20,10,1,100.0,920250.0,1,Brachypodium sylvaticum,0.0,14
20,14,3,50.0,920250.0,1,Brachypodium sylvaticum,0.0,12
20,16,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,24
22,1,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,23
22,2,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,21
22,4,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,40
22,5,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,13
22,6,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,16
22,8,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,12
22,9,4,100.0,920250.0,1,Brachypodium sylvaticum,0.0,31
22,10,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,20
22,11,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,11
22,12,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,15
22,13,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,20
22,14,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,24
22,15,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,31
22,16,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,18
23,1,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,42
23,2,2,50.0,920250.0,1,Brachypodium sylvaticum,0.0,11
23,5,4,50.0,920250.0,1,Brachypodium sylvaticum,0.0,42
23,11,1,50.0,920250.0,1,Brachypodium sylvaticum,0.0,29
23,13,3,50.0,920250.0,1,Brachypodium sylvaticum,0.0,25
23,16,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,25
24,3,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0,25
24,5,2,5.0,920250.0,1,Brachypodium sylvaticum,0.0,19
24,6,3,100.0,920250.0,1,Brachypodium sylvaticum,0.0,26
24,7,2,100.0,920250.0,1,Brachypodium sylvaticum,0.0,22
24,8,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0,14
24,9,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0,22
24,10,5,50.0,920250.0,1,Brachypodium sylvaticum,0.0,19
24,11,4,100.0,920250.0,1,Brachypodium sylvaticum,0.0,31
24,13,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0,28
24,14,2,5.0,920250.0,1,Brachypodium sylvaticum,0.0,21
24,15,1,20.0,920250.0,1,Brachypodium sylvaticum,0.0,32
24,16,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0,19
