year,Plot,Nest,Site,Cove,BRC,BRC names,Woody
1,13,1,77,1.0,920121.0,Anthoxanthum odoratum,
1,13,1,77,1.0,920432.0,Castanea sativa,w
1,13,1,77,1.0,920628.0,Deschampsia flexuosa,
1,13,1,77,1.0,920878.0,Galium saxatile,
1,13,1,77,20.0,920984.0,Holcus mollis,
1,13,1,77,30.0,9101619.0,Pteridium aquilinum,
1,13,1,77,1.0,9201413.0,Oxalis acetosella,
1,13,1,77,0.5,9201514.0,Polygala serpyllifolia,
1,13,1,77,0.5,9201515.0,Polygala oxyptera,
1,13,1,77,1.0,9202076.0,Trientalis europaea,
1,13,1,77,0.5,9202168.0,Veronica chamaedrys,
1,13,1,77,1.0,9202173.0,Veronica officinalis,
1,13,1,77,1.0,200001595.0,Viola riviniana/reichenbiana,
1,13,2,77,0.5,910665.0,Dryopteris filix-mas,
1,13,2,77,1.0,920250.0,Brachypodium sylvaticum,
1,13,2,77,1.0,920309.0,Calluna vulgaris,
1,13,2,77,0.5,920520.0,Cirsium palustre,
1,13,2,77,0.5,920695.0,Epilobium montanum,
1,13,2,77,1.0,920726.0,Erica cinerea,
1,13,2,77,0.5,2000070.0,Cardamine hirsuta/flexuosa,
1,13,2,77,0.5,9201015.0,Hypericum pulchrum,
1,13,2,77,0.5,9201207.0,Luzula pilosa,
1,13,2,77,0.5,9201588.0,Potentilla erecta,
1,13,2,77,0.5,9201610.0,Prunella vulgaris,
1,13,2,77,0.5,9202007.0,Stellaria uliginosa,
1,13,2,77,0.5,9202161.0,Veronica agrestis,
1,13,2,77,0.5,9205049.0,Luzula campestris/multiflora,
1,13,2,77,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,13,3,77,1.0,9201188.0,Lonicera periclymenum,w
1,13,3,77,0.5,9201729.0,Rubus idaeus,
1,13,3,77,0.5,9204445.0,Betula seedling/sp,w
1,13,3,77,0.5,9204542.0,Myosotis seedling/sp,
1,13,4,77,1.0,920393.0,Carex nigra,
1,13,4,77,0.5,9201728.0,Rubus fruticosus agg.,
1,13,5,77,0.5,920350.0,Carex binervis,
1,13,5,77,0.5,920627.0,Deschampsia cespitosa,
1,13,5,77,0.5,920984.0,Holcus mollis,
1,13,5,77,0.5,9201067.0,Juncus effusus,
1,13,5,77,0.5,9201307.0,Molinia caerulea,
1,13,5,77,0.5,9201730.0,Rubus saxatilis,
1,13,5,77,0.5,9202005.0,Stachys sylvatica,
1,13,5,77,0.5,9202021.0,Succisa pratensis,
1,13,5,77,0.5,9204558.0,Salix seedling/sp,w
1,14,1,77,20.0,92035.0,Agrostis canina sens.lat.,
1,14,1,77,5.0,920309.0,Calluna vulgaris,
1,14,1,77,15.0,920628.0,Deschampsia flexuosa,
1,14,1,77,1.0,920878.0,Galium saxatile,
1,14,1,77,5.0,920983.0,Holcus lanatus,
1,14,1,77,1.0,9201207.0,Luzula pilosa,
1,14,1,77,1.0,9201413.0,Oxalis acetosella,
1,14,1,77,0.5,9201960.0,Sorbus aucuparia,w
1,14,2,77,1.0,910244.0,Blechnum spicant,
1,14,2,77,0.5,920350.0,Carex binervis,
1,14,2,77,5.0,9101619.0,Pteridium aquilinum,
1,14,2,77,1.0,9201588.0,Potentilla erecta,
1,14,2,77,1.0,9202076.0,Trientalis europaea,
1,14,2,77,0.5,9204445.0,Betula seedling/sp,w
1,14,3,77,0.5,920121.0,Anthoxanthum odoratum,
1,14,3,77,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,14,4,77,0.5,92046.0,Ajuga reptans,
1,14,4,77,0.5,920109.0,Angelica sylvestris,
1,14,4,77,0.5,920520.0,Cirsium palustre,
1,14,4,77,0.5,920695.0,Epilobium montanum,
1,14,4,77,0.5,920726.0,Erica cinerea,
1,14,4,77,0.5,920731.0,Erica tetralix,
1,14,4,77,1.0,920984.0,Holcus mollis,
1,14,4,77,0.5,9201023.0,Ilex aquifolium,w
1,14,4,77,0.5,9201058.0,Juncus bulbosus,
1,14,4,77,0.5,9201344.0,Nardus stricta,
1,14,4,77,0.5,9202173.0,Veronica officinalis,
1,14,4,77,0.5,9205049.0,Luzula campestris/multiflora,
1,14,5,77,0.5,920393.0,Carex nigra,
1,14,5,77,0.5,920407.0,Carex pseudocyperus,
1,14,5,77,0.5,920628.0,Deschampsia flexuosa,
1,14,5,77,0.5,2000070.0,Cardamine hirsuta/flexuosa,
1,14,5,77,0.5,9201067.0,Juncus effusus,
1,15,1,77,5.0,92035.0,Agrostis canina sens.lat.,
1,15,1,77,1.0,910244.0,Blechnum spicant,
1,15,1,77,1.0,920121.0,Anthoxanthum odoratum,
1,15,1,77,1.0,920309.0,Calluna vulgaris,
1,15,1,77,0.5,920350.0,Carex binervis,
1,15,1,77,15.0,920628.0,Deschampsia flexuosa,
1,15,1,77,1.0,920878.0,Galium saxatile,
1,15,1,77,5.0,920983.0,Holcus lanatus,
1,15,1,77,30.0,9101619.0,Pteridium aquilinum,
1,15,1,77,1.0,9201207.0,Luzula pilosa,
1,15,1,77,1.0,9201413.0,Oxalis acetosella,
1,15,1,77,1.0,9201588.0,Potentilla erecta,
1,15,1,77,0.5,9201960.0,Sorbus aucuparia,w
1,15,1,77,1.0,9202076.0,Trientalis europaea,
1,15,2,77,0.5,9201484.0,Pinus sylvestris,w
1,15,2,77,0.5,9202136.0,Vaccinium myrtillus,
1,15,2,77,0.5,9202168.0,Veronica chamaedrys,
1,15,2,77,1.0,9202173.0,Veronica officinalis,
1,15,2,77,0.5,9204445.0,Betula seedling/sp,w
1,15,2,77,0.5,9205049.0,Luzula campestris/multiflora,
1,15,2,77,0.5,200001595.0,Viola riviniana/reichenbiana,
1,15,3,77,0.5,920607.0,Dactylis glomerata,
1,15,3,77,0.5,9201631.0,Pyrola minor,
1,15,3,77,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,15,4,77,0.5,9201023.0,Ilex aquifolium,w
1,15,5,77,0.5,920627.0,Deschampsia cespitosa,
1,15,5,77,0.5,920726.0,Erica cinerea,
1,15,5,77,0.5,9101544.0,Polypodium vulgare sens.lat.,
1,15,5,77,0.5,9201307.0,Molinia caerulea,
1,16,1,77,1.0,92035.0,Agrostis canina sens.lat.,
1,16,1,77,15.0,920309.0,Calluna vulgaris,
1,16,1,77,1.0,920370.0,Carex echinata,
1,16,1,77,1.0,920684.0,Empetrum nigrum,
1,16,1,77,1.0,920731.0,Erica tetralix,
1,16,1,77,25.0,920744.0,Eriophorum vaginatum,
1,16,1,77,1.0,9201345.0,Narthecium ossifragum,
1,16,1,77,1.0,9201588.0,Potentilla erecta,
1,16,2,77,0.5,9201067.0,Juncus effusus,
1,1,1,78,5.0,920393.0,Carex nigra,
1,1,1,78,10.0,920628.0,Deschampsia flexuosa,
1,1,1,78,0.5,9201344.0,Nardus stricta,
1,1,1,78,0.5,9201588.0,Potentilla erecta,
1,1,1,78,30.0,9202136.0,Vaccinium myrtillus,
1,1,2,78,1.0,92039.0,Agrostis stolonifera,
1,1,2,78,1.0,920370.0,Carex echinata,
1,1,2,78,0.5,9101619.0,Pteridium aquilinum,
1,1,2,78,0.5,9204445.0,Betula seedling/sp,w
1,1,2,78,0.5,9204446.0,Quercus seedling/sp,w
1,1,3,78,1.0,920821.0,Festuca ovina agg.,
1,1,3,78,1.0,920984.0,Holcus mollis,
1,1,3,78,1.0,9201067.0,Juncus effusus,
1,1,4,78,0.5,9201307.0,Molinia caerulea,
1,1,5,78,0.5,9201960.0,Sorbus aucuparia,w
1,2,1,78,30.0,920628.0,Deschampsia flexuosa,
1,2,1,78,90.0,9202136.0,Vaccinium myrtillus,
1,2,2,78,0.5,9101619.0,Pteridium aquilinum,
1,2,3,78,0.5,9201960.0,Sorbus aucuparia,w
1,2,4,78,1.0,920309.0,Calluna vulgaris,
1,2,4,78,0.5,9204446.0,Quercus seedling/sp,w
1,2,5,78,0.5,920878.0,Galium saxatile,
1,2,5,78,0.5,9201023.0,Ilex aquifolium,w
1,2,5,78,0.5,9201588.0,Potentilla erecta,
1,3,1,78,5.0,92040.0,Agrostis capillaris,
1,3,1,78,15.0,920628.0,Deschampsia flexuosa,
1,3,1,78,5.0,920821.0,Festuca ovina agg.,
1,3,1,78,1.0,920878.0,Galium saxatile,
1,3,1,78,40.0,9101619.0,Pteridium aquilinum,
1,3,1,78,0.5,9202173.0,Veronica officinalis,
1,3,1,78,0.5,9204445.0,Betula seedling/sp,w
1,3,2,78,1.0,920309.0,Calluna vulgaris,
1,3,2,78,0.5,920569.0,Crataegus monogyna,w
1,3,2,78,0.5,9201514.0,Polygala serpyllifolia,
1,3,2,78,0.5,9201515.0,Polygala oxyptera,
1,3,2,78,0.5,9201588.0,Potentilla erecta,
1,3,2,78,0.5,9201960.0,Sorbus aucuparia,w
1,3,2,78,1.0,9202136.0,Vaccinium myrtillus,
1,3,3,78,1.0,920121.0,Anthoxanthum odoratum,
1,3,3,78,0.5,9102051.0,Oreopteris limbosperma,
1,3,3,78,0.5,9201951.0,Solidago virgaurea,
1,3,5,78,0.5,920640.0,Digitalis purpurea,
1,4,1,78,15.0,92035.0,Agrostis canina sens.lat.,
1,4,1,78,1.0,92039.0,Agrostis stolonifera,
1,4,1,78,5.0,920309.0,Calluna vulgaris,
1,4,1,78,10.0,920628.0,Deschampsia flexuosa,
1,4,1,78,1.0,920821.0,Festuca ovina agg.,
1,4,1,78,1.0,920878.0,Galium saxatile,
1,4,1,78,25.0,9101619.0,Pteridium aquilinum,
1,4,1,78,0.5,9102051.0,Oreopteris limbosperma,
1,4,1,78,0.5,9201067.0,Juncus effusus,
1,4,1,78,1.0,9201588.0,Potentilla erecta,
1,4,1,78,10.0,9202136.0,Vaccinium myrtillus,
1,4,2,78,0.5,9204446.0,Quercus seedling/sp,w
1,5,1,78,15.0,920309.0,Calluna vulgaris,
1,5,1,78,10.0,920628.0,Deschampsia flexuosa,
1,5,1,78,5.0,9101619.0,Pteridium aquilinum,
1,5,1,78,0.5,9201588.0,Potentilla erecta,
1,5,1,78,1.0,9201960.0,Sorbus aucuparia,w
1,5,1,78,80.0,9202136.0,Vaccinium myrtillus,
1,5,3,78,0.5,920878.0,Galium saxatile,
1,5,3,78,0.5,9204446.0,Quercus seedling/sp,w
1,5,4,78,1.0,92040.0,Agrostis capillaris,
1,5,5,78,1.0,92035.0,Agrostis canina sens.lat.,
1,6,1,78,20.0,920628.0,Deschampsia flexuosa,
1,6,1,78,0.5,9201960.0,Sorbus aucuparia,w
1,6,1,78,30.0,9202136.0,Vaccinium myrtillus,
1,6,2,78,5.0,920821.0,Festuca ovina agg.,
1,6,2,78,0.5,920878.0,Galium saxatile,
1,6,3,78,5.0,92039.0,Agrostis stolonifera,
1,6,3,78,1.0,920121.0,Anthoxanthum odoratum,
1,6,3,78,0.5,9201413.0,Oxalis acetosella,
1,6,3,78,0.5,9204446.0,Quercus seedling/sp,w
1,6,4,78,0.5,920421.0,Carex sylvatica,
1,6,4,78,5.0,9101619.0,Pteridium aquilinum,
1,6,4,78,0.5,9201588.0,Potentilla erecta,
1,6,4,78,0.5,9205049.0,Luzula campestris/multiflora,
1,7,1,78,20.0,92040.0,Agrostis capillaris,
1,7,1,78,20.0,920121.0,Anthoxanthum odoratum,
1,7,1,78,20.0,920628.0,Deschampsia flexuosa,
1,7,1,78,10.0,920821.0,Festuca ovina agg.,
1,7,1,78,0.5,920878.0,Galium saxatile,
1,7,1,78,0.5,9201413.0,Oxalis acetosella,
1,7,1,78,0.5,9204446.0,Quercus seedling/sp,w
1,7,2,78,0.5,9201960.0,Sorbus aucuparia,w
1,7,2,78,0.5,9202136.0,Vaccinium myrtillus,
1,7,2,78,0.5,9205049.0,Luzula campestris/multiflora,
1,7,5,78,0.5,9101619.0,Pteridium aquilinum,
1,8,1,78,0.5,92035.0,Agrostis canina sens.lat.,
1,8,1,78,70.0,9101619.0,Pteridium aquilinum,
1,8,1,78,0.5,9201728.0,Rubus fruticosus agg.,
1,8,2,78,1.0,920878.0,Galium saxatile,
1,8,2,78,0.5,9201413.0,Oxalis acetosella,
1,8,2,78,0.5,9204446.0,Quercus seedling/sp,w
1,8,3,78,0.5,92040.0,Agrostis capillaris,
1,9,1,78,15.0,92040.0,Agrostis capillaris,
1,9,1,78,20.0,920121.0,Anthoxanthum odoratum,
1,9,1,78,30.0,920628.0,Deschampsia flexuosa,
1,9,1,78,10.0,920821.0,Festuca ovina agg.,
1,9,1,78,1.0,920878.0,Galium saxatile,
1,9,1,78,1.0,9201413.0,Oxalis acetosella,
1,9,1,78,0.5,9201588.0,Potentilla erecta,
1,9,1,78,0.5,9201960.0,Sorbus aucuparia,w
1,9,1,78,0.5,9204446.0,Quercus seedling/sp,w
1,9,2,78,0.5,9101619.0,Pteridium aquilinum,
1,9,2,78,0.5,9201728.0,Rubus fruticosus agg.,
1,9,3,78,5.0,92035.0,Agrostis canina sens.lat.,
1,9,4,78,0.5,920541.0,Conopodium majus,
1,9,4,78,1.0,920984.0,Holcus mollis,
1,9,4,78,0.5,9202136.0,Vaccinium myrtillus,
1,9,5,78,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,10,1,78,30.0,92039.0,Agrostis stolonifera,
1,10,1,78,40.0,920121.0,Anthoxanthum odoratum,
1,10,1,78,1.0,920878.0,Galium saxatile,
1,10,1,78,1.0,9201413.0,Oxalis acetosella,
1,10,1,78,0.5,9204446.0,Quercus seedling/sp,w
1,10,2,78,10.0,92039.0,Agrostis stolonifera,
1,10,2,78,5.0,9101619.0,Pteridium aquilinum,
1,10,3,78,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,10,4,78,0.5,92040.0,Agrostis capillaris,
1,10,4,78,5.0,920821.0,Festuca ovina agg.,
1,10,4,78,1.0,920824.0,Festuca rubra agg.,
1,10,4,78,0.5,9201588.0,Potentilla erecta,
1,10,4,78,0.5,9201728.0,Rubus fruticosus agg.,
1,10,4,78,0.5,9201735.0,Rumex acetosella,
1,10,5,78,5.0,920628.0,Deschampsia flexuosa,
1,10,5,78,0.5,920687.0,Hyacinthoides non-scripta,
1,10,5,78,1.0,920984.0,Holcus mollis,
1,10,5,78,0.5,9201734.0,Rumex acetosa,
1,11,1,78,1.0,9207.0,Achillea millefolium,
1,11,1,78,30.0,92040.0,Agrostis capillaris,
1,11,1,78,5.0,920121.0,Anthoxanthum odoratum,
1,11,1,78,1.0,920322.0,Campanula rotundifolia,
1,11,1,78,1.0,920467.0,Cerastium fontanum,
1,11,1,78,50.0,920821.0,Festuca ovina agg.,
1,11,1,78,1.0,920878.0,Galium saxatile,
1,11,1,78,0.5,9201191.0,Lotus corniculatus,
1,11,1,78,1.0,9201588.0,Potentilla erecta,
1,11,1,78,1.0,9201610.0,Prunella vulgaris,
1,11,1,78,0.5,9201610.0,Prunella vulgaris,
1,11,1,78,0.5,9202136.0,Vaccinium myrtillus,
1,11,1,78,1.0,9205049.0,Luzula campestris/multiflora,
1,11,2,78,1.0,920628.0,Deschampsia flexuosa,
1,11,2,78,1.0,920976.0,Pilosella officinarum,
1,11,4,78,0.5,920309.0,Calluna vulgaris,
1,11,5,78,0.5,9202092.0,Trifolium repens,
1,12,1,78,1.0,920520.0,Cirsium palustre,
1,12,1,78,0.5,920695.0,Epilobium montanum,
1,12,1,78,1.0,920882.0,Galium palustre,
1,12,1,78,40.0,9201067.0,Juncus effusus,
1,12,1,78,10.0,9201307.0,Molinia caerulea,
1,12,1,78,1.0,9202007.0,Stellaria uliginosa,
1,12,1,78,5.0,9202215.0,Viola palustris,
1,12,1,78,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,12,2,78,0.5,920697.0,Epilobium palustre,
1,12,2,78,0.5,920878.0,Galium saxatile,
1,12,2,78,0.5,9204542.0,Myosotis seedling/sp,
1,12,3,78,0.5,910211.0,Athyrium filix-femina,
1,12,3,78,0.5,920640.0,Digitalis purpurea,
1,12,4,78,1.0,92035.0,Agrostis canina sens.lat.,
1,12,4,78,5.0,92039.0,Agrostis stolonifera,
1,12,4,78,0.5,920370.0,Carex echinata,
1,12,4,78,1.0,920983.0,Holcus lanatus,
1,12,4,78,0.5,2000070.0,Cardamine hirsuta/flexuosa,
1,12,4,78,0.5,9201194.0,Lotus pedunculatus,
1,12,4,78,0.5,9201588.0,Potentilla erecta,
1,12,4,78,0.5,9201651.0,Ranunculus flammula,
1,12,4,78,1.0,9202230.0,Wahlenbergia hederacea,
1,12,5,78,1.0,920121.0,Anthoxanthum odoratum,
1,12,5,78,1.0,920628.0,Deschampsia flexuosa,
1,12,5,78,0.5,920744.0,Eriophorum vaginatum,
1,12,5,78,1.0,920824.0,Festuca rubra agg.,
1,12,5,78,0.5,9201344.0,Nardus stricta,
1,12,5,78,0.5,9202136.0,Vaccinium myrtillus,
1,12,5,78,0.5,9205049.0,Luzula campestris/multiflora,
1,13,1,78,1.0,920640.0,Digitalis purpurea,
1,13,1,78,90.0,9101619.0,Pteridium aquilinum,
1,13,1,78,0.5,9204446.0,Quercus seedling/sp,w
1,13,2,78,10.0,92040.0,Agrostis capillaris,
1,13,2,78,0.5,920520.0,Cirsium palustre,
1,13,2,78,10.0,920628.0,Deschampsia flexuosa,
1,13,2,78,5.0,920878.0,Galium saxatile,
1,13,2,78,1.0,9201413.0,Oxalis acetosella,
1,13,3,78,10.0,920121.0,Anthoxanthum odoratum,
1,13,4,78,0.5,9201588.0,Potentilla erecta,
1,14,1,78,15.0,92040.0,Agrostis capillaris,
1,14,1,78,30.0,920121.0,Anthoxanthum odoratum,
1,14,1,78,10.0,920628.0,Deschampsia flexuosa,
1,14,1,78,15.0,920821.0,Festuca ovina agg.,
1,14,1,78,5.0,920878.0,Galium saxatile,
1,14,1,78,55.0,9101619.0,Pteridium aquilinum,
1,14,2,78,1.0,92035.0,Agrostis canina sens.lat.,
1,14,2,78,5.0,9201413.0,Oxalis acetosella,
1,14,2,78,0.5,9201588.0,Potentilla erecta,
1,14,2,78,0.5,9205049.0,Luzula campestris/multiflora,
1,14,3,78,10.0,9201495.0,Poa annua,
1,14,3,78,0.5,9201735.0,Rumex acetosella,
1,14,3,78,0.5,200001595.0,Viola riviniana/reichenbiana,
1,14,4,78,0.5,920467.0,Cerastium fontanum,
1,14,4,78,0.5,9202173.0,Veronica officinalis,
1,14,5,78,0.5,9204446.0,Quercus seedling/sp,w
1,15,1,78,30.0,92039.0,Agrostis stolonifera,
1,15,1,78,5.0,92040.0,Agrostis capillaris,
1,15,1,78,15.0,920121.0,Anthoxanthum odoratum,
1,15,1,78,1.0,920467.0,Cerastium fontanum,
1,15,1,78,5.0,920824.0,Festuca rubra agg.,
1,15,1,78,1.0,920878.0,Galium saxatile,
1,15,1,78,5.0,9201413.0,Oxalis acetosella,
1,15,2,78,1.0,92035.0,Agrostis canina sens.lat.,
1,15,2,78,5.0,9101619.0,Pteridium aquilinum,
1,15,2,78,0.5,9201960.0,Sorbus aucuparia,w
1,15,3,78,1.0,920983.0,Holcus lanatus,
1,15,3,78,0.5,9201588.0,Potentilla erecta,
1,15,3,78,0.5,9202173.0,Veronica officinalis,
1,15,4,78,1.0,9201067.0,Juncus effusus,
1,15,4,78,0.5,9201660.0,Ranunculus repens,
1,15,4,78,0.5,9201735.0,Rumex acetosella,
1,15,4,78,0.5,9202215.0,Viola palustris,
1,15,5,78,0.5,9204446.0,Quercus seedling/sp,w
1,16,1,78,10.0,92040.0,Agrostis capillaris,
1,16,1,78,10.0,920121.0,Anthoxanthum odoratum,
1,16,1,78,10.0,920628.0,Deschampsia flexuosa,
1,16,1,78,10.0,920821.0,Festuca ovina agg.,
1,16,1,78,30.0,920878.0,Galium saxatile,
1,16,1,78,20.0,9101619.0,Pteridium aquilinum,
1,16,1,78,1.0,9201413.0,Oxalis acetosella,
1,16,2,78,1.0,9201588.0,Potentilla erecta,
1,16,2,78,0.5,9201960.0,Sorbus aucuparia,w
1,16,2,78,0.5,9205049.0,Luzula campestris/multiflora,
1,16,4,78,0.5,9202136.0,Vaccinium myrtillus,
1,16,5,78,0.5,9202173.0,Veronica officinalis,
1,1,1,79,1.0,920628.0,Deschampsia flexuosa,
1,1,1,79,20.0,920983.0,Holcus lanatus,
1,1,1,79,5.0,9101619.0,Pteridium aquilinum,
1,1,1,79,0.5,9201067.0,Juncus effusus,
1,1,1,79,1.0,9201728.0,Rubus fruticosus agg.,
1,1,2,79,0.5,92040.0,Agrostis capillaris,
1,1,2,79,0.5,920477.0,Chamerion angustifolium,
1,1,2,79,0.5,9201588.0,Potentilla erecta,
1,1,2,79,0.5,9204446.0,Quercus seedling/sp,w
1,1,2,79,0.5,200001595.0,Viola riviniana/reichenbiana,
1,1,3,79,0.5,920169.0,Arrhenatherum elatius,
1,1,3,79,0.5,920572.0,Crepis capillaris,
1,1,3,79,0.5,9204445.0,Betula seedling/sp,w
1,1,4,79,0.5,9201960.0,Sorbus aucuparia,w
1,2,1,79,5.0,92040.0,Agrostis capillaris,
1,2,1,79,5.0,920309.0,Calluna vulgaris,
1,2,1,79,20.0,920432.0,Castanea sativa,w
1,2,1,79,1.0,920477.0,Chamerion angustifolium,
1,2,1,79,5.0,920628.0,Deschampsia flexuosa,
1,2,1,79,0.5,920983.0,Holcus lanatus,
1,2,1,79,40.0,9101619.0,Pteridium aquilinum,
1,2,1,79,1.0,9201588.0,Potentilla erecta,
1,2,1,79,0.5,9201960.0,Sorbus aucuparia,w
1,2,1,79,1.0,9202560.0,Hieracium 'indeterminate',
1,2,1,79,0.5,9204445.0,Betula seedling/sp,w
1,2,1,79,0.5,9204446.0,Quercus seedling/sp,w
1,2,2,79,1.0,9201307.0,Molinia caerulea,
1,2,2,79,1.0,9201413.0,Oxalis acetosella,
1,2,2,79,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,2,3,79,0.5,920882.0,Galium palustre,
1,2,4,79,0.5,920984.0,Holcus mollis,
1,2,4,79,0.5,9201194.0,Lotus pedunculatus,
1,2,5,79,0.5,920421.0,Carex sylvatica,
1,2,5,79,0.5,200001595.0,Viola riviniana/reichenbiana,
1,3,1,79,20.0,920984.0,Holcus mollis,
1,3,1,79,30.0,9101619.0,Pteridium aquilinum,
1,3,1,79,10.0,9201728.0,Rubus fruticosus agg.,
1,3,1,79,0.5,9201960.0,Sorbus aucuparia,w
1,3,2,79,0.5,910665.0,Dryopteris filix-mas,
1,3,2,79,1.0,920432.0,Castanea sativa,w
1,3,2,79,0.5,920477.0,Chamerion angustifolium,
1,3,2,79,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,3,3,79,0.5,92040.0,Agrostis capillaris,
1,3,3,79,0.5,9201188.0,Lonicera periclymenum,w
1,3,3,79,0.5,9201588.0,Potentilla erecta,
1,3,3,79,0.5,9204445.0,Betula seedling/sp,w
1,3,4,79,0.5,920882.0,Galium palustre,
1,3,4,79,0.5,9201067.0,Juncus effusus,
1,3,4,79,1.0,9201194.0,Lotus pedunculatus,
1,3,4,79,0.5,9201454.0,Phalaris arundinacea,
1,3,4,79,1.0,9201495.0,Poa annua,
1,3,4,79,0.5,9202230.0,Wahlenbergia hederacea,
1,3,5,79,0.5,9204446.0,Quercus seedling/sp,w
1,4,1,79,20.0,920838.0,Fragaria vesca,
1,4,1,79,60.0,9201728.0,Rubus fruticosus agg.,
1,4,1,79,5.0,200001583.0,Dryopteris dilatata/carthusiana,
1,4,1,79,5.0,200001595.0,Viola riviniana/reichenbiana,
1,4,2,79,5.0,92040.0,Agrostis capillaris,
1,4,2,79,20.0,920432.0,Castanea sativa,w
1,4,2,79,1.0,9101619.0,Pteridium aquilinum,
1,4,2,79,0.5,9201188.0,Lonicera periclymenum,w
1,4,2,79,0.5,9201960.0,Sorbus aucuparia,w
1,4,3,79,1.0,910665.0,Dryopteris filix-mas,
1,4,3,79,5.0,920983.0,Holcus lanatus,
1,4,3,79,1.0,9201588.0,Potentilla erecta,
1,4,4,79,0.5,9204445.0,Betula seedling/sp,w
1,4,4,79,0.5,9204446.0,Quercus seedling/sp,w
1,4,5,79,0.5,92046.0,Ajuga reptans,
1,4,5,79,0.5,920520.0,Cirsium palustre,
1,4,5,79,0.5,9201687.0,Rhododendron ponticum,w
1,5,1,79,1.0,920543.0,Convallaria majalis,
1,5,1,79,0.5,920628.0,Deschampsia flexuosa,
1,5,1,79,1.0,9101619.0,Pteridium aquilinum,
1,5,1,79,5.0,9201728.0,Rubus fruticosus agg.,
1,5,2,79,1.0,920432.0,Castanea sativa,w
1,5,2,79,0.5,920687.0,Hyacinthoides non-scripta,
1,5,2,79,1.0,9201188.0,Lonicera periclymenum,w
1,5,2,79,0.5,9201687.0,Rhododendron ponticum,w
1,5,2,79,0.5,9201960.0,Sorbus aucuparia,w
1,5,3,79,0.5,910665.0,Dryopteris filix-mas,
1,5,3,79,1.0,920952.0,Hedera helix,
1,5,3,79,0.5,9202012.0,Stellaria media,
1,5,3,79,0.5,200001595.0,Viola riviniana/reichenbiana,
1,5,4,79,0.5,920838.0,Fragaria vesca,
1,5,4,79,0.5,920931.0,Glechoma hederacea,
1,5,4,79,1.0,9201588.0,Potentilla erecta,
1,5,4,79,1.0,9201951.0,Solidago virgaurea,
1,5,5,79,1.0,92046.0,Ajuga reptans,
1,5,5,79,0.5,920121.0,Anthoxanthum odoratum,
1,5,5,79,1.0,920557.0,Corylus avellana,w
1,6,1,79,70.0,9101619.0,Pteridium aquilinum,
1,6,1,79,50.0,9201728.0,Rubus fruticosus agg.,
1,6,2,79,5.0,9201188.0,Lonicera periclymenum,w
1,6,2,79,0.5,9204446.0,Quercus seedling/sp,w
1,6,2,79,5.0,200001583.0,Dryopteris dilatata/carthusiana,
1,6,3,79,5.0,920628.0,Deschampsia flexuosa,
1,6,3,79,0.5,920952.0,Hedera helix,
1,6,4,79,0.5,92040.0,Agrostis capillaris,
1,6,4,79,0.5,920983.0,Holcus lanatus,
1,6,5,79,0.5,920432.0,Castanea sativa,w
1,6,5,79,0.5,920687.0,Hyacinthoides non-scripta,
1,7,1,79,50.0,920628.0,Deschampsia flexuosa,
1,7,1,79,90.0,9101619.0,Pteridium aquilinum,
1,7,2,79,0.5,920810.0,Fagus sylvatica,w
1,7,2,79,1.0,9201188.0,Lonicera periclymenum,w
1,7,2,79,0.5,9204446.0,Quercus seedling/sp,w
1,7,3,79,0.5,9201484.0,Pinus sylvestris,w
1,7,3,79,1.0,9201728.0,Rubus fruticosus agg.,
1,7,4,79,0.5,9201960.0,Sorbus aucuparia,w
1,8,1,79,5.0,920432.0,Castanea sativa,w
1,8,1,79,1.0,920687.0,Hyacinthoides non-scripta,
1,8,1,79,20.0,9201188.0,Lonicera periclymenum,w
1,8,1,79,1.0,9201413.0,Oxalis acetosella,
1,8,1,79,50.0,9201728.0,Rubus fruticosus agg.,
1,8,1,79,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,8,2,79,0.5,910244.0,Blechnum spicant,
1,8,2,79,5.0,920628.0,Deschampsia flexuosa,
1,8,3,79,0.5,9201023.0,Ilex aquifolium,w
1,8,3,79,0.5,9201960.0,Sorbus aucuparia,w
1,8,5,79,0.5,9204446.0,Quercus seedling/sp,w
1,9,1,79,1.0,920687.0,Hyacinthoides non-scripta,
1,9,1,79,1.0,9101619.0,Pteridium aquilinum,
1,9,1,79,0.5,9201023.0,Ilex aquifolium,w
1,9,1,79,1.0,9201413.0,Oxalis acetosella,
1,9,1,79,50.0,9201728.0,Rubus fruticosus agg.,
1,9,4,79,0.5,9204446.0,Quercus seedling/sp,w
1,9,4,79,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,10,1,79,1.0,920687.0,Hyacinthoides non-scripta,
1,10,1,79,10.0,920984.0,Holcus mollis,
1,10,1,79,80.0,9101619.0,Pteridium aquilinum,
1,10,1,79,20.0,9201188.0,Lonicera periclymenum,w
