,SITE,PLOT,BRC,DBH_class,Count,Yr,BRC names,Woody
25085,93,12,9205155,3,5,2,Picea sp,w
25086,93,12,92077,4,1,1,Alnus glutinosa,w
25087,93,12,9205155,4,2,2,Picea sp,w
25088,93,12,920841,4,4,1,Fraxinus excelsior (c),w
25089,93,12,9205155,5,1,2,Picea sp,w
25090,93,12,920841,5,3,1,Fraxinus excelsior (c),w
25091,93,12,920841,6,1,1,Fraxinus excelsior (c),w
25092,93,12,9205155,6,3,2,Picea sp,w
25093,93,12,9205155,7,1,2,Picea sp,w
25094,93,12,9205155,8,1,2,Picea sp,w
25095,93,12,920841,9,1,2,Fraxinus excelsior (c),w
25096,93,13,9205,1,2,1,Acer pseudoplatanus,w
25097,93,13,920557,1,62,2,Corylus avellana,w
25098,93,13,920557,1,76,1,Corylus avellana,w
25099,93,13,9203,2,1,1,Acer campestre,w
25100,93,13,920841,2,1,1,Fraxinus excelsior (c),w
25101,93,13,9204445,2,1,1,Betula seedling/sp,w
25102,93,13,920557,2,16,1,Corylus avellana,w
25103,93,13,920557,2,20,2,Corylus avellana,w
25104,93,13,9203,3,1,1,Acer campestre,w
25105,93,13,920841,3,1,1,Fraxinus excelsior (c),w
25106,93,13,9204445,3,1,1,Betula seedling/sp,w
25107,93,13,920569,3,2,1,Crataegus monogyna,w
25108,93,13,920557,3,4,2,Corylus avellana,w
25109,93,13,9204445,4,1,1,Betula seedling/sp,w
25110,93,13,9204314,4,1,2,Ulmus sp.,w
25111,93,13,9204445,5,1,1,Betula seedling/sp,w
25112,93,13,920841,6,1,1,Fraxinus excelsior (c),w
25113,93,13,9204314,6,1,2,Ulmus sp.,w
25114,93,13,920841,12,1,2,Fraxinus excelsior (c),w
25115,93,14,920810,1,3,1,Fagus sylvatica,w
25116,93,14,9205,1,6,2,Acer pseudoplatanus,w
25117,93,14,9201815,1,54,2,Sambucus nigra,w
25118,93,14,9204446,2,1,1,Quercus seedling/sp,w
25119,93,14,920841,2,2,1,Fraxinus excelsior (c),w
25120,93,14,920841,2,2,2,Fraxinus excelsior (c),w
25121,93,14,9201815,2,2,2,Sambucus nigra,w
25122,93,14,9204445,3,1,1,Betula seedling/sp,w
25123,93,14,9204446,3,1,1,Quercus seedling/sp,w
25124,93,14,920810,3,2,1,Fagus sylvatica,w
25125,93,14,920841,3,6,2,Fraxinus excelsior (c),w
25126,93,14,920841,4,2,1,Fraxinus excelsior (c),w
25127,93,14,920841,4,8,2,Fraxinus excelsior (c),w
25128,93,14,920841,5,1,1,Fraxinus excelsior (c),w
25129,93,14,9204445,5,2,1,Betula seedling/sp,w
25130,93,14,9204445,6,1,1,Betula seedling/sp,w
25131,93,14,9204446,6,1,1,Quercus seedling/sp,w
25132,93,14,920841,7,1,1,Fraxinus excelsior (c),w
25133,93,14,9204445,7,1,1,Betula seedling/sp,w
25134,93,15,920810,1,2,2,Fagus sylvatica,w
25135,93,15,9201023,1,2,2,Ilex aquifolium,w
25136,93,15,9201023,1,4,2,Ilex aquifolium,w
25137,93,15,920841,1,8,2,Fraxinus excelsior (c),w
25138,93,15,9201815,1,12,2,Sambucus nigra,w
25139,93,15,920557,1,28,1,Corylus avellana,w
25140,93,15,9205,1,28,2,Acer pseudoplatanus,w
25141,93,15,9201960,2,1,1,Sorbus aucuparia,w
25142,93,15,9201023,2,1,2,Ilex aquifolium,w
25143,93,15,9204445,2,2,1,Betula seedling/sp,w
25144,93,15,920810,2,3,2,Fagus sylvatica,w
25145,93,15,9201960,2,5,2,Sorbus aucuparia,w
25146,93,15,9205,2,11,2,Acer pseudoplatanus,w
25147,93,15,920841,3,1,1,Fraxinus excelsior (c),w
25148,93,15,9205,3,3,2,Acer pseudoplatanus,w
25149,93,15,9201549,4,1,1,Populus alba,w
25150,93,15,9204445,4,2,1,Betula seedling/sp,w
25151,93,15,9205,4,4,2,Acer pseudoplatanus,w
25152,93,15,9204445,5,4,1,Betula seedling/sp,w
25153,93,15,9204445,7,1,1,Betula seedling/sp,w
25154,93,15,9204446,7,1,1,Quercus seedling/sp,w
25155,93,16,9205,1,1,1,Acer pseudoplatanus,w
25156,93,16,920810,1,2,1,Fagus sylvatica,w
25157,93,16,920841,1,2,2,Fraxinus excelsior (c),w
25158,93,16,9201815,1,4,1,Sambucus nigra,w
25159,93,16,9201960,1,4,1,Sorbus aucuparia,w
25160,93,16,920841,1,4,2,Fraxinus excelsior (c),w
25161,93,16,9201023,1,4,2,Ilex aquifolium,w
25162,93,16,9201023,1,8,2,Ilex aquifolium,w
25163,93,16,920841,1,24,1,Fraxinus excelsior (c),w
25164,93,16,920557,1,24,2,Corylus avellana,w
25165,93,16,9205,1,34,1,Acer pseudoplatanus,w
25166,93,16,920557,1,38,1,Corylus avellana,w
25167,93,16,9205,2,2,1,Acer pseudoplatanus,w
25168,93,16,920557,2,2,2,Corylus avellana,w
25169,93,16,920557,2,4,1,Corylus avellana,w
25170,93,16,9201960,4,1,2,Sorbus aucuparia,w
25171,93,16,920841,5,1,2,Fraxinus excelsior (c),w
25172,93,16,9204445,5,1,2,Betula seedling/sp,w
25173,93,16,920841,6,1,1,Fraxinus excelsior (c),w
25174,93,16,9201960,6,1,1,Sorbus aucuparia,w
25175,93,16,9204445,6,1,2,Betula seedling/sp,w
25176,93,16,920841,7,1,2,Fraxinus excelsior (c),w
25177,93,16,9204445,7,2,2,Betula seedling/sp,w
25178,93,16,9204446,9,1,2,Quercus seedling/sp,w
25179,93,16,9204445,11,1,2,Betula seedling/sp,w
25180,93,16,920810,13,2,1,Fagus sylvatica,w
25181,93,16,920841,14,1,2,Fraxinus excelsior (c),w
25182,94,1,920810,1,1,2,Fagus sylvatica,w
25183,94,1,9201960,1,1,2,Sorbus aucuparia,w
25184,94,1,9201960,1,2,1,Sorbus aucuparia,w
25185,94,1,9204445,1,2,1,Betula seedling/sp,w
25186,94,1,9205,1,3,2,Acer pseudoplatanus,w
25187,94,1,920841,1,4,1,Fraxinus excelsior (c),w
25188,94,1,9201023,1,4,2,Ilex aquifolium,w
25189,94,1,9205,1,6,1,Acer pseudoplatanus,w
25190,94,1,9201675,1,8,1,Rhamnus cathartica,w
25191,94,1,9205,1,12,2,Acer pseudoplatanus,w
25192,94,1,920810,1,16,1,Fagus sylvatica,w
25193,94,1,920810,1,26,2,Fagus sylvatica,w
25194,94,1,9204445,2,1,1,Betula seedling/sp,w
25195,94,1,9201611,2,1,2,Prunus avium,w
25196,94,1,9205,2,3,2,Acer pseudoplatanus,w
25197,94,1,920810,2,4,2,Fagus sylvatica,w
25198,94,1,9201611,3,1,2,Prunus avium,w
25199,94,1,920810,5,1,1,Fagus sylvatica,w
25200,94,1,920810,12,1,1,Fagus sylvatica,w
25201,94,1,920810,14,1,2,Fagus sylvatica,w
25202,94,1,920810,18,1,2,Fagus sylvatica,w
25203,94,2,9201023,1,1,2,Ilex aquifolium,w
25204,94,2,9205,1,2,1,Acer pseudoplatanus,w
25205,94,2,9201023,1,2,2,Ilex aquifolium,w
25206,94,2,9201960,1,2,2,Sorbus aucuparia,w
25207,94,2,920557,1,4,1,Corylus avellana,w
25208,94,2,920810,1,4,2,Fagus sylvatica,w
25209,94,2,920557,1,8,2,Corylus avellana,w
25210,94,2,9201815,1,26,1,Sambucus nigra,w
25211,94,2,920810,1,28,2,Fagus sylvatica,w
25212,94,2,9201611,2,1,2,Prunus avium,w
25213,94,2,920810,2,7,2,Fagus sylvatica,w
25214,94,2,920810,3,1,2,Fagus sylvatica,w
25215,94,2,920810,8,1,2,Fagus sylvatica,w
25216,94,2,920810,9,1,2,Fagus sylvatica,w
25217,94,2,920810,10,2,1,Fagus sylvatica,w
25218,94,2,920810,12,1,2,Fagus sylvatica,w
25219,94,2,920810,14,1,2,Fagus sylvatica,w
25220,94,3,920569,1,2,1,Crataegus monogyna,w
25221,94,3,920810,1,2,1,Fagus sylvatica,w
25222,94,3,920810,1,4,1,Fagus sylvatica,w
25223,94,3,9201023,1,4,1,Ilex aquifolium,w
25224,94,3,920428,1,4,2,Carpinus betulus,w
25225,94,3,9205,2,1,2,Acer pseudoplatanus,w
25226,94,3,920428,2,1,2,Carpinus betulus,w
25227,94,3,9201960,2,1,2,Sorbus aucuparia,w
25228,94,3,920810,3,2,1,Fagus sylvatica,w
25229,94,3,9201960,3,3,2,Sorbus aucuparia,w
25230,94,3,920810,4,1,1,Fagus sylvatica,w
25231,94,3,920841,4,1,1,Fraxinus excelsior (c),w
25232,94,3,9201788,4,1,2,Salix caprea,w
25233,94,3,920810,5,1,2,Fagus sylvatica,w
25234,94,3,920810,7,1,1,Fagus sylvatica,w
25235,94,3,920810,8,1,1,Fagus sylvatica,w
25236,94,3,920810,8,1,2,Fagus sylvatica,w
25237,94,3,920810,10,1,1,Fagus sylvatica,w
25238,94,3,9204446,10,1,1,Quercus seedling/sp,w
25239,94,3,9204446,12,1,1,Quercus seedling/sp,w
25240,94,3,920810,13,1,2,Fagus sylvatica,w
25241,94,4,9204446,1,1,2,Quercus seedling/sp,w
25242,94,4,9201960,1,2,1,Sorbus aucuparia,w
25243,94,4,9205,1,2,2,Acer pseudoplatanus,w
25244,94,4,9201960,1,2,2,Sorbus aucuparia,w
25245,94,4,920810,1,5,2,Fagus sylvatica,w
25246,94,4,9201960,1,6,2,Sorbus aucuparia,w
25247,94,4,9205,1,10,2,Acer pseudoplatanus,w
25248,94,4,920810,1,106,2,Fagus sylvatica,w
25249,94,4,9204446,2,1,2,Quercus seedling/sp,w
25250,94,4,9205,2,2,2,Acer pseudoplatanus,w
25251,94,4,9201960,2,3,2,Sorbus aucuparia,w
25252,94,4,920810,2,5,2,Fagus sylvatica,w
25253,94,4,9201960,3,1,2,Sorbus aucuparia,w
25254,94,4,9205,3,3,2,Acer pseudoplatanus,w
25255,94,4,920810,4,1,1,Fagus sylvatica,w
25256,94,4,9201960,4,1,2,Sorbus aucuparia,w
25257,94,4,920810,6,2,1,Fagus sylvatica,w
25258,94,4,920810,8,1,1,Fagus sylvatica,w
25259,94,4,920810,9,1,1,Fagus sylvatica,w
25260,94,4,920810,11,1,2,Fagus sylvatica,w
25261,94,5,9201023,1,1,1,Ilex aquifolium,w
25262,94,5,9204445,1,2,1,Betula seedling/sp,w
25263,94,5,920810,1,2,2,Fagus sylvatica,w
25264,94,5,920810,1,4,1,Fagus sylvatica,w
25265,94,5,9204446,1,8,1,Quercus seedling/sp,w
25266,94,5,9201023,1,8,2,Ilex aquifolium,w
25267,94,5,9201789,1,14,1,Salix cinerea,w
25268,94,5,9201023,1,24,1,Ilex aquifolium,w
25269,94,5,920810,1,156,1,Fagus sylvatica,w
25270,94,5,9201023,2,1,1,Ilex aquifolium,w
25271,94,5,920810,2,1,2,Fagus sylvatica,w
25272,94,5,920810,2,2,1,Fagus sylvatica,w
25273,94,5,920810,4,2,2,Fagus sylvatica,w
25274,94,5,920810,6,1,2,Fagus sylvatica,w
25275,94,5,920810,8,1,1,Fagus sylvatica,w
25276,94,6,920810,1,1,1,Fagus sylvatica,w
25277,94,6,9201960,1,2,1,Sorbus aucuparia,w
25278,94,6,9204445,1,2,1,Betula seedling/sp,w
25279,94,6,920810,1,2,2,Fagus sylvatica,w
25280,94,6,9201023,1,2,2,Ilex aquifolium,w
25281,94,6,9201023,1,24,2,Ilex aquifolium,w
25282,94,6,920810,1,30,2,Fagus sylvatica,w
25283,94,6,9204446,2,2,2,Quercus seedling/sp,w
25284,94,6,920810,2,10,2,Fagus sylvatica,w
25285,94,6,920810,3,5,2,Fagus sylvatica,w
25286,94,6,9204445,5,1,2,Betula seedling/sp,w
25287,94,6,920810,7,1,1,Fagus sylvatica,w
25288,94,6,920810,8,2,1,Fagus sylvatica,w
25289,94,6,920810,9,2,1,Fagus sylvatica,w
25290,94,6,920810,10,1,2,Fagus sylvatica,w
25291,94,6,920810,11,1,2,Fagus sylvatica,w
25292,94,7,9204445,1,1,2,Betula seedling/sp,w
25293,94,7,9204446,1,2,2,Quercus seedling/sp,w
25294,94,7,9204445,1,4,2,Betula seedling/sp,w
25295,94,7,920810,1,8,2,Fagus sylvatica,w
25296,94,7,920810,1,12,1,Fagus sylvatica,w
25297,94,7,9201023,1,12,2,Ilex aquifolium,w
25298,94,7,920810,1,72,2,Fagus sylvatica,w
25299,94,7,9204445,2,1,2,Betula seedling/sp,w
25300,94,7,9204446,2,1,2,Quercus seedling/sp,w
25301,94,7,920810,2,18,2,Fagus sylvatica,w
25302,94,7,920810,3,1,2,Fagus sylvatica,w
25303,94,7,9204445,3,1,2,Betula seedling/sp,w
25304,94,7,9204446,3,1,2,Quercus seedling/sp,w
25305,94,7,920810,7,3,1,Fagus sylvatica,w
25306,94,7,920810,8,3,1,Fagus sylvatica,w
25307,94,7,920810,9,1,2,Fagus sylvatica,w
25308,94,8,920810,1,3,2,Fagus sylvatica,w
25309,94,8,9205,1,4,1,Acer pseudoplatanus,w
25310,94,8,920810,1,6,2,Fagus sylvatica,w
25311,94,8,920810,1,10,1,Fagus sylvatica,w
25312,94,8,9201675,1,20,1,Rhamnus cathartica,w
25313,94,8,9205,2,1,2,Acer pseudoplatanus,w
25314,94,8,920810,2,12,2,Fagus sylvatica,w
25315,94,8,920810,3,1,1,Fagus sylvatica,w
25316,94,8,9205,3,1,2,Acer pseudoplatanus,w
25317,94,8,920810,3,7,2,Fagus sylvatica,w
25318,94,8,920810,4,1,1,Fagus sylvatica,w
25319,94,8,9201611,4,1,2,Prunus avium,w
25320,94,8,920810,4,2,2,Fagus sylvatica,w
25321,94,8,920810,5,1,1,Fagus sylvatica,w
25322,94,8,920810,7,3,1,Fagus sylvatica,w
25323,94,8,920810,8,1,1,Fagus sylvatica,w
25324,94,9,920810,1,1,2,Fagus sylvatica,w
25325,94,9,920569,1,2,2,Crataegus monogyna,w
25326,94,9,9201611,1,2,2,Prunus avium,w
25327,94,9,920810,2,2,2,Fagus sylvatica,w
25328,94,9,9201611,3,1,2,Prunus avium,w
25329,94,9,9204445,3,1,2,Betula seedling/sp,w
25330,94,9,9201611,4,1,2,Prunus avium,w
25331,94,9,920810,6,1,1,Fagus sylvatica,w
25332,94,9,920810,7,1,1,Fagus sylvatica,w
25333,94,9,920810,8,1,1,Fagus sylvatica,w
25334,94,9,920810,9,1,1,Fagus sylvatica,w
25335,94,10,920810,1,2,1,Fagus sylvatica,w
25336,94,10,920557,1,2,2,Corylus avellana,w
25337,94,10,9204446,1,2,2,Quercus seedling/sp,w
25338,94,10,920841,1,4,1,Fraxinus excelsior (c),w
25339,94,10,9205,2,1,2,Acer pseudoplatanus,w
25340,94,10,9204446,2,4,2,Quercus seedling/sp,w
25341,94,10,9204446,3,1,2,Quercus seedling/sp,w
25342,94,10,9201023,3,2,1,Ilex aquifolium,w
25343,94,10,920810,4,1,1,Fagus sylvatica,w
25344,94,10,920810,6,1,1,Fagus sylvatica,w
25345,94,10,920810,9,1,1,Fagus sylvatica,w
25346,94,10,920810,10,1,1,Fagus sylvatica,w
25347,94,10,9204446,11,1,2,Quercus seedling/sp,w
25348,94,10,9204446,12,1,2,Quercus seedling/sp,w
25349,94,10,920810,12,2,1,Fagus sylvatica,w
25350,94,10,920810,13,1,1,Fagus sylvatica,w
25351,94,11,920569,1,2,2,Crataegus monogyna,w
25352,94,11,920810,1,2,2,Fagus sylvatica,w
25353,94,11,9204445,1,2,2,Betula seedling/sp,w
25354,94,11,920810,1,4,2,Fagus sylvatica,w
25355,94,11,9205,2,1,2,Acer pseudoplatanus,w
25356,94,11,9204445,2,1,2,Betula seedling/sp,w
25357,94,11,920810,3,1,2,Fagus sylvatica,w
25358,94,11,9204442,4,2,2,Larix sp.,w
25359,94,11,920810,6,1,1,Fagus sylvatica,w
25360,94,11,920810,7,1,2,Fagus sylvatica,w
25361,94,11,9201611,7,1,2,Prunus avium,w
25362,94,11,920810,7,2,1,Fagus sylvatica,w
25363,94,11,920810,9,3,1,Fagus sylvatica,w
25364,94,12,9205,1,1,2,Acer pseudoplatanus,w
25365,94,12,9204446,1,2,2,Quercus seedling/sp,w
25366,94,12,9205,1,152,1,Acer pseudoplatanus,w
25367,94,12,9205,2,1,2,Acer pseudoplatanus,w
25368,94,12,920810,8,1,1,Fagus sylvatica,w
25369,94,12,920810,9,2,1,Fagus sylvatica,w
25370,94,12,920810,10,1,1,Fagus sylvatica,w
25371,94,13,920548,1,2,2,Cornus sanguinea,w
25372,94,13,920569,1,2,2,Crataegus monogyna,w
25373,94,13,9204446,1,4,2,Quercus seedling/sp,w
25374,94,13,9201788,1,12,2,Salix caprea,w
25375,94,13,9205,1,14,2,Acer pseudoplatanus,w
25376,94,13,9205,1,38,1,Acer pseudoplatanus,w
25377,94,13,9202039,2,1,2,Taxus baccata,w
25378,94,13,9205,2,2,2,Acer pseudoplatanus,w
25379,94,13,9201960,2,2,2,Sorbus aucuparia,w
25380,94,13,9205,3,1,2,Acer pseudoplatanus,w
25381,94,13,9204445,3,1,2,Betula seedling/sp,w
25382,94,13,9202039,4,1,2,Taxus baccata,w
25383,94,13,9202039,5,1,2,Taxus baccata,w
25384,94,13,920810,6,1,1,Fagus sylvatica,w
25385,94,13,920810,8,1,1,Fagus sylvatica,w
25386,94,13,920810,12,1,1,Fagus sylvatica,w
25387,94,14,9201023,1,6,2,Ilex aquifolium,w
25388,94,14,920810,1,10,2,Fagus sylvatica,w
25389,94,14,9205,1,16,1,Acer pseudoplatanus,w
25390,94,14,920810,3,1,1,Fagus sylvatica,w
25391,94,14,920810,6,1,1,Fagus sylvatica,w
25392,94,14,920810,8,1,1,Fagus sylvatica,w
25393,94,14,920810,10,1,1,Fagus sylvatica,w
25394,94,14,920810,10,1,2,Fagus sylvatica,w
25395,94,14,920810,11,1,2,Fagus sylvatica,w
25396,94,15,920810,1,1,2,Fagus sylvatica,w
25397,94,15,9201023,1,2,1,Ilex aquifolium,w
25398,94,15,9201023,1,4,1,Ilex aquifolium,w
25399,94,15,9204446,1,4,2,Quercus seedling/sp,w
25400,94,15,9204445,2,1,2,Betula seedling/sp,w
25401,94,15,9204446,3,2,2,Quercus seedling/sp,w
25402,94,15,9204446,4,1,2,Quercus seedling/sp,w
25403,94,15,920810,10,1,1,Fagus sylvatica,w
25404,94,15,920810,12,1,1,Fagus sylvatica,w
25405,94,15,920810,13,1,1,Fagus sylvatica,w
25406,94,16,920810,1,6,2,Fagus sylvatica,w
25407,94,16,920810,1,8,1,Fagus sylvatica,w
25408,94,16,9204445,2,1,1,Betula seedling/sp,w
25409,94,16,920810,2,2,2,Fagus sylvatica,w
25410,94,16,920810,6,1,2,Fagus sylvatica,w
25411,94,16,920810,9,1,1,Fagus sylvatica,w
25412,94,16,920810,10,1,2,Fagus sylvatica,w
25413,94,16,920810,12,1,2,Fagus sylvatica,w
25414,94,16,920810,13,1,2,Fagus sylvatica,w
25415,51,14,920841,7,2,2,Fraxinus excelsior (c),w
25416,51,14,9205,7,4,2,Acer pseudoplatanus,w
25417,51,14,9204446,7,4,2,Quercus seedling/sp,w
25418,51,14,9204446,8,2,2,Quercus seedling/sp,w
25419,51,15,9205,1,4,2,Acer pseudoplatanus,w
25420,51,15,920557,1,32,2,Corylus avellana,w
25421,51,15,9205,2,8,2,Acer pseudoplatanus,w
25422,51,15,9205,3,2,2,Acer pseudoplatanus,w
25423,51,15,920841,4,2,2,Fraxinus excelsior (c),w
25424,51,15,9205,4,4,2,Acer pseudoplatanus,w
25425,51,15,9205,5,2,2,Acer pseudoplatanus,w
25426,95,1,9201788,2,1,1,Salix caprea,w
25427,95,1,920810,12,1,1,Fagus sylvatica,w
25428,95,1,920810,13,1,1,Fagus sylvatica,w
25429,95,1,920810,14,1,1,Fagus sylvatica,w
25430,95,1,920810,15,1,1,Fagus sylvatica,w
25431,95,1,920810,17,1,1,Fagus sylvatica,w
25432,95,2,9201023,1,6,1,Ilex aquifolium,w
25433,95,2,9201960,3,1,1,Sorbus aucuparia,w
25434,95,2,920810,4,1,1,Fagus sylvatica,w
25435,95,2,9204446,6,1,1,Quercus seedling/sp,w
25436,95,2,9204445,8,1,1,Betula seedling/sp,w
25437,95,3,920810,1,1,1,Fagus sylvatica,w
25438,95,3,920810,4,1,1,Fagus sylvatica,w
25439,95,3,920810,5,1,1,Fagus sylvatica,w
25440,95,3,9204546,5,1,1,Pinus sp./seedling,w
25441,95,3,920841,8,1,1,Fraxinus excelsior (c),w
25442,95,3,9205,8,2,1,Acer pseudoplatanus,w
25443,95,3,920810,10,1,1,Fagus sylvatica,w
25444,95,3,920810,11,1,1,Fagus sylvatica,w
25445,95,3,920810,17,1,1,Fagus sylvatica,w
25446,95,4,9201023,1,20,1,Ilex aquifolium,w
25447,95,4,9201023,2,1,1,Ilex aquifolium,w
25448,95,4,9201023,3,4,1,Ilex aquifolium,w
25449,95,4,9201023,4,3,1,Ilex aquifolium,w
25450,95,4,920841,5,1,1,Fraxinus excelsior (c),w
25451,95,4,9204446,6,1,1,Quercus seedling/sp,w
25452,51,15,920841,5,2,2,Fraxinus excelsior (c),w
25453,51,15,9205,6,8,2,Acer pseudoplatanus,w
25454,51,15,920841,7,2,2,Fraxinus excelsior (c),w
25455,51,15,9205,8,2,2,Acer pseudoplatanus,w
25456,51,15,920841,8,2,2,Fraxinus excelsior (c),w
25457,51,15,9205,9,2,2,Acer pseudoplatanus,w
25458,51,15,9205,10,2,2,Acer pseudoplatanus,w
25459,51,16,9205,1,4,2,Acer pseudoplatanus,w
25460,51,16,9205,1,8,2,Acer pseudoplatanus,w
25461,51,16,920557,1,44,2,Corylus avellana,w
25462,51,16,920569,2,2,2,Crataegus monogyna,w
25463,51,16,9205,2,4,2,Acer pseudoplatanus,w
25464,51,16,920841,2,6,2,Fraxinus excelsior (c),w
25465,51,16,920557,2,16,2,Corylus avellana,w
25466,51,16,920841,3,2,2,Fraxinus excelsior (c),w
25467,51,16,9205,4,2,2,Acer pseudoplatanus,w
25468,51,16,920841,4,6,2,Fraxinus excelsior (c),w
25469,51,16,920841,5,2,2,Fraxinus excelsior (c),w
25470,51,16,9205,6,4,2,Acer pseudoplatanus,w
25471,51,16,920841,7,2,2,Fraxinus excelsior (c),w
25472,51,16,9205,10,2,2,Acer pseudoplatanus,w
25473,60,1,9202039,1,1,2,Taxus baccata,w
25474,60,1,920557,1,26,2,Corylus avellana,w
25475,60,1,920557,2,12,2,Corylus avellana,w
25476,60,1,9202039,3,4,2,Taxus baccata,w
25477,60,1,920841,6,1,2,Fraxinus excelsior (c),w
25478,60,1,9202039,6,1,2,Taxus baccata,w
25479,60,1,9204446,6,1,2,Quercus seedling/sp,w
25480,60,1,9202039,7,1,2,Taxus baccata,w
25481,60,1,9202039,8,1,2,Taxus baccata,w
25482,60,1,9202039,9,2,2,Taxus baccata,w
25483,60,1,9202039,10,1,2,Taxus baccata,w
25484,60,3,9202039,1,1,2,Taxus baccata,w
25485,60,3,9205289,1,1,2,Tilia sp.,w
25486,60,3,920841,1,2,2,Fraxinus excelsior (c),w
25487,60,3,920557,1,8,2,Corylus avellana,w
25488,60,3,9201023,1,10,2,Ilex aquifolium,w
25489,60,3,9202039,1,34,2,Taxus baccata,w
25490,60,3,920557,1,40,2,Corylus avellana,w
25491,60,3,9201023,2,1,2,Ilex aquifolium,w
25492,60,3,9201960,2,1,2,Sorbus aucuparia,w
25493,95,4,9204446,7,1,1,Quercus seedling/sp,w
25494,95,4,920810,16,1,1,Fagus sylvatica,w
25495,95,4,920810,17,1,1,Fagus sylvatica,w
25496,95,5,920569,1,1,1,Crataegus monogyna,w
25497,95,5,920557,1,6,1,Corylus avellana,w
25498,95,5,920810,1,13,1,Fagus sylvatica,w
25499,95,5,920569,2,1,1,Crataegus monogyna,w
25500,95,5,9204445,2,1,1,Betula seedling/sp,w
25501,95,5,920810,2,2,1,Fagus sylvatica,w
25502,95,5,920569,3,1,1,Crataegus monogyna,w
25503,95,5,920569,4,1,1,Crataegus monogyna,w
25504,95,5,9204445,7,1,1,Betula seedling/sp,w
25505,95,5,920810,21,1,1,Fagus sylvatica,w
25506,95,7,920569,3,1,1,Crataegus monogyna,w
25507,95,7,9201960,3,1,1,Sorbus aucuparia,w
25508,95,7,9201960,5,1,1,Sorbus aucuparia,w
25509,95,7,920841,7,1,1,Fraxinus excelsior (c),w
25510,95,7,920841,8,1,1,Fraxinus excelsior (c),w
25511,95,8,920569,1,2,1,Crataegus monogyna,w
25512,95,8,920841,1,4,1,Fraxinus excelsior (c),w
25513,95,8,9204445,1,18,1,Betula seedling/sp,w
25514,95,8,9202185,1,20,1,Viburnum opulus,w
25515,95,8,920557,1,30,1,Corylus avellana,w
25516,95,8,920569,2,1,1,Crataegus monogyna,w
25517,95,8,920841,3,1,1,Fraxinus excelsior (c),w
25518,95,8,9204445,3,1,1,Betula seedling/sp,w
25519,95,8,9205,4,1,1,Acer pseudoplatanus,w
25520,95,8,9204445,4,1,1,Betula seedling/sp,w
25521,95,8,920841,4,3,1,Fraxinus excelsior (c),w
25522,95,8,920841,5,2,1,Fraxinus excelsior (c),w
25523,95,8,9201960,6,1,1,Sorbus aucuparia,w
25524,95,8,9204446,6,1,1,Quercus seedling/sp,w
25525,95,8,920841,6,2,1,Fraxinus excelsior (c),w
25526,95,8,9205,8,1,1,Acer pseudoplatanus,w
25527,95,9,9204445,6,1,1,Betula seedling/sp,w
25528,95,10,9201023,1,11,1,Ilex aquifolium,w
25529,95,10,9201023,2,1,1,Ilex aquifolium,w
25530,95,10,9201960,3,1,1,Sorbus aucuparia,w
25531,60,3,920841,2,3,2,Fraxinus excelsior (c),w
25532,60,3,9205289,2,4,2,Tilia sp.,w
25533,60,3,9202039,2,8,2,Taxus baccata,w
25534,60,3,920557,2,24,2,Corylus avellana,w
25535,60,3,920841,3,1,2,Fraxinus excelsior (c),w
25536,60,3,9201960,3,1,2,Sorbus aucuparia,w
25537,60,3,920557,3,2,2,Corylus avellana,w
25538,60,3,9202039,3,3,2,Taxus baccata,w
25539,60,3,9205289,4,2,2,Tilia sp.,w
25540,60,3,9202039,4,3,2,Taxus baccata,w
25541,60,3,9205289,5,2,2,Tilia sp.,w
25542,60,3,920841,6,1,2,Fraxinus excelsior (c),w
25543,60,3,9205289,6,1,2,Tilia sp.,w
25544,60,3,9204445,7,1,2,Betula seedling/sp,w
25545,60,3,9204446,7,1,2,Quercus seedling/sp,w
25546,60,3,9202039,8,1,2,Taxus baccata,w
25547,60,3,9204446,8,1,2,Quercus seedling/sp,w
25548,60,3,9202039,9,1,2,Taxus baccata,w
25549,60,4,920569,1,2,2,Crataegus monogyna,w
25550,60,4,9201616,1,2,2,Prunus padus,w
25551,60,4,920841,1,4,2,Fraxinus excelsior (c),w
25552,60,4,920841,1,6,2,Fraxinus excelsior (c),w
25553,60,4,9202119,1,6,2,Ulmus glabra,w
25554,60,4,9205,1,8,2,Acer pseudoplatanus,w
25555,60,4,920762,1,12,2,Euonymus europaeus,w
25556,60,4,9205289,1,18,2,Tilia sp.,w
25557,60,4,920557,1,34,2,Corylus avellana,w
25558,60,4,920841,2,1,2,Fraxinus excelsior (c),w
25559,60,4,9204446,2,1,2,Quercus seedling/sp,w
25560,60,4,9205289,2,4,2,Tilia sp.,w
25561,95,10,9201023,4,1,1,Ilex aquifolium,w
25562,95,10,9201960,5,1,1,Sorbus aucuparia,w
25563,95,10,9201960,6,2,1,Sorbus aucuparia,w
25564,95,10,9204445,7,1,1,Betula seedling/sp,w
25565,95,10,9204445,8,1,1,Betula seedling/sp,w
25566,95,11,9201023,1,12,1,Ilex aquifolium,w
25567,95,11,9201023,2,6,1,Ilex aquifolium,w
25568,95,11,9201023,3,2,1,Ilex aquifolium,w
25569,95,11,9201023,4,1,1,Ilex aquifolium,w
25570,95,11,9201023,5,1,1,Ilex aquifolium,w
