Site,Plot,alpha,cover,allelos,lba,som,pH,amtrees,amcover,nvc,ms,flag
17.0,14.0,25,46.0,5.0,1.580613804,13.44,7.3,581.1946409141117,6.0,W8,am,t
17.0,15.0,19,15.5,1.0,0.553705705,5.205,4.0,227.76546738526,18.0,W8,am,t
17.0,16.0,20,90.0,5.0,2.0263272619999997,20.546,6.4,443.7499623195582,7.0,W8,am,t
18.0,1.0,20,42.5,0.0,0.229728963,14.513,4.2,15.707963267948966,9.0,W10,em,t
18.0,2.0,15,28.0,0.0,2.958987581,7.646,4.4,66.7588438887831,36.0,W10,em,t
18.0,3.0,19,16.0,1.0,1.272345025,8.905,4.5,62.83185307179586,15.0,W8,am,t
18.0,4.0,21,28.0,0.0,0.5811946410000001,10.894,5.0,274.88935718910693,14.0,W8,am,t
18.0,5.0,25,31.5,0.0,0.28077984300000003,13.882,4.8,0.0,18.0,W10,em,t
18.0,6.0,21,24.0,3.0,0.775580686,10.370999999999999,4.6,431.9689898685965,10.0,W21,am,o
18.0,7.0,25,18.0,0.0,1.694496538,16.555999999999997,4.2,35.342917352885166,56.0,W10,em,t
18.0,8.0,19,22.0,1.0,1.68467906,11.535,4.3,188.49555921538757,18.0,W21,am,o
18.0,9.0,19,58.5,3.0,1.3273228959999999,9.993,4.7,137.44467859455344,45.0,W21,am,o
18.0,10.0,19,16.0,4.0,0.484983366,9.575,5.1,659.7344572538566,20.0,W10,em,t
18.0,11.0,17,12.0,0.0,0.62439154,10.031,4.9,710.7853378746906,28.0,W10,em,t
18.0,12.0,30,39.5,1.0,1.398008731,20.583000000000002,5.6,447.67695313654554,17.0,W21,am,o
18.0,13.0,17,20.0,5.0,2.513274123,10.706,5.0,702.9313562407162,33.0,W21,am,o
18.0,14.0,18,17.5,1.0,0.18849555899999998,13.597000000000001,4.9,298.45130209103036,32.0,OV27,am,o
18.0,15.0,24,34.0,3.0,3.722787295,14.288,5.1,318.0862561759665,38.0,W21,am,o
18.0,16.0,20,15.0,2.0,0.7696901999999999,14.362,5.0,298.45130209103036,48.0,W21,am,o
19.0,1.0,24,89.0,3.0,0.270962366,20.541,5.9,647.9534848028948,5.0,W8,am,t
19.0,2.0,17,34.0,3.0,0.206167018,19.887999999999998,6.2,659.7344572538566,63.0,W8,am,t
19.0,3.0,42,66.5,2.0,0.206167018,14.433,5.8,714.7123286916778,18.0,W8,am,t
19.0,4.0,13,47.0,1.0,0.37110063200000004,12.107000000000001,5.4,1064.2145114035422,35.0,W8,am,t
19.0,5.0,15,37.0,2.0,0.029452431,16.665,6.1,314.15926535897927,25.0,W8,am,t
19.0,6.0,18,32.0,0.0,0.229728963,14.359000000000002,5.8,585.1216317310989,66.0,W8,am,t
19.0,7.0,24,41.5,0.0,0.129590697,20.768,6.7,2222.6768024147786,3.0,W8,am,t
19.0,8.0,16,13.0,0.0,0.814850595,14.985999999999999,5.5,35.342917352885166,114.0,W8,am,t
19.0,9.0,13,12.0,1.0,1.588467785,19.973,5.4,62.83185307179586,7.0,W8,am,t
19.0,10.0,8,9.0,4.0,1.529562923,15.174000000000001,5.7,589.0486225480862,44.0,W8,am,t
19.0,11.0,7,22.5,2.0,1.8358682069999999,16.232,5.1,247.40042147019622,44.0,W8,am,t
19.0,12.0,5,17.0,3.0,0.883572934,13.392999999999999,5.1,184.56856839840034,78.0,W21,am,o
19.0,13.0,13,42.0,3.0,0.33772121,19.239,6.4,860.0109889202058,16.0,W8,am,t
19.0,14.0,14,47.5,2.0,0.361283155,16.011,5.4,596.9026041820607,3.0,W8,am,t
19.0,15.0,16,67.5,2.0,0.7029313559999999,17.287,6.1,589.0486225480861,43.0,W8,am,t
19.0,16.0,17,47.5,2.0,0.412334036,20.723000000000003,5.7,180.6415775814131,7.0,W8,am,t
20.0,1.0,7,84.0,5.0,0.461421421,10.427,5.4,620.4645490839843,4.0,W8,am,t
20.0,2.0,9,33.5,5.0,0.402516559,10.565999999999999,7.4,212.05750411731105,97.0,OV27,am,o
20.0,3.0,15,62.0,0.0,0.07264933,12.440999999999999,6.9,125.66370614359172,6.0,W8,am,t
20.0,4.0,3,86.0,7.0,1.551161373,19.646,7.2,428.0419990516093,4.0,W8,am,t
20.0,5.0,13,21.0,0.0,0.23561944899999998,10.193,5.0,0.0,25.0,W10,em,t
20.0,6.0,16,89.0,3.0,0.10799224699999999,15.325,6.9,498.7278337573796,55.0,W8,am,t
20.0,7.0,10,115.0,2.0,0.045160394000000006,14.812000000000001,7.2,428.0419990516093,3.0,W8,am,t
20.0,8.0,39,92.5,4.0,0.549778714,14.019,6.8,188.49555921538757,23.0,W8,am,t
20.0,9.0,8,65.0,3.0,1.246819584,15.57,7.5,161.0066234964769,5.0,W12,am,t
20.0,10.0,14,32.5,1.0,6.067200812,9.198,5.2,15.707963267948966,24.0,W14,em,t
20.0,11.0,2,81.0,3.0,1.865320638,13.112,7.0,109.95574287564276,46.0,W8,am,t
20.0,12.0,13,125.5,0.0,0.237582944,8.732000000000001,6.2,0.0,8.0,W12,am,t
20.0,13.0,6,44.0,3.0,0.437859476,11.46,5.2,164.93361431346412,12.0,W21,am,o
20.0,14.0,12,29.5,1.0,3.654064955,12.345,5.8,27.48893571891069,164.0,W21,am,o
20.0,15.0,4,4.0,2.0,7.045021526,12.106,5.8,94.2477796076938,144.0,W21,am,o
20.0,16.0,24,141.0,3.0,1.692533042,11.6,7.0,196.34954084936206,5.0,W12,am,t
21.0,1.0,14,83.0,3.0,0.5890486229999999,12.142999999999999,5.6,585.121631731099,3.0,W8,am,t
21.0,2.0,25,109.0,3.0,0.708821842,11.13,5.9,192.4225500323748,21.0,W8,am,t
21.0,3.0,25,67.5,2.0,1.6728980880000002,8.99,5.8,628.3185307179585,12.0,W8,am,t
21.0,4.0,44,60.5,0.0,0.001963495,12.335,5.7,0.0,12.0,W10,em,t
21.0,5.0,12,81.0,6.0,1.568832831,9.36,5.2,651.8804756198821,2.0,W8,am,t
21.0,6.0,11,54.5,5.0,0.814850595,13.884,6.0,761.8362184955248,5.0,W8,am,t
21.0,7.0,15,30.0,5.0,1.309651437,12.383,5.5,353.4291735288517,24.0,W8,am,t
21.0,8.0,14,48.0,3.0,0.687223393,9.414,4.5,647.9534848028948,3.0,W8,am,t
21.0,9.0,14,60.0,5.0,1.6964600330000001,9.201,5.2,522.2897786593031,7.0,W8,am,t
21.0,10.0,13,59.0,3.0,1.286089493,9.085,5.0,545.8517235612265,3.0,W8,am,t
21.0,11.0,15,54.0,2.0,1.792671308,12.354000000000001,5.8,255.25440310417068,5.0,W8,am,t
21.0,12.0,11,75.5,6.0,1.739656932,8.996,5.0,801.1061266653971,4.0,W8,am,t
21.0,13.0,15,93.0,5.0,0.47320239299999994,9.946,4.7,522.2897786593031,2.0,W8,am,t
21.0,14.0,12,97.0,0.0,,12.349,6.0,,11.0,W8,am,t
21.0,15.0,5,67.5,4.0,1.773036354,11.944,5.0,278.81634800609413,3.0,W8,am,t
21.0,16.0,13,81.0,4.0,2.572178985,14.895999999999999,3.9,396.6260725157114,6.0,W8,am,t
22.0,1.0,23,49.0,3.0,1.054397034,7.524,7.3,349.50218271186446,112.0,W8,am,t
22.0,2.0,21,71.5,5.0,2.049889206,15.372,6.7,1052.4335389525806,15.0,W8,am,t
22.0,3.0,9,85.5,7.0,0.587085127,16.614,7.4,911.0618695410399,3.0,W8,am,t
22.0,4.0,40,52.0,8.0,0.673478925,18.328,7.9,223.83847656827277,15.0,W8,am,t
22.0,5.0,13,67.5,5.0,0.767726705,12.209000000000001,7.6,161.0066234964769,74.0,W8,am,t
22.0,6.0,16,88.0,7.0,0.6381360079999999,11.376,6.4,675.4424205218055,13.0,W8,am,t
22.0,7.0,11,50.5,7.0,0.594939109,12.365,7.9,549.7787143782139,31.0,OV27,am,o
22.0,8.0,12,30.5,4.0,0.41037054,8.192,8.1,23.561944901923447,1.0,OV27,am,o
22.0,9.0,31,32.5,7.0,0.808960108,10.667,7.5,773.6171909464866,55.0,W6,d,w
22.0,10.0,20,36.0,8.0,1.03476208,15.647,7.2,447.67695313654554,21.0,W8,am,t
22.0,11.0,11,5.5,2.0,1.437278639,17.401,7.2,62.831853071795855,1.0,W8,am,t
22.0,12.0,15,103.0,5.0,1.017090622,17.528,7.6,852.1570072862314,11.0,W8,am,t
22.0,13.0,20,86.0,9.0,1.922262005,16.653,7.8,1075.995483854504,7.0,W8,am,t
22.0,14.0,24,57.5,7.0,1.083849465,10.265999999999998,5.7,620.4645490839841,65.0,W8,am,t
22.0,15.0,31,63.5,7.0,1.464767575,9.85,6.3,530.1437602932776,44.0,W8,am,t
22.0,16.0,18,84.5,3.0,5.84139884,11.972000000000001,6.0,361.2831551628262,6.0,W8,am,t
23.0,1.0,42,29.0,1.0,1.272345025,6.341,4.3,109.95574287564276,45.0,W10,em,t
23.0,2.0,11,10.5,1.0,2.201078353,8.627,4.9,373.0641276137879,46.0,W10,em,t
23.0,3.0,7,5.0,0.0,2.7017696819999997,7.337000000000001,4.3,0.0,132.0,W10,em,t
23.0,4.0,38,24.0,1.0,1.5413438959999999,5.876,4.2,322.0132469929538,174.0,W10,em,t
23.0,5.0,42,26.0,1.0,0.993528677,8.095,5.6,31.41592653589793,37.0,W10,em,t
23.0,6.0,5,3.0,0.0,2.366011967,8.387,4.6,365.21014597981343,104.0,W10,em,t
23.0,7.0,8,6.0,2.0,0.854120503,5.827999999999999,5.2,161.0066234964769,86.0,W10,em,t
23.0,8.0,16,14.5,1.0,1.949750941,8.892999999999999,5.2,15.707963267948966,67.0,W10,em,t
23.0,9.0,44,28.5,3.0,0.706858347,20.854,5.3,329.86722862692824,37.0,W10,em,t
23.0,10.0,19,13.5,1.0,2.774419012,6.6579999999999995,4.8,47.12388980384689,72.0,W10,em,t
23.0,11.0,29,21.0,5.0,2.801907948,9.771,5.8,314.1592653589793,29.0,W10,em,t
23.0,12.0,19,16.5,1.0,0.808960108,6.945,4.9,78.53981633974482,18.0,W10,em,t
23.0,13.0,25,17.5,1.0,2.460259747,9.11,4.7,98.17477042468104,26.0,W10,em,t
23.0,14.0,27,21.5,3.0,0.985674695,7.1579999999999995,5.0,247.4004214701962,46.0,W10,em,t
23.0,15.0,14,12.5,4.0,0.433932485,7.939,4.8,471.23889803846896,59.0,W10,em,t
23.0,16.0,25,19.5,1.0,0.838412539,7.939,4.7,94.24777960769379,97.0,W10,em,t
24.0,1.0,16,41.5,7.0,2.1068305730000003,13.274000000000001,5.7,231.69245820224722,90.0,W8,am,t
24.0,2.0,20,48.5,2.0,0.960149255,13.616,5.6,102.10176124166827,25.0,W8,am,t
24.0,3.0,25,50.0,4.0,1.588467785,15.035,6.5,1001.3826583317466,84.0,W8,am,t
24.0,4.0,18,29.5,7.0,0.964076246,16.154,6.2,545.8517235612265,143.0,W8,am,t
24.0,5.0,19,93.0,5.0,0.441786467,8.416,5.2,730.4202919596269,23.0,W8,am,t
24.0,6.0,26,41.0,1.0,0.728456797,7.438,5.5,746.1282552275759,31.0,W8,am,t
24.0,7.0,22,51.0,5.0,1.435315144,7.405,5.2,439.8229715025711,35.0,W8,am,t
24.0,8.0,14,47.0,7.0,1.70627751,14.057,7.3,286.67032964006864,53.0,W8,am,t
24.0,9.0,22,86.0,1.0,0.71863932,17.52,7.4,35.34291735288517,15.0,W8,am,t
24.0,10.0,19,21.0,3.0,1.158462291,13.208,6.2,577.2676500971245,131.0,OV27,am,o
24.0,11.0,31,86.0,4.0,0.730420292,13.11,6.3,1531.526418625024,4.0,W8,am,t
24.0,12.0,27,57.0,5.0,0.6558074660000001,14.255999999999998,6.2,1315.5419236907258,54.0,W8,am,t
24.0,13.0,28,63.0,6.0,0.5811946410000001,10.109,6.2,1174.1702542791852,44.0,W6,d,w
24.0,14.0,21,64.0,4.0,0.42607850399999997,8.453,5.5,1036.7255756846316,24.0,W21,am,o
24.0,15.0,32,69.0,1.0,0.37895461399999997,8.112,6.6,875.7189521881548,101.0,W10,em,t
24.0,16.0,19,50.5,1.0,0.215984495,8.588,6.1,526.2167694762903,123.0,W8,am,t
25.0,1.0,12,7.5,3.0,0.907134879,16.338,7.2,235.61944901923448,193.0,W21,am,o
25.0,2.0,9,7.0,7.0,0.8619744840000001,17.645,5.7,337.72121026090275,12.0,W21,am,o
25.0,3.0,11,9.5,2.0,0.353429174,19.614,6.5,98.17477042468104,36.0,W21,am,o
25.0,4.0,8,26.0,0.0,0.0039269909999999995,16.83,5.1,0.0,14.0,W21,am,o
25.0,5.0,12,29.0,0.0,,15.860999999999999,5.4,,6.0,OV27,am,o
25.0,6.0,16,29.5,1.0,0.838412539,14.562999999999999,4.7,530.1437602932776,6.0,W8,am,t
25.0,7.0,12,37.5,2.0,0.058904862,14.258,6.4,43.19689898685965,22.0,W8,am,t
25.0,8.0,17,20.0,1.0,0.592975613,17.82,6.4,887.4999246391166,143.0,W8,am,t
25.0,9.0,15,78.5,0.0,0.567450173,18.666,5.4,1193.8052083641214,130.0,W8,am,t
25.0,10.0,10,101.0,0.0,0.730420292,13.594000000000001,5.8,1111.3384012073893,10.0,W8,am,t
25.0,11.0,12,97.5,0.0,0.9012443920000001,16.412,5.7,1613.993225781756,120.0,W8,am,t
25.0,12.0,6,28.5,8.0,1.73180295,10.565,4.7,267.0353755551324,3.0,W8,am,t
25.0,13.0,15,88.0,0.0,1.3273228959999999,9.429,4.5,1127.0463644753384,5.0,W8,am,t
25.0,14.0,12,102.5,0.0,1.040652567,11.99,5.2,1303.760951239764,51.0,W21,am,o
25.0,15.0,19,27.0,0.0,0.347538687,12.72,5.4,1382.3007675795088,44.0,W21,am,o
25.0,16.0,18,30.5,1.0,0.610647072,13.137,6.0,1288.0529879718151,153.0,W8,am,t
26.0,1.0,22,23.0,4.0,1.519745446,8.136000000000001,5.0,314.1592653589793,14.0,W6,d,w
26.0,2.0,11,11.5,3.0,5.110978548,8.919,4.9,109.95574287564276,2.0,OV27,am,o
26.0,3.0,32,60.5,5.0,0.186532064,14.258,5.6,290.59732045705584,11.0,OV27,am,o
26.0,4.0,14,14.0,1.0,3.522510763,14.584000000000001,4.0,168.86060513045138,23.0,OV27,am,o
26.0,5.0,28,109.0,6.0,0.561559687,21.241,6.6,392.6990816987241,4.0,W6,d,w
26.0,6.0,19,31.0,4.0,3.8661224589999996,8.0,5.1,223.83847656827277,10.0,W8,am,t
26.0,7.0,13,22.5,7.0,3.02770992,8.368,4.3,502.6548245743669,81.0,OV27,am,o
26.0,8.0,21,28.5,5.0,1.4333516480000001,10.895,4.2,153.1526418625024,63.0,OV27,am,o
26.0,9.0,8,8.5,6.0,2.21089583,,4.9,471.23889803846896,44.0,OV27,am,o
26.0,10.0,24,24.5,5.0,1.0288715940000002,13.327,5.0,302.37829290801756,76.0,W8,am,t
26.0,11.0,31,32.5,4.0,1.761255381,9.062000000000001,4.8,149.22565104551518,8.0,W6,d,w
26.0,12.0,18,12.5,2.0,3.000220984,14.255,3.9,62.83185307179586,82.0,W8,am,t
26.0,13.0,27,20.0,2.0,3.135702167,16.313,5.9,141.3716694115407,3.0,W8,am,t
26.0,14.0,12,16.0,7.0,0.814850595,8.63,5.1,451.60394395353285,9.0,W21,am,o
26.0,15.0,21,68.0,4.0,1.6041757490000002,9.267000000000001,4.5,161.0066234964769,41.0,W6,d,w
26.0,16.0,19,50.5,3.0,3.84452401,10.329,5.9,0.0,72.0,W8,am,t
27.0,1.0,5,102.0,0.0,0.7716536959999999,16.936,7.5,263.10838473814516,3.0,W13,am,t
27.0,2.0,9,107.0,3.0,0.79521564,19.952,7.8,848.2300164692441,5.0,W8,am,t
27.0,3.0,9,102.0,0.0,,18.586,7.8,,6.0,W13,am,t
27.0,4.0,5,99.0,1.0,0.591012118,19.969,7.9,714.7123286916778,5.0,W13,am,t
27.0,5.0,7,99.0,5.0,1.344994355,18.038,7.8,1032.7985848676444,4.0,W13,am,t
27.0,6.0,3,96.5,0.0,,15.094000000000001,7.8,,3.0,W13,am,t
27.0,7.0,2,96.0,0.0,1.462804079,16.424,7.3,840.3760348352697,2.0,W13,am,t
27.0,8.0,3,101.0,5.0,1.80052529,17.44,7.0,710.7853378746908,2.0,W13,am,t
27.0,9.0,5,88.0,1.0,,13.769,7.8,,2.0,W13,am,t
27.0,10.0,5,102.0,0.0,0.8933904109999999,9.65,6.2,1346.9578502266238,3.0,W13,am,t
27.0,11.0,3,56.0,1.0,0.469275403,16.698,7.5,145.29866022852792,4.0,W13,am,t
27.0,12.0,4,103.0,1.0,,16.017,7.7,,2.0,W13,am,t
27.0,13.0,4,96.0,1.0,0.895353906,12.114,6.6,1437.2786390173303,2.0,W13,am,t
27.0,14.0,2,96.0,5.0,1.9634954080000002,19.281,7.5,922.8428419920017,3.0,W13,am,t
27.0,15.0,6,103.5,1.0,,16.514,7.1,,4.0,W13,am,t
27.0,16.0,4,106.0,5.0,1.083849465,14.174000000000001,7.4,1017.0906215996955,6.0,W13,am,t
28.0,1.0,7,6.0,1.0,0.475165889,8.636000000000001,4.0,899.2808970900782,2.0,OV27,am,o
28.0,2.0,8,20.0,3.0,1.92029851,17.384,4.4,683.29640215578,0.0,W21,am,o
28.0,3.0,11,21.0,5.0,1.3862277580000002,9.139,7.0,451.6039439535328,2.0,OV27,am,o
28.0,4.0,14,71.0,3.0,1.398008731,9.118,4.4,659.7344572538565,10.0,OV27,am,o
28.0,5.0,16,23.0,2.0,1.396045235,8.891,4.6,565.4866776461628,2.0,W10,em,t
28.0,6.0,12,97.0,6.0,2.0263272619999997,10.350999999999999,5.1,887.4999246391166,22.0,OV27,am,o
28.0,7.0,17,51.5,2.0,2.670353756,13.174000000000001,4.9,314.15926535897927,64.0,W21,am,o
28.0,8.0,14,80.0,1.0,0.736310778,9.147,6.3,647.9534848028949,12.0,OV27,am,o
28.0,9.0,6,8.0,2.0,1.7200219780000001,8.314,4.1,510.5088062083413,3.0,OV27,am,o
28.0,10.0,7,60.0,2.0,1.284125997,9.118,7.1,812.887099116359,51.0,OV27,am,o
28.0,11.0,6,23.5,6.0,0.467311907,8.799,4.4,852.1570072862314,3.0,OV27,am,o
28.0,12.0,10,80.0,1.0,0.070685835,10.097999999999999,4.7,215.98449493429825,150.0,W10,em,t
28.0,13.0,9,14.5,0.0,0.08443030300000001,8.324,4.2,109.95574287564276,150.0,W10,em,t
28.0,14.0,15,49.0,4.0,0.13744467900000001,10.369000000000002,5.4,530.1437602932775,40.0,OV27,am,o
28.0,15.0,12,76.0,5.0,0.11584622900000001,10.888,6.5,797.1791358484099,3.0,W21,am,o
28.0,16.0,13,52.0,5.0,0.09424778,7.297000000000001,7.4,911.06186954104,2.0,OV27,am,o
29.0,1.0,8,103.5,0.0,,8.316,3.9,,3.0,W25,am,a
29.0,2.0,3,91.0,2.0,0.814850595,13.991,4.3,0.0,100.0,W16,em,t
29.0,3.0,3,31.5,0.0,0.18456856800000002,24.089000000000002,3.7,0.0,160.0,W16,em,t
29.0,4.0,3,81.0,2.0,0.895353906,11.577,4.9,117.80972450961724,6.0,OV27,am,o
29.0,5.0,3,26.0,1.0,4.787001806,19.459,4.0,31.41592653589793,22.0,W15,em,t
29.0,6.0,1,1.0,2.0,1.979203372,8.991,4.3,0.0,3.0,W13,am,t
29.0,7.0,6,73.5,4.0,0.7991426309999999,14.69,7.2,78.53981633974483,5.0,W13,am,t
29.0,8.0,5,106.5,0.0,0.021598449,10.508,4.8,0.0,60.0,W25,am,a
29.0,9.0,6,92.5,0.0,2.7037331769999997,7.846,4.3,526.2167694762903,2.0,OV27,am,o
29.0,10.0,3,6.0,0.0,3.1180307089999997,16.222,4.3,43.19689898685966,10.0,W15,em,t
29.0,11.0,3,51.5,0.0,0.001963495,10.922,4.0,0.0,140.0,H2,am,o
29.0,13.0,2,5.5,0.0,2.76263804,4.279,4.3,0.0,11.0,W15,em,t
29.0,14.0,4,4.0,2.0,2.71551415,10.749,4.4,31.41592653589793,63.0,OV27,am,o
29.0,15.0,2,10.0,1.0,2.699806187,9.262,4.8,0.0,4.0,W12,am,t
29.0,16.0,8,34.0,3.0,2.059706684,13.67,7.4,628.3185307179585,133.0,OV27,am,o
30.0,1.0,5,46.5,0.0,0.775580686,10.833,3.6,113.88273369262998,5.0,W10,em,t
30.0,2.0,16,11.0,2.0,1.113301897,10.867,5.2,58.90486225480862,24.0,W10,em,t
30.0,3.0,19,15.0,0.0,2.024363766,12.588,4.1,0.0,6.0,W10,em,t
30.0,4.0,2,25.5,0.0,2.540763059,11.82,3.8,0.0,6.0,W16,em,t
30.0,5.0,2,15.5,0.0,1.460840584,15.995,4.0,0.0,6.0,W16,em,t
30.0,6.0,5,32.0,0.0,1.443169125,13.827,4.0,0.0,5.0,W16,em,t
30.0,7.0,4,17.5,0.0,0.449640449,14.498,3.9,0.0,166.0,W10,em,t
30.0,8.0,4,2.5,0.0,0.7323837870000001,23.62,3.5,0.0,340.0,W10,em,t
30.0,9.0,4,101.0,0.0,0.178678082,28.389,3.2,188.49555921538757,3.0,W10,em,t
30.0,10.0,7,37.5,0.0,0.7480917509999999,16.125999999999998,3.5,0.0,13.0,W10,em,t
30.0,11.0,8,85.5,0.0,0.830558558,14.904000000000002,3.6,0.0,6.0,W16,em,t
30.0,12.0,7,8.5,0.0,2.063633674,17.605999999999998,4.2,82.46680715673207,15.0,W10,em,t
30.0,13.0,6,127.0,0.0,2.218749812,17.889,3.9,0.0,22.0,W10,em,t
30.0,14.0,14,72.5,2.0,0.486946861,15.629000000000001,4.0,0.0,4.0,W10,em,t
30.0,15.0,15,24.0,0.0,0.9012443920000001,11.761,4.3,0.0,155.0,W10,em,t
30.0,16.0,24,114.0,0.0,0.001963495,11.796,4.5,15.707963267948966,33.0,W10,em,t
31.0,1.0,10,188.0,5.0,1.651299639,12.112,6.0,753.9822368615503,1.0,W21,am,o
31.0,2.0,9,43.0,0.0,1.005309649,17.203,7.1,290.59732045705584,12.0,W8,am,t
31.0,3.0,11,55.0,0.0,1.12900986,9.95,5.6,695.0773746067417,5.0,OV27,am,o
31.0,4.0,13,122.5,4.0,0.6577709620000001,13.577,6.7,549.7787143782137,4.0,W8,am,t
31.0,5.0,16,108.5,1.0,0.373064128,10.082,7.4,39.269908169872416,8.0,OV27,am,o
31.0,6.0,10,71.0,3.0,0.408407045,11.345,7.7,43.19689898685965,38.0,OV27,am,o
31.0,7.0,17,50.5,1.0,0.455530935,13.259,7.4,78.53981633974482,126.0,OV27,am,o
31.0,8.0,6,124.0,6.0,0.9522952729999999,9.543,6.6,443.74996231955834,5.0,W13,am,t
31.0,9.0,9,105.5,4.0,2.964878067,16.302,5.7,200.27653166634929,13.0,W8,am,t
31.0,10.0,28,66.5,3.0,0.206167018,11.324000000000002,5.6,408.40704496667314,9.0,W8,am,t
31.0,11.0,15,41.0,4.0,0.47123889799999996,11.296,6.0,553.705705195201,24.0,W8,am,t
31.0,12.0,15,63.0,4.0,0.416261027,9.294,6.2,742.2012644105886,17.0,W8,am,t
31.0,13.0,12,33.0,4.0,1.27430852,15.152000000000001,6.0,577.2676500971245,25.0,W10,em,t
31.0,14.0,13,48.5,3.0,1.293943474,14.113,6.2,278.81634800609413,14.0,W8,am,t
31.0,15.0,30,101.5,1.0,0.594939109,16.245,6.5,314.15926535897927,46.0,OV27,am,o
31.0,16.0,15,83.5,1.0,1.8771016109999998,16.730999999999998,6.5,129.59069696057895,24.0,OV27,am,o
32.0,1.0,3,91.0,0.0,1.6139932259999998,10.106,3.6,0.0,40.0,W10,em,t
32.0,2.0,1,10.0,1.0,0.9542587690000001,12.942,3.8,35.34291735288517,4.0,W15,em,t
32.0,3.0,5,3.5,1.0,1.4078262080000001,10.052999999999999,3.9,7.853981633974483,91.0,W8,am,t
32.0,4.0,1,40.0,,0.948368282,20.654,3.4,0.0,,W15,em,t
32.0,5.0,1,0.5,0.0,0.07264933,11.187000000000001,3.9,0.0,4.0,W16,em,t
32.0,6.0,1,0.5,0.0,0.944441291,9.748,3.6,0.0,3.0,W10,em,t
32.0,7.0,2,90.5,0.0,2.087195619,12.115,3.7,0.0,40.0,W10,em,t
32.0,8.0,5,3.0,5.0,1.215403658,7.2989999999999995,3.9,192.42255003237483,12.0,W10,em,t
32.0,9.0,2,80.5,0.0,1.737693437,11.315,3.6,0.0,11.0,W16,em,t
32.0,10.0,5,3.0,0.0,1.566869336,19.348,3.8,0.0,4.0,W10,em,t
32.0,11.0,3,1.5,0.0,1.050470044,12.501,3.5,0.0,12.0,W10,em,t
32.0,12.0,2,5.5,0.0,1.193805208,13.079,3.5,0.0,3.0,W16,em,t
32.0,13.0,1,5.0,0.0,1.8535396659999999,8.591000000000001,3.7,0.0,1.0,W21,am,o
32.0,14.0,2,31.0,,1.6650441059999999,9.443,3.8,0.0,,W16,em,t
32.0,15.0,11,16.5,1.0,1.460840584,19.679000000000002,3.8,7.853981633974483,86.0,W10,em,t
32.0,16.0,2,1.5,1.0,0.895353906,12.368,3.8,133.5176877775662,2.0,W14,em,t
33.0,1.0,2,101.0,5.0,1.543307391,15.418,7.7,518.3627878423158,8.0,W13,am,t
33.0,2.0,6,69.5,3.0,3.2849278180000003,14.220999999999998,5.5,624.3915399009715,67.0,OV27,am,o
33.0,3.0,9,121.0,0.0,,13.034,5.5,,56.0,W13,am,t
33.0,4.0,6,93.0,2.0,3.9211003310000003,8.36,4.8,753.9822368615503,4.0,W13,am,t
33.0,5.0,3,97.0,3.0,1.388191254,16.871,6.4,333.7942194439155,34.0,W13,am,t
33.0,6.0,4,111.5,0.0,,12.636,6.9,,2.0,W13,am,t
33.0,7.0,5,150.0,5.0,3.7581302119999997,12.561,5.3,687.2233929727672,3.0,W13,am,t
33.0,8.0,10,103.5,2.0,5.837471849,16.294,5.9,801.1061266653973,2.0,W13,am,t
33.0,9.0,13,115.0,3.0,1.00923664,16.357,7.3,318.0862561759666,2.0,W8,am,t
33.0,10.0,5,102.0,0.0,,13.597999999999999,6.1,,3.0,W13,am,t
33.0,11.0,6,93.0,4.0,2.246238747,8.575,5.9,679.3694113387928,3.0,OV27,am,o
33.0,12.0,3,91.0,4.0,2.931498645,14.495999999999999,6.1,318.0862561759665,2.0,W8,am,t
33.0,13.0,4,97.5,1.0,,14.806,6.2,,4.0,W13,am,t
33.0,14.0,5,106.5,3.0,2.4229533340000002,19.97,6.2,596.9026041820607,3.0,W13,am,t
33.0,15.0,3,115.5,4.0,4.038910055,14.892000000000001,7.1,479.0928796724435,2.0,W13,am,t
33.0,16.0,4,121.0,0.0,,17.395,7.2,,1.0,W13,am,t
34.0,1.0,6,3.0,0.0,3.388993075,15.833,4.8,117.80972450961724,198.0,W8,am,t
34.0,2.0,13,6.5,3.0,3.010038461,19.679000000000002,6.6,267.0353755551324,165.0,W8,am,t
34.0,3.0,10,6.0,3.0,1.007273145,18.648,7.2,251.32741228718345,185.0,W8,am,t
34.0,4.0,8,5.0,2.0,1.545270886,18.302,7.4,149.22565104551515,197.0,W8,am,t
34.0,5.0,20,12.0,4.0,2.277654674,16.648,7.4,679.3694113387928,157.0,W8,am,t
34.0,6.0,14,8.5,3.0,1.525635932,22.163,7.0,459.45792558750725,185.0,W8,am,t
34.0,7.0,21,63.0,1.0,0.07264933,16.564,7.5,19.634954084936208,25.0,W8,am,t
34.0,8.0,25,34.5,9.0,0.278816348,18.31,7.6,577.2676500971245,47.0,W8,am,t
34.0,9.0,14,7.0,3.0,0.322013247,16.67,7.7,47.12388980384689,8.0,W8,am,t
34.0,10.0,17,18.5,5.0,1.9418969590000001,18.877,7.6,282.7433388230814,164.0,W8,am,t
34.0,11.0,15,14.0,5.0,1.17613375,22.6,7.3,530.1437602932776,188.0,W8,am,t
34.0,12.0,11,6.0,3.0,1.1682797679999999,12.927,4.7,188.49555921538757,56.0,W8,am,t
