species,mycorrhiza
Campanula glomerata,AM
Campanula glomerata,AM
Campanula glomerata,AM
Campanula glomerata,AM
Campanula glomerata subcaucasica,AM
Campanula glomerata subcaucasica,AM
Campanula glomerata subcaucasica,AM
Campanula glomerata subcaucasica,AM
Campanula glomerata subcaucasica,nm
Campanula glomerata subcaucasica,nm
Campanula glomerata subcaucasica,nm
Campanula lasiocarpa,AM
Campanula latifolia,AM
Campanula latifolia,AM
Campanula latifolia,AM
Campanula latifolia,AM
Campanula latifolia,AM
Campanula parryi,AM
Campanula patula,AM
Campanula patula,AM
Campanula patula,AM
Campanula patula,AM
Campanula patula,AM
Campanula persicifolia,AM
Campanula persicifolia,nm
Campanula persicifolia,nm
Campanula punctata,AM
Campanula punctata,AM
Campanula punctata,AM
Campanula rapunculoides,AM
Campanula rapunculoides,AM
Campanula rapunculoides,AM
Campanula rapunculoides,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,nm
Campanula rotundifolia,AM
Campanula rotundifolia,nm
Campanula rotundifolia,AM
Campanula rotundifolia,nm
Campanula rotundifolia,nm
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula rotundifolia,AM
Campanula saxifraga,nm
Campanula saxifraga,nm
Campanula saxifraga subaucheri,AM
Campanula scheuchzeri,AM
Campanula sibirica,AM
Campanula sibirica,AM
Campanula sibirica,AM
Campanula sibirica,AM
Campanula sibirica,AM
Campanula sibirica,AM
Campanula sibirica subhohenackeri,AM
Campanula sibirica subhohenackeri,AM
Campanula sibirica subhohenackeri,AM
Campanula sibirica subhohenackeri,AM
Campanula sibirica subhohenackeri,AM
Campanula sibirica subhohenackeri,nm
Campanula trachelium,AM
Campanula trachelium,AM
Campanula trachelium,nm
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata,AM
Campanula tridentata subsp. biebersteiniana,AM
Campanula uniflora,AM
Camphorosma annua,nm
Camphorosma annua,nm
Campnosperma auriculatum,AM
Campnosperma zeylanica,AM
Campnosperma zeylanica,AM
Campomanesia ,AM
Campomanesia adamantium,AM
Campomanesia adamantium,EcM
Campomanesia xanthocarpa,AM
Campomanesia xanthocarpa,AM
Campomanesia xanthocarpa,AM
Campsiandra comosa,AM
Campsis grandiflora,AM
Camptosorus sibiricus,AM
Camptosorus sibiricus,nm
Camptotheca acuminata,AM
Camptotheca acuminata,AM
Camptotheca acuminata,AM
Campyloneurum amphostenon,nm
Campyloneurum amphostenon,nm
Campyloneurum amphostenon,nm
Campyloneurum angustifolium,nm
Campyloneurum angustifolium,nm
Campyloneurum angustifolium,nm
Campyloneurum phyllitidis,AM
Campyloneurum tenuipes,nm
Campylosiphon congestus,AM
Campylosiphon purpurascens,AM
Campylospermum sulcatum,AM
Campylotropis delavayi,AM
Campylotropis pinetorum,AM
Campylotropis rockii,AM
Cananga latifolia,AM
Cananga latifolia,AM
Canarium,AM
Canarium album,AM
Canarium album,AM
Canarium album,AM
Canarium album,AM
Canarium australianum,AM
Canarium bengalense,AM
Canarium caudatum,AM
Canarium madagascariense,AM
Canarium pilosum,AM
Canarium pimela,AM
Canarium schweinfurthii,AM
Canarium subulatum,AM
Canarium subulatum,AM
Canarium x album,AM
Canarium zeylanicum,AM
Canarium zeylanicum,AM
Canavalia cathartica,AM
Canavalia ensiformis,AM
Canavalia ensiformis,AM
Canavalia ensiformis,AM
Canavalia gladiata,AM
Canavalia gladiata,AM
Canavalia lineata,AM
Canavalia lineata,AM
Canavalia lineata,AM
Canavalia rosea,AM
Canavalia rosea,AM
Canavalia rosea,AM
Cancrinia chrysocephala,AM
Canna flaccida,AM
Canna indica,AM
Canna indica,AM
Canna indica,AM
Canna indica,AM
Canna indica,nm
Canna indica,nm
Canna x generalis,AM
Cannabis sativa,AM
Cannabis sativa,AM
Cannabis sativa,AM
Cannabis sativa,AM
Cannabis sativa,AM
Cannabis sativa,AM
Cannabis sativa,AM
Cannabis sativa,AM
Cannomois parviflora,nm
Canscora alata,AM
Canscora heteroclita,non-AM
Canscora heteroclita,nm
Cansjera rheedii,non-AM
Canthium coprosmoides,AM
Canthium horridum,AM
Canthium horridum,AM
Canthium horridum,nm
Canthium parvifolium,AM
Canthium parvifolium,AM
Capillipedium assimile,AM
Capillipedium parviflorum,AM
Capillipedium parviflorum,AM
Capillipedium spicigerum,AM
Capnoides sempervirens,AM
Capparis brevispina,non-AM
Capparis brevispina,AM
Capparis decidua,AM
Capparis decidua,AM
Capparis mariana,nm
Capparis rotundifolia,AM
Capparis sepiaria,non-AM
Capparis sepiaria,non-AM
Capparis spinosa,non-AM
Capparis spinosa,AM
Capparis zeylanica,non-AM
Capparis zeylanica,AM
Capraria biflora,AM
Capsella,nm
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,nm
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,nm
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,nm
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,nm
Capsella bursa-pastoris,nm
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,nm
Capsella bursa-pastoris,nm
Capsella bursa-pastoris,nm
Capsella bursa-pastoris ,AM
Capsella rubella,nm
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,non-AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum annuum,AM
Capsicum baccatum,AM
Capsicum chinense,AM
Capsicum pubescens,AM
Caragana,AM
Caragana,AM
Caragana arborescens,AM
Caragana arborescens,AM
Caragana arborescens,AM
Caragana arborescens,AM
Caragana korshinskii,AM
Caragana pygmaea,AM
Caragana sinica,AM
Caragana spinosa,AM
Caragana stenophylla,AM
Caragana tibetica,AM
Caragana turkestanica,AM
Caraipa grandifolia,AM
Caraipa grandifolia sublacerdaei,AM
Caraipa longipedicellata,AM
Caraipa longipedicellata,AM
Caraipa parvifolia,AM
Carallia brachiata,AM
Carallia brachiata,AM
Carallia brachiata,AM
Carallia brachiata,AM
Carallia brachiata,AM
Carallia brachiata,AM
Carallia brachiata,AM
Carallia x brachiata,AM
Caralluma adscendens,non-AM
Caralluma adscendens,AM
Caralluma umbellata,nm
Caralluma umbellata,AM
Caralluma umbellata,AM
Carapa guianensis,AM
Carapa guianensis,AM
Carapa guianensis,AM
Carapa guianensis,AM
Carapa guianensis,AM
Carapa guianensis,AM
Carapa procera,AM
Cardamine ,nm
Cardamine africana,nm
Cardamine amara,nm
Cardamine amara,nm
Cardamine amara,AM
Cardamine amara,nm
Cardamine amara,AM
Cardamine amara,AM
Cardamine amara,AM
Cardamine amara,AM
Cardamine amara,AM
Cardamine amara,nm
Cardamine amara subopicii,AM
Cardamine angulata,nm
Cardamine angustata ,AM
Cardamine auriculata,nm
Cardamine bellidifolia,AM
Cardamine bellidifolia,AM
Cardamine bellidifolia,nm
Cardamine breweri,AM
Cardamine bulbifera,AM
Cardamine bulbifera,nm
Cardamine bulbifera,AM
Cardamine bulbifera,AM
Cardamine bulbifera,nm
Cardamine bulbifera,nm
Cardamine bulbifera,nm
Cardamine bulbifera,AM
Cardamine bulbifera,nm
Cardamine bulbifera,AM
Cardamine bulbosa,non-AM
Cardamine bulbosa,AM
Cardamine californica,AM
Cardamine clematitis,nm
Cardamine concatenata,nm
Cardamine concatenata,nm
Cardamine concatenata,non-AM
Cardamine concatenata,non-AM
Cardamine concatenata,AM
Cardamine concatenata,non-AM
Cardamine concatenata,nm
Cardamine cordifolia,nm
Cardamine corymbosa,nm
Cardamine dissecta,non-AM
Cardamine dissecta,non-AM
Cardamine douglassii,non-AM
Cardamine douglassii,non-AM
Cardamine douglassii,non-AM
Cardamine douglassii,nm
Cardamine flaccida,nm
Cardamine flexuosa,non-AM
Cardamine flexuosa,AM
Cardamine flexuosa,nm
Cardamine flexuosa,AM
Cardamine glanduligera,AM
Cardamine graeca,nm
Cardamine gunnii,nm
Cardamine heptaphylla,nm
Cardamine hirsuta,nm
Cardamine hirsuta,AM
Cardamine hirsuta,nm
Cardamine hirsuta,nm
Cardamine hirsuta,AM
Cardamine hirsuta,nm
Cardamine hirsuta,nm
Cardamine hirsuta,AM
Cardamine hirsuta,nm
Cardamine hirsuta,nm
Cardamine impatiens,AM
Cardamine impatiens,nm
Cardamine impatiens,nm
Cardamine lilacina,nm
Cardamine lyrata,AM
Cardamine macrocarpa,nm
Cardamine macrophylla,nm
Cardamine maxima,nm
Cardamine microphylla,nm
Cardamine nuttallii,nm
Cardamine obliqua,AM
Cardamine parviflora,nm
Cardamine paucijuga,nm
Cardamine pensylvanica,AM
Cardamine pentaphyllos,nm
Cardamine pratensis,AM
Cardamine pratensis,AM
Cardamine pratensis,nm
Cardamine pratensis,nm
Cardamine pratensis,nm
Cardamine pratensis,nm
Cardamine pratensis,nm
Cardamine pratensis,nm
Cardamine pratensis,AM
Cardamine raphanifolia,AM
Cardamine rotundifolia,nm
Cardamine rupicola,AM
Cardamine trichocarpa,nm
Cardamine trifolia,nm
Cardamine trifolia,AM
Cardamine uliginosa,nm
Cardamine uliginosa,nm
Cardamine uliginosa,nm
Cardamine uliginosa,AM
Cardanthera balsamica,non-AM
Cardiocrinum cordatum,AM
Cardiomanes reniforme,AM
Cardiospermum corindum,non-AM
Cardiospermum corindum,AM
Cardiospermum corindum,AM
Cardiospermum halicacabum,AM
Cardiospermum halicacabum,AM
Cardiospermum halicacabum,AM
Cardiospermum halicacabum,non-AM
Cardiospermum halicacabum,AM
Cardiospermum halicacabum,AM
Cardiospermum halicacabum,AM
Cardiospermum halicacabum,AM
Cardiospermum halicacabum,AM
Carduus acanthoides,AM
Carduus acanthoides,AM
Carduus crispus,AM
Carduus nutans,AM
Carduus nutans subleiophyllus,AM
Carduus tenuiflorus,AM
Cardwellia sublimis,nm
Carex,nm
Carex,AM
Carex,nm
Carex,nm
Carex,nm
Carex,AM
Carex,AM
Carex,AM
Carex,nm
Carex ,nm
Carex ,nm
Carex ,nm
Carex acicularis,AM
Carex acuta,nm
Carex acuta,nm
Carex acuta,nm
Carex acuta,nm
Carex acuta,AM
Carex acuta,AM
Carex acuta,AM
Carex acutiformis,AM
Carex alba,nm
Carex albonigra,nm
Carex amphibola,nm
Carex annectens,AM
Carex aphylla,nm
Carex aquatilis,AM
Carex aquatilis,nm
Carex aquatilis,AM
Carex aquatilis,nm
Carex aquatilis var. minor,nm
Carex arenaria,AM
Carex arenaria,nm
Carex arenaria,nm
Carex arenaria,non-AM
Carex arenaria,AM
Carex arenaria ,AM
Carex arenaria ,AM
Carex arenaria ,AM
Carex arenaria ,AM
Carex arenaria ,AM
Carex atherodes,AM
Carex atherodes,nm
Carex atherodes,AM
Carex atrata,nm
Carex atrata,nm
Carex atrata,nm
Carex atrata,nm
Carex atrata,nm
Carex atrata,nm
Carex atrata,nm
Carex atrata,nm
Carex baccans,non-AM
Carex baccans,AM
Carex baccans,AM
Carex baccans,AM
Carex baccans,AM
Carex berggrenii,AM
Carex bicknellii,AM
Carex bigelowii,nm
Carex bigelowii,non-AM
Carex bigelowii,nm
Carex bigelowii,nm
Carex bigelowii,nm
Carex bigelowii,nm
Carex bigelowii,nm
Carex bigelowii,nm
Carex bigelowii,nm
Carex bigelowii subdacica,AM
Carex bigelowii subdacica,AM
Carex bigelowii subdacica,AM
Carex bigelowii subdacica,nm
Carex bigelowii subdacica,nm
Carex blanda,AM
Carex blepharicarpa,nm
Carex boelckeiana,nm
Carex bostrychostigma,nm
Carex breviculmis,nm
Carex brevior,AM
Carex brizoides,nm
Carex brunnescens,nm
Carex brunnescens,nm
Carex brunnescens,nm
Carex brunnescens,nm
Carex brunnescens,AM
Carex buchananii,AM
Carex buxbaumii,AM
Carex buxbaumii,nm
Carex buxbaumii,nm
Carex canescens,nm
Carex canescens,nm
Carex canescens,nm
Carex canescens,nm
Carex canescens,nm
Carex canescens,nm
Carex canescens,AM
Carex canescens,nm
Carex canescens,nm
Carex capillaris,AM
Carex capitata,nm
Carex capitata,nm
Carex caryophyllea,nm
Carex caryophyllea,nm
Carex caryophyllea,nm
Carex caryophyllea,nm
Carex cephalophora,AM
Carex cespitosa,nm
Carex cespitosa,nm
Carex cespitosa,nm
Carex cespitosa,nm
Carex cespitosa,nm
Carex chordorrhiza,nm
Carex colchica,nm
Carex colchica,AM
Carex comans,AM
Carex composita,AM
Carex conica,AM
Carex coriacea,AM
Carex crawei,AM
Carex cristatella,AM
Carex cristatella,AM
Carex cruciata,AM
Carex cryptostachys,nm
Carex cuprina,nm
Carex curvula,AM
Carex curvula,AM
Carex curvula,AM
Carex curvula,AM
Carex davalliana ,AM
Carex diandra,AM
Carex digitata,nm
Carex digitata,nm
Carex digitata,nm
Carex digitata,nm
Carex digitata,nm
Carex digitata,nm
Carex digitata,nm
Carex digitata,nm
Carex diluta,nm
Carex dioica,nm
Carex dioica,nm
Carex dioica,AM
Carex dioica,nm
Carex dioica,nm
Carex dipsacea,nm
Carex dissita,nm
Carex distans,nm
Carex distans,nm
Carex disticha,AM
Carex disticha,nm
Carex disticha ,nm
Carex disticha ,nm
Carex divulsa,AM
Carex doenitzii,nm
Carex duriuscula,AM
Carex duriuscula,AM
Carex duriuscula,nm
Carex ebenea,nm
Carex echinata,nm
Carex echinata,nm
Carex echinata,nm
Carex echinata,nm
Carex elongata,nm
Carex elongata,nm
Carex enervis,nm
Carex ericetorum,nm
Carex ericetorum,nm
Carex ericetorum,nm
Carex ericetorum,nm
Carex ericetorum,nm
Carex ericetorum,nm
Carex filicina,AM
Carex filifolia,nm
Carex finitima,AM
Carex firma,nm
Carex firma,nm
Carex firma,non-AM
Carex flacca,nm
Carex flacca,nm
Carex flacca,AM
Carex flacca,nm
Carex flacca,AM
Carex flacca,nm
Carex flagellifera,nm
Carex flava,AM
Carex flava,non-AM
Carex flava,nm
Carex flava,nm
Carex flava,nm
Carex flava,nm
Carex flava,nm
Carex flava,nm
Carex flava,AM
Carex flava,nm
Carex flava,nm
Carex flava,nm
Carex flava,nm
Carex flava,non-AM
Carex flaviformis,AM
Carex forsteri,nm
Carex fuliginosa,AM
Carex fuliginosa,nm
Carex fuliginosa,nm
Carex fuscula,AM
Carex fuscula,AM
Carex gaudichaudiana,nm
Carex gayana,nm
Carex geminata,nm
Carex globularis,AM
Carex globularis,nm
Carex globularis,nm
Carex globularis,nm
Carex globularis,nm
Carex globularis,nm
Carex globularis,nm
Carex globularis,nm
Carex globularis,nm
Carex globularis,nm
Carex globularis,nm
Carex globularis,AM
Carex globularis,nm
Carex globularis,nm
Carex goodenoughii,nm
Carex goodenoughii,nm
Carex goodenoughii,nm
Carex goyenii,nm
Carex granularis,AM
Carex granularis,AM
Carex granularis,AM
Carex gravida,AM
Carex halleriana,nm
Carex hectori,AM
Carex heleonastes,AM
Carex hirta,nm
Carex hirta,nm
Carex hirta,AM
Carex hirta,nm
Carex hostiana,nm
Carex humilis,nm
Carex humilis,nm
Carex humilis,nm
Carex humilis,nm
Carex humilis,nm
Carex humilis,AM
Carex humilis,nm
Carex hystericina,non-AM
Carex hystericina,nm
Carex hystericina,nm
Carex hystericina,AM
Carex inanis,AM
Carex inops subheliophila,AM
Carex insignis,AM
Carex interior,nm
Carex inversa,nm
Carex japonica,nm
Carex kobomugi,nm
Carex kobomugi,AM
Carex lachenalii,AM
Carex lachenalii,AM
Carex lachenalii,nm
Carex lachenalii,nm
Carex lachenalii,nm
Carex lachenalii,AM
Carex lacustris,nm
Carex lasiocarpa,nm
Carex lasiocarpa,nm
Carex lasiocarpa,nm
Carex lasiocarpa,non-AM
Carex lasiocarpa,AM
Carex lasiocarpa,AM
Carex lasiocarpa,AM
Carex lasiocarpa,nm
Carex lasiocarpa,nm
Carex lasiocarpa,nm
Carex lasiocarpa,nm
Carex lasiocarpa var. americana,non-AM
Carex lasiocarpa var. americana,nm
Carex laxa,nm
Carex leporina,nm
Carex leporina,nm
Carex leporina,nm
Carex leporina,nm
Carex leporina,nm
Carex leporina,nm
Carex leporinella,AM
Carex leptalea,nm
Carex leptalea,nm
Carex limosa,nm
Carex limosa,nm
Carex limosa,nm
Carex limosa,nm
Carex limosa,nm
Carex limosa,nm
Carex limosa,AM
Carex limosa,nm
Carex lindleyana,non-AM
Carex lindleyana,AM
Carex lindleyana,AM
Carex liparicarpos,nm
Carex loliacea,nm
Carex loliacea,AM
Carex longipes,AM
Carex lurida,AM
Carex lurida,AM
Carex lurida,AM
Carex lyngbyei,nm
Carex macloviana,nm
Carex maorica,nm
Carex maritima,nm
Carex medwedewii,nm
Carex medwedewii,nm
Carex medwedewii,nm
Carex melanantha,nm
Carex melanantha,nm
Carex melanantha,nm
Carex melanostachya,nm
Carex melanostachya,AM
Carex membranacea,nm
Carex membranacea,nm
Carex mertensii,AM
Carex mertensii,nm
Carex meyenii,AM
Carex microchaeta,nm
Carex mollissima,nm
Carex montana,nm
Carex muricata,nm
Carex muricata,nm
Carex muricata,nm
Carex muricata,AM
Carex muskingumensis,non-EcM
Carex myosurus,AM
Carex myosurus,AM
Carex myosurus,AM
Carex myosurus,AM
Carex nardina,nm
Carex nardina,nm
Carex nardina,nm
Carex nardina,nm
Carex nardina,nm
Carex nigra,nm
Carex nigra,AM
Carex nigra,nm
Carex nigra,nm
Carex nigra,nm
Carex nigra,nm
Carex nigra,AM
Carex nigra,AM
Carex nigra,nm
Carex nigra,nm
Carex nigra,AM
Carex nigra,nm
Carex nigra,AM
Carex nivalis,nm
Carex nubigena,AM
Carex nubigena subalbata,nm
Carex obtusata,AM
Carex orbicularis,nm
Carex oreophila,nm
Carex oreophila,nm
Carex oxyandra,nm
Carex pachystylis,nm
Carex pachystylis,nm
Carex pachystylis,nm
Carex pachystylis,nm
Carex pachystylis,nm
Carex pachystylis,nm
Carex pachystylis,nm
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,AM
Carex pallescens,AM
Carex pallescens,nm
Carex pallescens,nm
Carex pallescens,nm
Carex panicea,nm
Carex panicea,nm
Carex panicea,AM
Carex panicea,AM
Carex panicea,AM
Carex panicea,AM
Carex panicea,nm
Carex panicea,nm
Carex panicea,AM
Carex panicea,AM
Carex panicea,nm
Carex panicea,nm
Carex paniculata,nm
Carex pauciflora,nm
Carex pauciflora,nm
Carex pauciflora,nm
Carex pauciflora,nm
Carex pauciflora,AM
Carex paysonis,AM
Carex pediformis,nm
Carex pediformis,nm
Carex pediformis,nm
Carex pediformis,nm
Carex pellita,nm
Carex pendula,nm
Carex pendula,nm
Carex pendula,nm
Carex pensylvanica,AM
carex petriei,AM
Carex physodes,nm
Carex physodes,nm
Carex physodes,nm
Carex physodes,nm
Carex physodes,nm
Carex physodes,nm
Carex physodes,nm
Carex physodes,nm
Carex physodes,nm
Carex physodes,AM
Carex pilosa,nm
Carex pilosa,nm
Carex pilosa,nm
Carex pilulifera,nm
Carex pilulifera ,nm
Carex pilulifera ,nm
Carex plantaginea,nm
Carex podocarpa,nm
Carex polyphylla,nm
Carex praecox,nm
Carex praecox,nm
Carex praecox,nm
Carex praecox,nm
Carex praecox,nm
Carex praecox,nm
Carex prairea,nm
Carex pseudobrizoides,AM
Carex pseudobrizoides,AM
Carex pseudocyperus,nm
Carex pseudofoetida,nm
Carex pulicaris,nm
Carex pyrenaica,nm
Carex pyrenaica,nm
Carex pyrenaica,nm
Carex pyrenaica,AM
Carex pyrenaica,nm
Carex rafflesiana,nm
Carex remota,nm
Carex remota,AM
Carex remota subrochebrunii,AM
Carex rhizina,nm
Carex rhizina,nm
Carex rhizina,nm
Carex riparia,nm
Carex rosea,AM
Carex rostrata,AM
Carex rostrata,nm
Carex rostrata,nm
Carex rostrata,nm
Carex rostrata,nm
Carex rostrata,nm
Carex rostrata,nm
Carex rostrata,nm
Carex rostrata,AM
Carex rostrata,nm
Carex rostrata,nm
Carex rupestris,AM
Carex rupestris,nm
Carex rupestris,nm
Carex rupestris,nm
Carex schmidtii,nm
Carex scirpoidea,nm
Carex scoparia,non-AM
Carex scoparia,AM
Carex secta,nm
Carex sempervirens,nm
Carex sempervirens,nm
Carex sempervirens,nm
Carex setigera,nm
Carex setigera,nm
Carex setigera,AM
Carex sinclairii,AM
Carex solandri,nm
Carex songorica,nm
Carex songorica,nm
Carex speciosa,nm
Carex speciosa,nm
Carex speciosa,non-AM
Carex speciosa,AM
Carex speciosa,AM
Carex spicata,nm
Carex spicata,nm
Carex spicata,AM
Carex sprengelii,nm
Carex stenantha,nm
Carex stenophylla,nm
Carex stenophylla,nm
Carex stenophylla substenophylloides,nm
Carex stenophylla substenophylloides,nm
Carex stenophylla substenophylloides,nm
Carex sterilis,AM
Carex sterilis,nm
Carex sterilis,nm
Carex sterilis,AM
Carex stipata,AM
Carex stipata,AM
Carex stipata,AM
Carex stricta,non-AM
Carex stricta,AM
Carex stricta,AM
Carex stricta,nm
Carex stricta,AM
Carex subspathacea,nm
Carex supina,nm
Carex supina,AM
Carex sylvatica,nm
Carex sylvatica,nm
Carex sylvatica,nm
Carex sylvatica,nm
Carex sylvatica,nm
Carex sylvatica ,nm
Carex sylvatica ,nm
Carex sylvatica ,nm
Carex sylvatica ,nm
Carex tenera,nm
Carex tenuiflora,nm
Carex tenuiflora,nm
Carex tenuiflora,nm
Carex tenuiflora,nm
Carex teres,AM
Carex ternaria,nm
Carex testacea,nm
Carex tetanica,AM
Carex tribuloides,AM
Carex tribuloides,AM
Carex trichocarpa,AM
Carex trichocarpa,AM
Carex trifida,nm
Carex trisperma,nm
Carex tristachya,AM
Carex tristis,nm
Carex tristis,nm
Carex tristis,nm
Carex turkestanica,nm
Carex turkestanica,nm
Carex turkestanica,nm
Carex turkestanica,nm
Carex turkestanica,nm
Carex turkestanica,nm
Carex umbrosa,nm
Carex umbrosa,nm
Carex umbrosa,nm
Carex umbrosa,nm
Carex umbrosa subhuetiana,nm
Carex ursina,nm
Carex ursina,nm
Carex utriculata,nm
Carex utriculata,nm
Carex utriculata,nm
Carex utriculata,nm
Carex utriculata,nm
Carex vaginata,nm
Carex vaginata,nm
Carex vaginata,non-AM
Carex vaginata,nm
Carex vaginata,nm
Carex vaginata,nm
Carex vesicaria,nm
Carex vesicaria,nm
Carex vesicaria,AM
Carex vesicaria,AM
Carex vesicaria,AM
Carex vesicaria,nm
Carex vesicaria,AM
Carex viridula,nm
Carex viridula,AM
Carex viridula,nm
Carex viridula subbrachyrhyncha,nm
Carex viridula subbrachyrhyncha,nm
Carex vulpina,nm
Carex vulpina,nm
Carex vulpina,nm
Carex vulpina,nm
Carex vulpina,nm
Carex vulpinoidea,AM
Carex vulpinoidea,AM
Carex vulpinoidea,AM
Carex vulpinoidea,AM
Carex wahuensis,AM
Carex wahuensis,nm
Carex wakatipu,AM
Careya arborea,AM
Careya arborea,AM
Carica papaya,AM
Carica papaya,AM
Carica papaya,AM
Carica papaya,AM
Carica papaya,AM
Carica papaya,AM
Carica papaya,AM
Carica papaya,AM
Carica papaya,AM
Carica papaya,AM
